,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.55663,0.58567,0.60042,0.60042,0.60042,0.60042,0.60042,0.60042,0.60042,0.58567,0.47769,0.47769,0.47769,0.60042
Q1_Q3_0.25,0.55663,0.53839,0.63232,0.56679,0.63232,0.63232,0.63232,0.58504,0.63232,0.59932,0.47769,0.47769,0.47769,0.63232
Q1_Q4_0.25,0.53786,0.47716,0.55663,0.53839,0.55663,0.53839,0.55663,0.55663,0.55663,0.53839,0.47769,0.47769,0.47769,0.53839
Q2_Q3_0.25,0.53839,0.53207,0.58963,0.53839,0.58963,0.60042,0.58963,0.58504,0.58963,0.60757,0.47769,0.47769,0.47769,0.57138
Q2_Q4_0.25,0.56298,0.55948,0.61757,0.58963,0.61757,0.61866,0.63232,0.61757,0.63232,0.61866,0.47769,0.47769,0.47769,0.59978
Q3_Q4_0.25,0.57138,0.51622,0.58963,0.55314,0.58963,0.58963,0.58963,0.58963,0.58963,0.61866,0.47769,0.47769,0.47769,0.60328
Q1_0.25,0.57488,0.63597,0.61866,0.61866,0.61866,0.61866,0.61866,0.61866,0.61866,0.61866,0.47769,0.47769,0.47769,0.61866
Q2_0.25,0.57488,0.62232,0.59932,0.61757,0.59932,0.62122,0.59932,0.62122,0.59932,0.61757,0.47769,0.47769,0.47769,0.61757
Q3_0.25,0.64056,0.58567,0.64056,0.62232,0.64056,0.64056,0.64056,0.64056,0.64056,0.64056,0.47769,0.47769,0.47769,0.63642
Q4_0.25,0.58029,0.47769,0.63259,0.64449,0.63259,0.63259,0.63259,0.61757,0.63259,0.59166,0.47769,0.47769,0.47769,0.61757
Q1_Q2_0.5,0.50037,0.53839,0.58379,0.58619,0.58379,0.55210,0.56794,0.56794,0.56794,0.58379,0.47769,0.47769,0.47769,0.60204
Q1_Q3_0.5,0.58029,0.52254,0.62581,0.59990,0.62581,0.60757,0.62581,0.64056,0.64056,0.58567,0.47769,0.47769,0.47769,0.62581
Q1_Q4_0.5,0.47716,0.47769,0.56742,0.55210,0.56742,0.55157,0.56742,0.56742,0.56742,0.56742,0.47769,0.47769,0.47769,0.58567
Q2_Q3_0.5,0.55157,0.52306,0.55663,0.53839,0.55663,0.58567,0.57029,0.55663,0.58567,0.57138,0.47769,0.47769,0.47769,0.61407
Q2_Q4_0.5,0.53839,0.52155,0.63533,0.63259,0.63533,0.65035,0.63533,0.63533,0.63533,0.62597,0.47769,0.49765,0.47769,0.63947
Q3_Q4_0.5,0.54410,0.47769,0.58504,0.57138,0.58504,0.56235,0.56679,0.57138,0.58504,0.55314,0.52472,0.55256,0.47769,0.58504
Q1_0.5,0.55553,0.60392,0.62597,0.57773,0.62597,0.62597,0.61407,0.61407,0.61407,0.58567,0.47769,0.47769,0.47769,0.61407
Q2_0.5,0.54474,0.63947,0.58567,0.53839,0.58567,0.58567,0.58567,0.58567,0.58567,0.57138,0.47769,0.47769,0.47769,0.58567
Q3_0.5,0.58423,0.47716,0.62232,0.57138,0.62232,0.62232,0.62232,0.58504,0.62232,0.59628,0.47769,0.47769,0.47769,0.60042
Q4_0.5,0.61126,0.52257,0.69961,0.64229,0.69961,0.68631,0.68631,0.69961,0.68631,0.67346,0.47769,0.47769,0.47769,0.65871
Q1_Q2_0.75,0.54395,0.61407,0.47716,0.50620,0.47716,0.47769,0.47716,0.47769,0.47716,0.47716,0.47716,0.47769,0.47769,0.47716
Q1_Q3_0.75,0.47769,0.49985,0.53839,0.51622,0.53839,0.50037,0.53839,0.53207,0.53891,0.54526,0.47769,0.47769,0.47769,0.53891
Q1_Q4_0.75,0.47769,0.47769,0.51622,0.50037,0.50037,0.47769,0.50037,0.51622,0.50037,0.51622,0.47769,0.47769,0.47769,0.51622
Q2_Q3_0.75,0.47769,0.51622,0.55663,0.47716,0.55663,0.47716,0.55249,0.55249,0.55663,0.54078,0.47769,0.47769,0.47769,0.55249
Q2_Q4_0.75,0.47716,0.47769,0.51298,0.47716,0.51570,0.47769,0.49301,0.51298,0.49301,0.49301,0.47769,0.47769,0.47769,0.53566
Q3_Q4_0.75,0.49191,0.47769,0.47666,0.50620,0.50620,0.50672,0.47769,0.47716,0.47716,0.47716,0.47769,0.47769,0.47769,0.47769
Q1_0.75,0.56298,0.55663,0.68114,0.61934,0.68114,0.62597,0.66289,0.64099,0.66289,0.62597,0.47769,0.47769,0.47769,0.62963
Q2_0.75,0.53891,0.65422,0.55663,0.51570,0.55663,0.55663,0.55663,0.55249,0.55663,0.55663,0.47769,0.47769,0.47769,0.55663
Q3_0.75,0.53566,0.50037,0.58549,0.58963,0.58549,0.58549,0.58549,0.56724,0.58549,0.57138,0.50037,0.49985,0.47769,0.58549
Q4_0.75,0.47718,0.47769,0.53395,0.53447,0.53395,0.53395,0.53395,0.53395,0.54760,0.47769,0.47769,0.47769,0.47769,0.50037
Q1_Q2_1.0,0.47716,0.59583,0.47769,0.50037,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769
Q1_Q3_1.0,0.47769,0.49985,0.62760,0.49353,0.58619,0.47769,0.53623,0.56397,0.57476,0.56715,0.47769,0.47769,0.47769,0.54178
Q1_Q4_1.0,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769
Q2_Q3_1.0,0.47769,0.54870,0.55249,0.49985,0.55249,0.47769,0.51622,0.55249,0.55663,0.54949,0.47769,0.47769,0.47769,0.55663
Q2_Q4_1.0,0.47769,0.47769,0.54812,0.47769,0.47769,0.47769,0.47769,0.49303,0.47769,0.50037,0.47769,0.47769,0.47769,0.53447
Q3_Q4_1.0,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769,0.47769
Q1_1.0,0.54474,0.55663,0.64787,0.59301,0.64949,0.58666,0.60935,0.63125,0.63125,0.59856,0.47769,0.47769,0.47769,0.61540
Q2_1.0,0.54131,0.63597,0.55663,0.47716,0.55663,0.55663,0.55663,0.55249,0.55663,0.56742,0.47769,0.47769,0.47769,0.55663
Q3_1.0,0.51810,0.50037,0.58963,0.58567,0.58963,0.62232,0.64056,0.57138,0.64056,0.60392,0.53235,0.47666,0.47769,0.61866
Q4_1.0,0.47769,0.47769,0.51622,0.49353,0.49353,0.49353,0.53447,0.53447,0.53447,0.47718,0.47769,0.47769,0.47769,0.49353
