,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.3,0.41646 ± 0.002,0.39548 ± 0.004,0.12477 ± 0.002,0.14432 ± 0.001,0.14729 ± 0.058,0.15646 ± 0.074,0.12126 ± 0.002,0.12950 ± 0.001,0.12006 ± 0.004,0.13809 ± 0.006,0.12185 ± 0.002,0.12202 ± 0.002,0.14059 ± 0.003,0.15947 ± 0.002
0.5,0.41714 ± 0.002,0.39539 ± 0.002,0.11959 ± 0.001,0.14536 ± 0.002,0.14277 ± 0.017,0.26344 ± 0.155,0.14178 ± 0.014,0.12872 ± 0.001,0.14862 ± 0.032,0.13321 ± 0.004,0.12001 ± 0.002,0.12112 ± 0.003,0.13534 ± 0.002,0.15465 ± 0.002
0.7,0.41826 ± 0.002,0.39435 ± 0.002,0.12003 ± 0.001,0.13887 ± 0.002,0.13018 ± 0.006,0.23609 ± 0.086,0.13981 ± 0.010,0.12757 ± 0.001,0.13161 ± 0.003,0.16897 ± 0.015,0.47624 ± 0.703,0.12437 ± 0.004,0.13554 ± 0.001,0.15624 ± 0.001
