,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
0.1,0.56805336,0.0017764572,0.4390633,0.002158631,0.5631386,0.0038819243,0.43903074,0.0043460974
0.2,0.46026787,0.0044758134,0.36655807,0.00554483,0.44819012,0.016293747,0.35851318,0.017080506
0.3,0.4007717,0.0016207002,0.30596834,0.0023698427,0.39343804,0.008543858,0.30327433,0.010799841
0.4,0.46799868,0.0032375667,0.3680628,0.0023902298,0.44508523,0.014891974,0.34537512,0.021162858
0.5,0.5713583,0.0041956035,0.46135226,0.0057580885,0.54401463,0.017899469,0.43733,0.024442473
0.6,0.4493145,0.005653338,0.34075102,0.0059631765,0.4319013,0.015714848,0.32708007,0.019174742
0.7,0.49843588,0.0032425174,0.3929289,0.003408118,0.47888502,0.012903306,0.37726998,0.014235548
0.8,0.41228995,0.0025596332,0.3177343,0.003394097,0.40809578,0.011346162,0.31553468,0.013076594
