,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.3,0.41479 ± 0.002,0.46168 ± 0.003,0.29573 ± 0.025,0.29573 ± 0.025,0.29573 ± 0.025,0.29573 ± 0.025,0.29573 ± 0.025,0.24368 ± 0.007,0.29573 ± 0.025,0.43341 ± 0.042,7.77925 ± 0.437,0.37855 ± 0.022,0.24814 ± 0.008,0.31116 ± 0.024
0.5,0.41780 ± 0.002,0.40985 ± 0.003,0.28099 ± 0.016,0.28099 ± 0.016,0.28099 ± 0.016,0.28099 ± 0.016,0.28099 ± 0.016,0.23200 ± 0.005,0.28099 ± 0.016,0.40967 ± 0.042,7.52473 ± 0.880,0.34683 ± 0.022,0.23754 ± 0.006,0.29732 ± 0.016
0.7,0.41399 ± 0.002,0.44352 ± 0.003,0.30946 ± 0.026,0.30946 ± 0.026,0.30946 ± 0.026,0.30946 ± 0.026,0.30946 ± 0.026,0.25501 ± 0.010,0.30946 ± 0.026,0.42636 ± 0.050,5.45770 ± 1.388,0.33068 ± 0.015,0.24829 ± 0.008,0.32445 ± 0.024
