,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.33817467,0.0030176141,0.29457703,0.003099582,0.3325671,0.008431845,0.2906898,0.007993031
Q1_Q3_0.25,0.31566858,0.004879442,0.2665282,0.003941083,0.30976024,0.010453961,0.2617982,0.0102667725
Q1_Q4_0.25,0.39970407,0.0015290559,0.38252026,0.0009226768,0.3952511,0.003479813,0.38042924,0.0026216616
Q2_Q3_0.25,0.17787184,0.0032737846,0.14776455,0.0026359286,0.17052113,0.0054420303,0.14229193,0.00409941
Q2_Q4_0.25,0.31240052,0.005474722,0.26201516,0.0045135845,0.30910388,0.012583497,0.25999022,0.013511825
Q3_Q4_0.25,0.3354787,0.0047585946,0.29301012,0.004278793,0.3289844,0.01481375,0.28846875,0.01502577
Q1_0.25,0.42874566,0.0048166947,0.41247314,0.0050405744,0.42260057,0.014627664,0.40918478,0.014308053
Q2_0.25,0.1879535,0.0044475603,0.15594277,0.0034338427,0.17553438,0.0065805353,0.14835757,0.004691317
Q3_0.25,0.1831011,0.0024338714,0.1512249,0.0015400619,0.17295404,0.009128787,0.14485407,0.0067383638
Q4_0.25,0.422374,0.0025155111,0.40569323,0.0027228189,0.41635475,0.0063959095,0.40177315,0.0071257763
Q1_Q2_0.5,0.37525526,0.0035193213,0.3358499,0.0039906176,0.37353796,0.007140752,0.33542678,0.008772125
Q1_Q3_0.5,0.32447717,0.0035951904,0.26788676,0.0022005618,0.32105714,0.0051236106,0.26490903,0.0023178295
Q1_Q4_0.5,0.3890893,0.0016982537,0.3747706,0.0017809387,0.38662672,0.0057722246,0.373182,0.006123311
Q2_Q3_0.5,0.17899999,0.0019804,0.14711173,0.0010890805,0.17109422,0.004898286,0.14098375,0.0038077403
Q2_Q4_0.5,0.32081318,0.0015508427,0.2650786,0.00089776074,0.31808972,0.0049008857,0.26265398,0.005271726
Q3_Q4_0.5,0.37272805,0.00043552002,0.3335907,0.0007307379,0.37057343,0.0042606615,0.3322394,0.0047399565
Q1_0.5,0.44575053,0.0042346283,0.43214455,0.0044119125,0.44479853,0.007903107,0.43272224,0.008735303
Q2_0.5,0.18937941,0.00507381,0.15757687,0.004465608,0.17898457,0.006322866,0.1507506,0.0072202017
Q3_0.5,0.19469814,0.0028769644,0.16369823,0.0024427327,0.18263851,0.007834003,0.1550627,0.0073098303
Q4_0.5,0.44572097,0.0025319122,0.4316059,0.0027015563,0.4393375,0.0035107946,0.42646307,0.003887552
Q1_Q2_0.75,0.43208593,0.0024339394,0.40016946,0.0029263566,0.43455204,0.009726911,0.4026695,0.010908049
Q1_Q3_0.75,0.341946,0.0022724082,0.2769601,0.0015114003,0.3425184,0.010980837,0.27778324,0.007184181
Q1_Q4_0.75,0.3886301,0.00092496484,0.375765,0.0008471131,0.38975707,0.0034585712,0.37611082,0.0031071894
Q2_Q3_0.75,0.18947345,0.0010284171,0.15573105,0.00076083065,0.18628383,0.0038922825,0.15282416,0.0041406834
Q2_Q4_0.75,0.34232625,0.0019269839,0.2773305,0.0019139802,0.3421981,0.007753018,0.27778205,0.008398474
Q3_Q4_0.75,0.4328828,0.0033157193,0.40008616,0.0036914626,0.4341305,0.006644341,0.4014538,0.007792274
Q1_0.75,0.47842807,0.003589108,0.46684924,0.0038445732,0.4743105,0.008553999,0.46349493,0.009230792
Q2_0.75,0.20266557,0.0055645164,0.17031662,0.0060487264,0.19338831,0.008093113,0.16341515,0.010014226
Q3_0.75,0.20283595,0.0029874407,0.17136344,0.002734307,0.19639227,0.00501297,0.16706109,0.0035993753
Q4_0.75,0.47328225,0.0021346768,0.46145645,0.0018001944,0.47130522,0.0022016084,0.46018243,0.003223319
Q1_Q2_1.0,0.5234534,0.0021490457,0.50062895,0.002302483,0.5240611,0.006796784,0.5009615,0.0073492336
Q1_Q3_1.0,0.37189323,0.0014687133,0.29627442,0.0011055032,0.3715396,0.0063450285,0.29623976,0.0042095017
Q1_Q4_1.0,0.38529032,0.000708772,0.3752469,0.00071798713,0.38544112,0.0026775626,0.37507534,0.002606271
Q2_Q3_1.0,0.2017221,0.0011321175,0.16457418,0.0015822396,0.20191331,0.0037366473,0.16411316,0.002535964
Q2_Q4_1.0,0.37213406,0.0017069697,0.29712445,0.0018961807,0.37320873,0.0067825783,0.2989254,0.008240651
Q3_Q4_1.0,0.5240375,0.0014332038,0.50121486,0.001419847,0.52431595,0.007014768,0.50146055,0.0074754283
Q1_1.0,0.5096675,0.0024471262,0.50022566,0.0025049285,0.5095993,0.009038969,0.5002417,0.009052503
Q2_1.0,0.21517846,0.003986695,0.18260679,0.004299446,0.20496888,0.0074849254,0.17460257,0.009506381
Q3_1.0,0.21349998,0.0008353702,0.1815149,0.0010393874,0.20678139,0.0041149347,0.17693786,0.0015190684
Q4_1.0,0.5077697,0.0010872796,0.4986229,0.0011208476,0.50925183,0.0016179566,0.5001977,0.0017808686
