,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.5232245984045575,0.041766270778829474,0.5057741536564077,0.05153062266690316
Q1_Q3_0.25,0.5103356226144229,0.0554612343762356,0.48531799813980997,0.04730038356036247
Q1_Q4_0.25,0.5071093639139644,0.06014539447840862,0.4148913360728438,0.03785492069676529
Q2_Q3_0.25,0.5140104809518611,0.046604616876075304,0.5087452153232823,0.058696287064109634
Q2_Q4_0.25,0.48377003335954705,0.017148905534786207,0.42034571024245615,0.05007490379758888
Q3_Q4_0.25,0.5006386182510161,0.06801200402756337,0.4578830812158414,0.028095316670679566
Q1_0.25,0.5192326304499455,0.040266073525863796,0.48735627182786584,0.058965122388380385
Q2_0.25,0.517515313389729,0.05434968096460851,0.5128124114643766,0.04452032993736764
Q3_0.25,0.5101397207204899,0.04741084340252019,0.518270762655163,0.05444301323085128
Q4_0.25,0.47519035313302266,0.06533275802005932,0.43286787964036544,0.05345814878662689
Q1_Q2_0.5,0.5059120122570425,0.047617487755183374,0.4518793678660679,0.04865714121599821
Q1_Q3_0.5,0.47477648729533917,0.08534632654876234,0.4174919676800046,0.07409425249753457
Q1_Q4_0.5,0.41142203657227716,0.028762016836173604,0.3192643699549026,0.05991878981503719
Q2_Q3_0.5,0.5012153058145009,0.04982097697236833,0.4919560912308215,0.04740168717127309
Q2_Q4_0.5,0.4266213846711415,0.01311615510180674,0.36834220521316496,0.07287098139873409
Q3_Q4_0.5,0.4741581544597713,0.052630166887911944,0.36397954675090105,0.050923651026323735
Q1_0.5,0.5049499612352093,0.03160401746652394,0.4441290842080302,0.057410747195084516
Q2_0.5,0.5146509249528637,0.05301069602762524,0.5187154679434843,0.06065612741085885
Q3_0.5,0.5075864967799971,0.05172079379587988,0.4987234042864016,0.060111259247203216
Q4_0.5,0.4639242790686088,0.02830263299360099,0.36201226587169844,0.023533778805990155
Q1_Q2_0.75,0.3836797140050209,0.04704019338282847,0.35685839927644974,0.049452177361705124
Q1_Q3_0.75,0.33363824514575474,0.04690072009142335,0.3256446431668606,0.048547493043662175
Q1_Q4_0.75,0.2798494526733923,0.012036488734717781,0.18797117989758982,0.02265744546108892
Q2_Q3_0.75,0.47279844383386616,0.04463107471239562,0.46512378070707266,0.05603828068669773
Q2_Q4_0.75,0.3499210458719578,0.03149918517471245,0.2946810232845323,0.05028292265917523
Q3_Q4_0.75,0.382316875217554,0.050631375931294235,0.24731429690114187,0.03373952228486615
Q1_0.75,0.3709475796319809,0.04654589791017858,0.36475599245678625,0.03251876308746609
Q2_0.75,0.517916713384121,0.047186922030105515,0.5166902216938541,0.06083940086967495
Q3_0.75,0.4970075844563073,0.040870448781324294,0.502317721455311,0.05752097413285588
Q4_0.75,0.33151785417153995,0.04201575081754242,0.2335826220066215,0.042974822068918166
Q1_Q2_1.0,0.06942288378920047,0.03423699579346676,0.05501101718415977,0.012012838161873079
Q1_Q3_1.0,0.04195772255488946,0.009783781943324339,0.049887374214205915,0.0036965829771117174
Q1_Q4_1.0,0.06035047511830001,0.012500229305854534,0.05152242461329256,0.005419126885485956
Q2_Q3_1.0,0.4137026869520907,0.06120804496284307,0.41448291325589326,0.04893856920997277
Q2_Q4_1.0,0.17885017046327917,0.011061077661899298,0.1284694202884339,0.011506833122850129
Q3_Q4_1.0,0.13771307064570146,0.008590437835915309,0.10236034285427167,0.006170561940341958
Q1_1.0,0.06583103726879433,0.03373224086221995,0.057389209650349826,0.01655967408903672
Q2_1.0,0.5141093446790319,0.04925402399625304,0.5058247990513959,0.050832626505689274
Q3_1.0,0.4935690433172618,0.043368179474487456,0.48677697276246273,0.07044282426116849
Q4_1.0,0.183422449984247,0.01067975428206567,0.13961819231182027,0.00807936887873686
