,RD,ZR,Mean,KNN,MF,Mice,MisF,XGB,OT,HI,GAIN,Mi,NMi,CSDI
0.1,0.42256,0.28921,0.10834,0.08342,0.10697,0.07391,0.0866,1142193100000.0,0.14874,0.06725,0.12161,0.0909,0.09123,0.12033
0.2,0.42523,0.28093,0.10731,0.10084,0.10891,0.09514,0.09095,inf,0.14672,0.07676,0.1181,0.09491,0.0942,0.12197
0.3,0.42232,0.28852,0.10784,0.11482,0.11132,0.09366,0.09474,inf,0.14738,0.08212,0.11963,0.09494,0.09385,0.12087
0.4,0.42243,0.28666,0.1097,0.1248,0.11387,0.09491,0.09726,,0.1485,0.09266,0.11638,0.09838,0.09806,0.12414
0.5,0.4201,0.27565,0.10671,0.12928,0.11395,0.1039,0.10406,0.10671,0.14641,0.1013,0.11684,0.09895,0.09983,0.11911
0.6,0.42159,0.28221,0.10778,0.12644,0.11591,0.10135,0.1152,0.10778,0.1471,0.10947,0.13795,0.10223,0.10104,0.12305
0.7,0.42235,0.28506,0.10777,0.12612,0.11722,0.1033,0.11709,0.10777,0.14662,0.11844,0.15533,0.10424,0.10257,0.12305
0.8,0.42247,0.2804,0.10828,0.12203,0.11749,0.10945,0.12352,0.10828,0.14712,0.12477,0.18524,0.10895,0.11258,0.12364
0.9,0.42204,0.28328,0.11132,0.11765,0.11743,0.11366,0.14525,0.11132,0.1497,0.12319,0.19463,0.11464,0.85645,0.12465
