,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,12.69111 ± 1.831,12.35309 ± 1.736,12.73573 ± 1.750,12.66052 ± 1.689,12.44148 ± 1.673,12.61159 ± 1.765,12.68185 ± 1.709,12.78748 ± 1.716,12.65397 ± 1.705,14.04073 ± 1.709,16.44747 ± 1.766,16.53529 ± 1.822,16.91122 ± 1.698,12.73189 ± 1.716
0.2,13.06581 ± 1.769,12.34429 ± 1.759,12.87581 ± 1.773,12.95998 ± 1.757,12.91227 ± 1.720,12.84679 ± 1.760,12.89426 ± 1.828,13.01047 ± 1.801,12.85407 ± 1.776,14.88208 ± 2.255,16.60889 ± 1.769,16.50855 ± 1.826,17.22955 ± 1.726,12.98744 ± 1.836
0.3,12.53906 ± 1.837,12.35779 ± 1.760,12.63351 ± 1.750,12.52960 ± 1.734,12.53734 ± 1.745,12.57840 ± 1.761,12.50561 ± 1.685,12.64212 ± 1.743,12.52671 ± 1.713,14.06747 ± 1.511,16.51365 ± 1.792,16.45582 ± 1.755,16.92597 ± 1.740,12.58786 ± 1.752
0.4,13.71792 ± 1.931,12.29643 ± 1.584,15.02406 ± 1.637,15.07625 ± 1.733,15.10663 ± 1.658,15.00816 ± 1.696,15.20390 ± 1.536,15.03867 ± 1.711,15.06993 ± 1.553,16.46024 ± 1.827,16.58761 ± 1.748,16.61487 ± 1.717,17.31177 ± 1.763,15.10145 ± 1.802
0.5,12.67863 ± 1.772,12.35671 ± 1.686,12.93209 ± 1.909,12.76216 ± 1.845,12.53431 ± 1.733,12.80903 ± 1.859,12.69670 ± 1.844,12.98025 ± 1.894,12.79756 ± 1.848,14.09820 ± 1.716,16.48788 ± 1.855,16.41895 ± 1.773,16.95931 ± 1.654,12.90503 ± 1.878
0.6,12.48185 ± 1.875,12.72574 ± 1.596,13.39073 ± 1.827,13.38800 ± 1.801,13.31217 ± 1.811,13.25178 ± 1.815,13.13828 ± 1.803,13.67747 ± 1.828,13.22694 ± 1.799,14.25800 ± 1.626,16.57684 ± 1.896,16.56762 ± 1.872,16.83956 ± 1.553,13.36333 ± 1.819
0.7,14.12780 ± 1.677,11.99935 ± 1.692,16.51243 ± 1.760,16.61730 ± 1.693,16.65347 ± 1.761,16.54728 ± 1.775,16.40068 ± 1.709,16.35634 ± 1.736,16.49835 ± 1.853,16.64782 ± 1.797,16.65088 ± 1.731,16.66286 ± 1.768,17.25549 ± 1.904,16.74334 ± 1.653
0.8,12.44417 ± 1.754,13.13444 ± 1.871,13.26331 ± 1.478,13.27242 ± 1.483,13.18588 ± 1.471,13.25190 ± 1.463,13.16053 ± 1.496,13.69538 ± 1.465,13.26431 ± 1.480,14.20372 ± 1.431,16.58448 ± 1.776,16.47805 ± 1.732,16.79760 ± 1.726,13.21554 ± 1.530
