,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,12.12800 ± 1.495,11.82455 ± 1.374,12.29033 ± 1.499,12.28074 ± 1.513,12.05945 ± 1.459,12.15649 ± 1.447,12.27865 ± 1.505,12.28746 ± 1.486,12.25605 ± 1.491,12.59596 ± 1.515,14.58664 ± 1.554,14.56977 ± 1.579,18.29306 ± 1.754,12.26683 ± 1.497
0.2,12.70591 ± 1.517,11.86000 ± 1.407,13.16929 ± 1.550,13.07066 ± 1.529,12.86081 ± 1.540,13.02474 ± 1.539,13.14818 ± 1.548,13.19420 ± 1.542,13.15058 ± 1.540,13.03043 ± 1.990,14.58339 ± 1.551,14.58744 ± 1.548,18.29396 ± 1.752,13.16580 ± 1.595
0.3,12.12297 ± 1.522,11.81866 ± 1.363,12.22127 ± 1.517,12.21941 ± 1.516,12.18525 ± 1.470,12.14590 ± 1.494,12.19293 ± 1.502,12.25254 ± 1.519,12.22402 ± 1.521,12.71081 ± 1.567,14.59911 ± 1.587,14.55581 ± 1.596,18.30148 ± 1.756,12.21042 ± 1.521
0.4,13.01828 ± 1.583,11.95886 ± 1.333,13.86388 ± 1.601,13.87130 ± 1.555,13.82937 ± 1.579,13.79516 ± 1.573,13.86179 ± 1.559,13.91021 ± 1.590,13.85571 ± 1.576,14.66436 ± 1.665,14.56948 ± 1.607,14.57443 ± 1.602,18.26820 ± 1.757,13.87537 ± 1.613
0.5,12.24601 ± 1.483,11.83494 ± 1.382,12.41017 ± 1.494,12.34787 ± 1.495,12.08603 ± 1.503,12.28123 ± 1.506,12.32908 ± 1.485,12.41794 ± 1.500,12.38548 ± 1.497,12.72641 ± 1.609,14.60011 ± 1.580,14.60507 ± 1.533,18.28374 ± 1.748,12.39841 ± 1.485
0.6,12.19059 ± 1.442,11.71900 ± 1.407,12.69751 ± 1.557,12.71758 ± 1.554,12.66532 ± 1.562,12.62284 ± 1.548,12.66155 ± 1.551,12.70238 ± 1.586,12.67709 ± 1.559,13.18564 ± 1.625,14.74813 ± 1.628,14.73826 ± 1.640,18.27134 ± 1.743,12.66688 ± 1.532
0.7,13.12560 ± 1.574,11.90286 ± 1.270,14.62254 ± 1.686,14.68080 ± 1.637,14.45898 ± 1.626,14.60652 ± 1.679,14.54968 ± 1.598,14.63145 ± 1.672,14.60006 ± 1.683,15.11867 ± 1.615,14.76951 ± 1.645,14.77978 ± 1.640,18.30504 ± 1.755,14.60294 ± 1.638
0.8,12.05565 ± 1.482,11.65039 ± 1.344,12.92743 ± 1.586,12.93190 ± 1.587,12.82978 ± 1.583,12.93232 ± 1.591,12.88178 ± 1.606,12.98023 ± 1.562,12.91237 ± 1.576,13.06929 ± 1.559,14.82345 ± 1.677,14.82731 ± 1.668,18.33943 ± 1.745,12.88231 ± 1.593
