,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.4511021,0.008625432,0.37009194,0.008297757,0.44902554,0.004020969,0.3694823,0.006585852
Q1_Q3_0.25,0.43858713,0.0029411851,0.3599054,0.004034776,0.43035156,0.007131356,0.35302585,0.0070650033
Q1_Q4_0.25,0.42275897,0.0038269642,0.3447163,0.0053353882,0.41575393,0.007504368,0.33976144,0.005322997
Q2_Q3_0.25,0.40498266,0.0053368066,0.33135667,0.00566335,0.40309304,0.0051885825,0.32773718,0.0046406044
Q2_Q4_0.25,0.3923971,0.0030457627,0.32198566,0.0038679012,0.38855729,0.015782109,0.31812766,0.015172937
Q3_Q4_0.25,0.36603057,0.0023180149,0.3010653,0.0021104645,0.36878854,0.013207212,0.30301672,0.012483145
Q1_0.25,0.4785121,0.0100098,0.39663413,0.010212803,0.4746465,0.011344002,0.3935152,0.012657326
Q2_0.25,0.42828217,0.003918235,0.34828502,0.005388691,0.42224246,0.00510511,0.34612352,0.0076058437
Q3_0.25,0.3853987,0.007923791,0.31527668,0.007464987,0.3964126,0.020418419,0.3267893,0.022157408
Q4_0.25,0.3491207,0.006472776,0.28903207,0.0059527755,0.34703264,0.011913503,0.2892584,0.014389386
Q1_Q2_0.5,0.453582,0.005285734,0.371054,0.0045856214,0.45706636,0.008342722,0.37488863,0.0068827923
Q1_Q3_0.5,0.43957677,0.0071198517,0.3603154,0.006734343,0.43598127,0.003280059,0.35642886,0.0026284112
Q1_Q4_0.5,0.42225933,0.0041281697,0.34504572,0.0040773666,0.4168771,0.004478391,0.3383635,0.0036764694
Q2_Q3_0.5,0.40432382,0.0027197036,0.33040822,0.0028076563,0.4013502,0.0061937086,0.3283209,0.006034489
Q2_Q4_0.5,0.38814288,0.005474771,0.31670803,0.0058753677,0.3803766,0.007982674,0.3100786,0.006819175
Q3_Q4_0.5,0.3646665,0.0023450179,0.29968017,0.0019424703,0.36536756,0.006468674,0.30016294,0.0051966156
Q1_0.5,0.47950134,0.005452226,0.39728636,0.0056934753,0.48235303,0.017473277,0.3999045,0.018447736
Q2_0.5,0.4302802,0.006180327,0.35287327,0.0071162903,0.42756897,0.009055205,0.3488061,0.008771147
Q3_0.5,0.38076553,0.00271429,0.31107888,0.0034979058,0.38596606,0.008186425,0.3146713,0.006514414
Q4_0.5,0.34741318,0.00406946,0.28736323,0.004537549,0.35023013,0.009872249,0.2910794,0.009921127
Q1_Q2_0.75,0.452782,0.0036683844,0.37136143,0.0036936323,0.45797127,0.011281509,0.37552255,0.012093353
Q1_Q3_0.75,0.4327299,0.0021124363,0.35318568,0.0017575518,0.43445975,0.0055991164,0.35514575,0.005754367
Q1_Q4_0.75,0.42228812,0.005023097,0.34504524,0.0051490283,0.41982937,0.006294586,0.34079584,0.008216631
Q2_Q3_0.75,0.4036797,0.0018567294,0.32901126,0.0020773953,0.40226403,0.00569278,0.3278135,0.0064557754
Q2_Q4_0.75,0.3883365,0.0030005714,0.31761092,0.0028881058,0.38943157,0.008737133,0.31750327,0.009324329
Q3_Q4_0.75,0.36490867,0.002704604,0.2994887,0.0023579476,0.36172318,0.005564215,0.29738405,0.0039645606
Q1_0.75,0.47729483,0.0034102593,0.39462835,0.0029464609,0.47881302,0.0076445285,0.3967038,0.009088291
Q2_0.75,0.42653698,0.003907045,0.34897298,0.0029119963,0.42193452,0.01113928,0.3450684,0.0123326285
Q3_0.75,0.3815499,0.0025805281,0.31238443,0.0020370116,0.38699073,0.007853124,0.31785172,0.008105694
Q4_0.75,0.34802857,0.0010481889,0.28848282,0.0011369719,0.3491742,0.0017750033,0.28846762,0.0014953788
Q1_Q2_1.0,0.45297727,0.0024929538,0.37252152,0.0028462464,0.4555393,0.0036597536,0.37425393,0.0038312816
Q1_Q3_1.0,0.43381238,0.0016818296,0.35471767,0.0018486796,0.43964967,0.0029009343,0.36007112,0.0019749254
Q1_Q4_1.0,0.42059645,0.0018338539,0.3436063,0.0014890939,0.42366976,0.0022379702,0.34547967,0.0027112968
Q2_Q3_1.0,0.40464807,0.00056074705,0.33024034,0.0009567394,0.40499657,0.007885643,0.33082837,0.006738227
Q2_Q4_1.0,0.38950247,0.0023308287,0.31912473,0.0025077981,0.3877942,0.0036637157,0.31833023,0.00291608
Q3_Q4_1.0,0.36322665,0.0015506026,0.29892367,0.0019059854,0.36386588,0.005696165,0.29940978,0.005632445
Q1_1.0,0.477122,0.0033832134,0.39505225,0.0030130853,0.485355,0.008707243,0.40267634,0.008130935
Q2_1.0,0.42597502,0.003824542,0.34751606,0.0032188194,0.42800075,0.0068607153,0.3512916,0.007908314
Q3_1.0,0.37911445,0.0031223486,0.30984944,0.0033802264,0.38114578,0.00616493,0.31166548,0.0060362513
Q4_1.0,0.34587258,0.004861648,0.28648338,0.0041290447,0.34221172,0.0071295933,0.28401878,0.006071248
