,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.08089499,0.00386168,0.062369037,0.004041289,0.08315502,0.008233158,0.06426045,0.0065527475
Q1_Q3_0.25,0.09618272,0.00500437,0.07653831,0.0030088432,0.10137327,0.005501602,0.08013127,0.0024800717
Q1_Q4_0.25,0.1667034,0.0032353522,0.12879212,0.0024111678,0.16568878,0.011956068,0.12734467,0.007701388
Q2_Q3_0.25,0.07628517,0.0073254798,0.05899722,0.005128384,0.0840183,0.009146593,0.06481638,0.006896416
Q2_Q4_0.25,0.14729962,0.0044864663,0.10549798,0.0051830946,0.14544536,0.01675712,0.10581632,0.0110259345
Q3_Q4_0.25,0.14213261,0.006343396,0.10311867,0.005770774,0.13866332,0.0063302587,0.1020688,0.0074247643
Q1_0.25,0.07643594,0.0012197496,0.060911857,0.001619338,0.08032813,0.0067759813,0.06212784,0.0042145653
Q2_0.25,0.067511626,0.010938558,0.052987564,0.009096323,0.07489503,0.012952799,0.058808804,0.010856649
Q3_0.25,0.08543119,0.0060185534,0.066023625,0.0032515589,0.09489056,0.012328231,0.07300966,0.006604393
Q4_0.25,0.18231054,0.010618634,0.14003697,0.011364066,0.1808177,0.019505331,0.13774672,0.015729312
Q1_Q2_0.5,0.09855862,0.012470134,0.07767161,0.010396698,0.09818776,0.011461922,0.077537745,0.008968325
Q1_Q3_0.5,0.09946923,0.006085776,0.07991839,0.005563753,0.10215702,0.00831725,0.082412966,0.0067457487
Q1_Q4_0.5,0.17908487,0.0057734326,0.13684587,0.0041574286,0.17554012,0.010171303,0.13455422,0.008184315
Q2_Q3_0.5,0.07646757,0.0069184345,0.058920156,0.0045614145,0.083998874,0.0103057055,0.06488899,0.0075599984
Q2_Q4_0.5,0.15923426,0.005535309,0.11277455,0.0042259325,0.15335706,0.0092966035,0.10944913,0.0058790324
Q3_Q4_0.5,0.17930728,0.019204507,0.13855232,0.01508875,0.17639104,0.021750137,0.13410518,0.019164342
Q1_0.5,0.111477114,0.013822661,0.090887845,0.011181671,0.11560565,0.015169092,0.093075655,0.012166769
Q2_0.5,0.068221524,0.0024997008,0.052190803,0.00164424,0.07549117,0.00419856,0.057521064,0.0034843236
Q3_0.5,0.07394834,0.007451742,0.057642825,0.005577288,0.08176444,0.0069609205,0.06380433,0.006336694
Q4_0.5,0.20542216,0.017104093,0.16653739,0.019609392,0.1985155,0.02220312,0.157569,0.024538044
Q1_Q2_0.75,0.16773668,0.040977508,0.12804724,0.029704863,0.16548924,0.044730727,0.1260267,0.03158088
Q1_Q3_0.75,0.112475015,0.010379522,0.088127635,0.0062319012,0.11408363,0.007917912,0.08883889,0.0045704176
Q1_Q4_0.75,0.19901001,0.011757015,0.15304673,0.009453257,0.19500895,0.013115493,0.14924602,0.0111514935
Q2_Q3_0.75,0.078717485,0.011854671,0.061101556,0.008292916,0.085014835,0.01209291,0.0652427,0.008929598
Q2_Q4_0.75,0.17788425,0.01287946,0.12805542,0.01121984,0.17289808,0.020412458,0.12608942,0.016886888
Q3_Q4_0.75,0.2197887,0.011646886,0.17400098,0.014012092,0.21437185,0.013344811,0.1686872,0.015357777
Q1_0.75,0.14352593,0.010143845,0.11848922,0.010950484,0.14210087,0.016025458,0.11776762,0.015045937
Q2_0.75,0.06577419,0.0066971844,0.052061014,0.0047862893,0.074179426,0.009862371,0.05725302,0.0071947915
Q3_0.75,0.0763388,0.00701135,0.05922984,0.005702296,0.086563215,0.0043445053,0.067079365,0.0040538427
Q4_0.75,0.25484863,0.032272708,0.2137446,0.033457454,0.25071427,0.03191641,0.20665193,0.032811422
Q1_Q2_1.0,0.23016036,0.011578745,0.19357347,0.009476808,0.23391406,0.014020344,0.19766691,0.011832625
Q1_Q3_1.0,0.13851236,0.023272572,0.10270449,0.014888486,0.14160523,0.024965512,0.105165824,0.01596431
Q1_Q4_1.0,0.2512578,0.0016004135,0.19609319,0.0013405756,0.26990977,0.004645812,0.20879903,0.0031806764
Q2_Q3_1.0,0.09241327,0.012736077,0.072433695,0.008336955,0.098102346,0.015047345,0.076363616,0.010872511
Q2_Q4_1.0,0.20304623,0.009747583,0.14795072,0.010012337,0.23108144,0.010889254,0.16906318,0.012307311
Q3_Q4_1.0,0.26775482,0.013219985,0.22621503,0.012195839,0.28914338,0.012750561,0.24305996,0.012512592
Q1_1.0,0.19506714,0.024526227,0.16634971,0.019604694,0.19761385,0.02499663,0.16809219,0.020517092
Q2_1.0,0.06661314,0.007496654,0.052348793,0.0059737987,0.0751011,0.0053810608,0.057468016,0.0050648735
Q3_1.0,0.086252354,0.0038274662,0.06642041,0.0021098761,0.089224115,0.0062747216,0.06953673,0.005347037
Q4_1.0,0.25658497,0.032071088,0.21715538,0.029079078,0.2692701,0.031884067,0.23053877,0.028881704
