,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,12.83029 ± 1.820,12.52176 ± 1.725,12.74269 ± 1.819,12.84378 ± 1.766,12.70294 ± 1.783,12.68589 ± 1.776,12.74288 ± 1.784,12.75862 ± 1.825,12.69664 ± 1.782,14.33537 ± 1.780,16.61658 ± 1.814,16.50415 ± 1.993,16.40629 ± 1.632,12.76052 ± 1.801
0.2,13.07922 ± 1.813,12.88169 ± 1.667,13.02284 ± 1.804,13.12585 ± 1.794,12.91960 ± 1.776,12.93827 ± 1.798,12.95588 ± 1.758,13.04889 ± 1.833,12.94519 ± 1.766,14.27250 ± 1.743,16.67951 ± 1.839,16.63040 ± 1.923,16.99761 ± 1.806,13.06710 ± 1.788
0.3,13.26139 ± 1.891,12.68937 ± 1.676,12.81169 ± 1.729,13.15782 ± 1.816,12.78544 ± 1.756,12.79532 ± 1.761,12.81879 ± 1.787,12.88617 ± 1.730,12.88143 ± 1.742,14.99513 ± 1.757,15.87213 ± 1.963,15.84284 ± 1.847,18.05568 ± 1.743,12.90474 ± 1.759
0.4,14.08420 ± 1.937,13.69653 ± 1.715,13.91806 ± 1.838,14.01972 ± 1.869,13.61731 ± 1.862,14.05107 ± 1.618,13.85420 ± 1.746,13.88305 ± 1.865,13.80586 ± 1.703,14.89234 ± 1.636,16.46911 ± 1.843,16.44241 ± 1.803,16.92390 ± 1.714,13.98842 ± 1.896
0.5,14.30387 ± 1.588,14.03098 ± 1.681,14.10114 ± 1.914,14.27697 ± 1.908,14.06341 ± 1.819,14.54670 ± 1.626,14.17522 ± 1.741,14.03259 ± 1.875,14.04565 ± 1.635,15.02418 ± 1.769,16.36955 ± 1.690,16.15124 ± 1.492,16.84752 ± 1.878,14.21009 ± 1.773
0.6,14.51281 ± 1.819,14.81098 ± 1.796,15.08986 ± 1.986,14.33568 ± 1.745,14.64184 ± 1.900,14.61718 ± 1.727,14.62204 ± 1.737,14.85439 ± 1.961,14.71959 ± 1.720,14.75997 ± 1.893,16.59625 ± 1.773,16.48583 ± 1.854,16.90412 ± 1.735,14.93351 ± 2.007
0.7,15.76030 ± 1.750,15.26049 ± 1.735,15.63699 ± 1.877,15.62046 ± 1.943,15.35194 ± 1.889,15.56101 ± 1.880,16.01468 ± 1.772,15.55320 ± 1.835,15.90195 ± 1.783,15.40414 ± 1.950,16.89328 ± 1.655,16.60318 ± 1.719,16.53745 ± 1.810,15.70823 ± 1.881
0.8,16.13373 ± 1.602,16.04668 ± 1.774,16.28165 ± 2.000,15.98805 ± 2.011,16.31844 ± 1.823,16.26959 ± 1.833,16.07226 ± 1.800,16.26759 ± 1.930,16.14778 ± 1.831,15.97287 ± 1.678,17.09235 ± 1.850,16.70982 ± 1.959,16.30551 ± 1.734,16.35486 ± 2.103
0.9,16.03072 ± 1.812,15.99662 ± 1.669,16.28502 ± 1.782,16.27047 ± 1.848,16.29221 ± 2.057,16.26539 ± 1.724,15.92802 ± 1.780,16.29541 ± 1.793,16.19129 ± 1.906,15.99684 ± 1.774,16.52422 ± 1.625,16.42778 ± 1.924,16.59225 ± 1.829,16.46367 ± 1.808
