,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,12.66013008525967,1.7994112600205465,12.203631266654392,1.5951327374753936
Q1_Q3_0.25,12.575879278945408,1.8446220881923292,12.20031391615808,1.6963553010124686
Q1_Q4_0.25,13.178551192117894,1.86594271839808,13.15181716241192,1.8237024031854818
Q2_Q3_0.25,12.343999882051007,1.8157763807953653,12.394224596307529,1.6966586283043845
Q2_Q4_0.25,12.929977997184332,1.7500174041096705,13.343165140816618,1.7775557670823934
Q3_Q4_0.25,12.839702454267993,1.7554233349523238,13.126650960311938,2.214927251215028
Q1_0.25,12.610457494264242,1.7560971745608378,12.2304385081041,1.6889135848668702
Q2_0.25,12.439321503243592,1.7387374967265503,12.368839530498917,1.718254952252297
Q3_0.25,12.408268728779452,1.82199236444352,12.397978532713314,1.7118335974171577
Q4_0.25,12.91491308833164,1.7423417527307004,13.216141477135073,1.940582131233129
Q1_Q2_0.5,13.047637596123357,1.775314253527862,12.29612135152367,1.7341040805035959
Q1_Q3_0.5,12.847722087062987,1.9751167048910203,12.056664713561883,1.4796911345827113
Q1_Q4_0.5,14.007160484248633,1.9152254372171398,13.889292735556008,1.5700420964867896
Q2_Q3_0.5,12.274914073210796,1.8298314694341338,12.416944544409832,1.5887333856207257
Q2_Q4_0.5,13.57379206547056,1.7847348131336795,14.48680110148276,1.8565154721484083
Q3_Q4_0.5,13.73992894470507,1.8886509358992571,14.52413147584171,1.6674549549646576
Q1_0.5,13.001916714376042,1.8326628923844477,12.047409246391421,1.7182326691921377
Q2_0.5,12.526881890750174,1.7335432004926379,12.391435214156875,1.7223779225719515
Q3_0.5,12.252550739987322,1.8177958795021865,12.393647586913513,1.6339809310256646
Q4_0.5,13.561019164421662,1.8373375264114067,14.473524624647059,1.4937046868114108
Q1_Q2_0.75,14.258308281911315,1.8006850408371158,12.613079925649574,1.611603540606084
Q1_Q3_0.75,13.457375863597889,1.9025837443031453,12.033799397895795,1.6323805415558144
Q1_Q4_0.75,15.217160552500985,1.9728927068198088,14.897003776744722,1.514724992810764
Q2_Q3_0.75,12.304133377443225,1.9096530419207285,12.510627063491853,1.6441867422613186
Q2_Q4_0.75,14.537847383262314,1.8951643697247793,15.482778013035334,1.4677389322717906
Q3_Q4_0.75,15.335077577130722,2.0318002499305927,16.369889426578947,1.463314533653247
Q1_0.75,13.508344625586892,1.8682772193147963,12.063068059570202,1.620978386175347
Q2_0.75,12.59031965207068,1.7828210329841414,12.417153306523886,1.7000266978593308
Q3_0.75,12.00064979186564,1.85577168152398,12.505658311075237,1.6540239741976284
Q4_0.75,14.302636090715714,1.8253997385321912,15.663660421459308,2.0116701873118483
Q1_Q2_1.0,15.400046080654198,1.611983198249874,13.92600730119715,1.4905390019145413
Q1_Q3_1.0,14.108114359809054,1.6941348163981145,12.774111463922697,1.560717842356735
Q1_Q4_1.0,15.68558676117711,1.7611222913204414,15.610552237709953,1.8250996852534331
Q2_Q3_1.0,12.198872250313249,1.8840509879690104,12.620009888186214,1.595661053002746
Q2_Q4_1.0,15.604952062984946,1.8080497848873682,16.832522401654455,1.8827180546726197
Q3_Q4_1.0,17.796283025363106,1.7845386824396148,18.043595103140127,1.8380575686488894
Q1_1.0,13.747467943426873,1.764793901948181,12.249433678787716,1.5889206558759226
Q2_1.0,12.683100549226257,1.7734561593623268,12.448037416159233,1.7014112911138013
Q3_1.0,11.587888124900342,1.849823633901505,12.567393388338074,1.5937871065966491
Q4_1.0,15.357716942928397,1.8381966020337683,16.8303887275212,1.901818231780241
