,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
0.1,3.4787393948360377,0.8600821209979658,1.114982963612257,0.051343626218691936
0.2,2.5414387944903596,0.6164284148590036,1.0922094627320633,0.06338051981791898
0.3,2.4972595898622587,0.8083845271431024,1.1273140420376475,0.06541918194042345
0.4,3.053638331983744,0.5568066452866144,1.2718125459497904,0.09405428871212382
0.5,2.5430696443898344,1.0347163658959635,1.3238863927434288,0.11082484553789113
0.6,2.0189524145442332,0.29247248425107913,1.2297027759254615,0.089991678652685
0.7,1.914799813040134,0.45016473515719346,1.776188071081195,0.6001835825978523
0.8,2.244796504464426,0.6512394731092727,1.5572302222126324,0.2973412316696248
0.9,1.1724262944566208,0.134347627881521,1.406417960332167,0.13050482686310091
