,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.8709157519839792,0.006138518863040449,0.8706765571998956,0.01904161131415153
Q1_Q3_0.25,0.8567518979427909,0.0035762186636903747,0.8554626013669828,0.011813167975290965
Q1_Q4_0.25,0.8454724971974079,0.004218936641118707,0.8462983819497595,0.012610831230664551
Q2_Q3_0.25,0.8347935254776363,0.003878070905809545,0.8349008314652661,0.013626733835952322
Q2_Q4_0.25,0.8308509471233263,0.004442229133604469,0.8307917692566539,0.01485429774332243
Q3_Q4_0.25,0.8097248722362048,0.0037617712805887104,0.8072908507103722,0.01228216350737176
Q1_0.25,0.8499140650089785,0.004741743960052553,0.8505887305334472,0.014632975442194685
Q2_0.25,0.831241167487552,0.005662096128609131,0.8328801845912404,0.019756705088732295
Q3_0.25,0.8141442434565584,0.002974781213515124,0.8117373378834472,0.008407993667235769
Q4_0.25,0.7888257162819385,0.003568926786965692,0.7872097656147596,0.010138099172334231
Q1_Q2_0.5,0.8735811458674831,0.005230122174755286,0.8715990866481651,0.01667539327384407
Q1_Q3_0.5,0.8737949834448522,0.005676803126807644,0.8736998160869627,0.017467388704297045
Q1_Q4_0.5,0.8496968710850219,0.0058121338919147544,0.8512650548342826,0.019398937588084662
Q2_Q3_0.5,0.8483802008410214,0.0037714006489020274,0.8461717009125558,0.011271003634591596
Q2_Q4_0.5,0.8419153554363479,0.005033598234829786,0.8403878911397218,0.014372453373195634
Q3_Q4_0.5,0.8124469120512767,0.00408402055738061,0.8115074013691161,0.012189216986058658
Q1_0.5,0.8561765349477064,0.0050022803434716726,0.8538689889666055,0.016022915237450846
Q2_0.5,0.8498378659724866,0.0052216282080145456,0.848890706878066,0.016082526864705463
Q3_0.5,0.820098844062899,0.004478555527794377,0.8189335176749631,0.014979916626972666
Q4_0.5,0.7881135210465645,0.0048015246878879946,0.7872801234253864,0.01674049485056418
Q1_Q2_0.75,0.8570382257619261,0.0057387031555535244,0.8555147450615298,0.018975974618269206
Q1_Q3_0.75,0.8746988249264712,0.0061165688527058965,0.8744653165099987,0.01929976443383755
Q1_Q4_0.75,0.8490687468232616,0.0042443398285434706,0.8473512840466215,0.011726715328015669
Q2_Q3_0.75,0.8346517085427501,0.005587497001397811,0.8347497454587678,0.01836289251189323
Q2_Q4_0.75,0.841254733236758,0.004415496734440859,0.8416808058440814,0.015887252811619283
Q3_Q4_0.75,0.8039979543069432,0.004226587379515744,0.8029602647952858,0.01319657208712279
Q1_0.75,0.8346891864150658,0.005124207105186106,0.8330061079839884,0.014690456905056883
Q2_0.75,0.8544429348471848,0.00628721310333995,0.8556711220687747,0.020654875280600695
Q3_0.75,0.8226475209824482,0.0045230221557837815,0.8203822577702822,0.014833826490033217
Q4_0.75,0.7839256736033258,0.004591776298532323,0.783579369237417,0.014218424177910517
Q1_Q2_1.0,0.8160491172449295,0.004616559859930085,0.8143542164539177,0.01650141818902041
Q1_Q3_1.0,0.8623659315374825,0.005997044661587968,0.8628538454676979,0.01915112624088666
Q1_Q4_1.0,0.8336526699036015,0.006828357327611734,0.8315898102389859,0.021685486867019516
Q2_Q3_1.0,0.8212198182227862,0.0065924298227973185,0.8190349368682057,0.0190888940868839
Q2_Q4_1.0,0.834676397973897,0.006518218108373847,0.8349858836337299,0.021445328669167332
Q3_Q4_1.0,0.7901662474598024,0.004155180862617726,0.78846644830735,0.014391934716607841
Q1_1.0,0.7996599367018791,0.006125078077051769,0.797869912580485,0.016478546028172614
Q2_1.0,0.8523014389130481,0.007120461819385688,0.8522451933372046,0.022431329341683164
Q3_1.0,0.8236514249341351,0.004722544789404952,0.8215410443272987,0.016400663219370382
Q4_1.0,0.7786072644221657,0.004466195256042634,0.7782837452811202,0.014497901064684886
