,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.26172975,0.0055403863,0.17455532,0.007345202,0.2535064,0.03106378,0.16970906,0.029617736
Q1_Q3_0.25,0.25344944,0.00997385,0.16669556,0.008399603,0.24837188,0.02931607,0.1642175,0.028084964
Q1_Q4_0.25,0.32018596,0.0022030114,0.24004988,0.0022444103,0.31789547,0.013712449,0.23673959,0.012337494
Q2_Q3_0.25,0.12649927,0.004076656,0.085877545,0.002221956,0.12226919,0.009766511,0.08261226,0.010268409
Q2_Q4_0.25,0.2421964,0.0068519963,0.16502094,0.006501838,0.2404528,0.03665367,0.16407503,0.031554397
Q3_Q4_0.25,0.2555168,0.0035278213,0.18320218,0.0035465409,0.25818974,0.01947944,0.18575752,0.018689614
Q1_0.25,0.3485337,0.009732388,0.25612235,0.007444727,0.33513477,0.030076133,0.24362335,0.026250286
Q2_0.25,0.09354232,0.007925394,0.05975753,0.0060154176,0.091201335,0.010282606,0.05796101,0.003838993
Q3_0.25,0.12350418,0.0074224,0.07749881,0.0053617987,0.12162755,0.031197548,0.07965018,0.022674594
Q4_0.25,0.35156715,0.014745961,0.29435197,0.018417634,0.34284982,0.045713656,0.28593394,0.0626122
Q1_Q2_0.5,0.32005087,0.013989163,0.23263645,0.013213851,0.32012656,0.036870282,0.23434374,0.035705224
Q1_Q3_0.5,0.31336462,0.0057399655,0.21933436,0.005159123,0.31173235,0.031903464,0.21890736,0.035049263
Q1_Q4_0.5,0.36961442,0.007445172,0.30013615,0.008104292,0.37047902,0.011986165,0.30263495,0.0133424075
Q2_Q3_0.5,0.15394105,0.0027793848,0.10654466,0.0049421927,0.15304306,0.017690018,0.103023514,0.011212377
Q2_Q4_0.5,0.29497117,0.010640223,0.21605964,0.008684026,0.29104766,0.011364711,0.21212713,0.01097203
Q3_Q4_0.5,0.32435414,0.006722042,0.25693172,0.006963455,0.32467335,0.020266227,0.2552988,0.022148594
Q1_0.5,0.39550325,0.004319806,0.30863678,0.0057293074,0.3938169,0.02698369,0.30793694,0.028581163
Q2_0.5,0.108171776,0.009287534,0.07089444,0.005413555,0.105962396,0.015728848,0.07141048,0.00839327
Q3_0.5,0.18228057,0.009813182,0.118989214,0.0071797674,0.177936,0.03630481,0.11829356,0.027111568
Q4_0.5,0.38055247,0.007536691,0.31428272,0.0085907085,0.38497043,0.017462391,0.3208064,0.028841078
Q1_Q2_0.75,0.45079535,0.014876618,0.3558911,0.012675492,0.460324,0.027297482,0.36216298,0.021246275
Q1_Q3_0.75,0.39099222,0.013295731,0.29617494,0.010321123,0.38982177,0.032192536,0.29562852,0.030042592
Q1_Q4_0.75,0.39083758,0.005349171,0.32170007,0.0046689967,0.3933048,0.011157555,0.32151908,0.01427053
Q2_Q3_0.75,0.21084349,0.0046444973,0.14391062,0.0050284513,0.20435064,0.020523041,0.1371682,0.01608781
Q2_Q4_0.75,0.37883815,0.00733112,0.2860612,0.0053079976,0.37849465,0.017954852,0.28484118,0.013443734
Q3_Q4_0.75,0.40187255,0.00957212,0.32583958,0.0068574366,0.40138444,0.012701407,0.32446402,0.010376273
Q1_0.75,0.44593954,0.007892239,0.36471966,0.007672343,0.44442767,0.02127288,0.3646937,0.01667951
Q2_0.75,0.1379939,0.012310598,0.088643,0.009375802,0.13486157,0.009584032,0.08689912,0.0071855593
Q3_0.75,0.19681865,0.0064736796,0.13545313,0.005459803,0.18994866,0.020253638,0.13182397,0.012490502
Q4_0.75,0.4068922,0.004965048,0.34297082,0.007140907,0.41066748,0.033964843,0.34869492,0.04319406
Q1_Q2_1.0,0.5333631,0.0067240656,0.45871815,0.006822394,0.5354463,0.014915485,0.46103245,0.015102726
Q1_Q3_1.0,0.4756163,0.005624532,0.39589614,0.0042539462,0.47621876,0.019677226,0.39546752,0.013507859
Q1_Q4_1.0,0.38379744,0.0031263868,0.328744,0.003468115,0.3827315,0.006637018,0.3286435,0.0054503023
Q2_Q3_1.0,0.42322364,0.018484628,0.3082167,0.012728697,0.41888714,0.015498061,0.3086789,0.009718932
Q2_Q4_1.0,0.44877034,0.0048455587,0.35799354,0.0031283621,0.44835496,0.012170988,0.3571939,0.012644928
Q3_Q4_1.0,0.54606557,0.002724711,0.47708875,0.0033369497,0.5468234,0.02304234,0.47683185,0.020873254
Q1_1.0,0.4797123,0.004811908,0.41142455,0.003978018,0.4797039,0.013863843,0.4113864,0.013747562
Q2_1.0,0.25314578,0.069796585,0.18589473,0.057870332,0.27813235,0.08203249,0.20963378,0.06918166
Q3_1.0,0.24204807,0.004281913,0.18065271,0.0031779187,0.23851672,0.023199819,0.17979077,0.020330336
Q4_1.0,0.4677052,0.00598909,0.41187063,0.008028829,0.47029582,0.019873677,0.41463175,0.024620583
