,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
0.3,0.26388714,0.008818086,0.18940961,0.0086515695,0.25465178,0.017532092,0.1869999,0.009843668
0.5,0.31143233,0.018114077,0.2281312,0.016125089,0.29685017,0.0136105055,0.2165633,0.012037643
0.7,0.34016088,0.011447747,0.25625783,0.011317261,0.35016158,0.033048097,0.2660769,0.029570276
