,RD,ZR,Mean,KNN,MF,Mice,MisF,XGB,OT,HI,GAIN,Mi,NMi,CSDI
Bank,0.9788639681486396,0.9358380889183809,0.989799601857996,0.9912594558725945,0.991251493032515,0.9846927670869278,0.9876045122760451,0.9839628400796284,0.9927113470471134,0.997085600530856,0.9890617120106171,0.9642601194426013,0.9423543463835434,0.5550656934306569
Climate,0.9148148148148147,0.9148148148148147,0.9166666666666666,0.912962962962963,0.9148148148148147,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.912962962962963,0.9166666666666666,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147
Qsar,0.8161137440758294,0.8331753554502368,0.8530805687203792,0.852132701421801,0.8492890995260665,0.8540284360189572,0.8540284360189572,0.8511848341232227,0.8492890995260662,0.852132701421801,0.7791469194312797,0.8170616113744076,0.8113744075829384,0.6625592417061611
Sonar,0.7779379157427938,0.7158536585365854,0.816629711751663,0.8169623059866963,0.8263858093126386,0.835809312638581,0.8504434589800443,0.7727272727272727,0.8403547671840353,0.8263858093126386,0.8260532150776054,0.8078713968957871,0.8023281596452329,0.5334811529933481
Yeast,0.5444054054054054,0.4744234234234234,0.5895675675675676,0.5787747747747748,0.5808018018018019,0.578081081081081,0.5774144144144143,0.5760630630630631,0.5787657657657658,0.578072072072072,0.5218288288288288,0.4835855855855856,0.47774774774774775,0.28915315315315315
