,random,zero,Mean,MF,KNN,MICE,Missforest,XGB,OT,Hyper,GAIN,notmiwae,miwae,tabcsdi
concrete_compression,14.757624171681192,14.533459667693933,12.902209002218308,13.188773569146695,12.961643227670118,12.81380024780922,12.756788713609359,12.706743013779354,13.362342273461156,12.687013808996925,13.636803911866162,13.4724380831618,13.650145147935376,16.728888739664036
wine_quality_white,0.8393721246882198,0.7957541231236369,0.7710121962818045,0.7765786086245209,0.7715908692547733,0.7587166917606634,0.7591668594059608,0.8636755895037679,0.7989377196674643,0.7526901883903285,0.8340980585105904,0.8869229839644287,0.9140023579949913,0.8935422818581362
wine_quality_red,0.7352022443214284,0.7018211176280819,0.6736553342360974,0.6736766237995524,0.6988444500112001,0.6676550903596599,0.6662721273020186,0.7996676691540574,0.7066525730402514,0.6715295546099753,0.6995252471728728,0.7313760039834039,0.7089189091759647,0.8783619789112519
california,0.9789630332268302,0.8366662365794839,0.8786789003795554,0.8902051138236349,1.0195404151173242,0.8467696494539402,0.8331802177884763,0.8537132360427911,0.925352158997031,0.7862461364488056,0.8717359312188382,2.40074981946976,2.2971490573464486,1.1602472373655046
yacht_hydrodynamics,14.183646396990857,13.459376263679626,13.348652932278009,13.544246114921112,13.819296282405338,13.412887935969774,13.396931357683666,13.430630171496343,13.57666062200733,13.481342846132586,15.273721115339987,15.869303346727657,15.82563397883456,18.055676100755363
