,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.7658112781839854,0.022384231532646525,0.7835643341949646,0.03713178182809943
Q1_Q3_0.25,0.757245701514562,0.041184928320672484,0.7940073566734736,0.050660334304292245
Q1_Q4_0.25,0.7383918779917508,0.06459469719020172,0.773000890320496,0.0434143863686209
Q2_Q3_0.25,0.7580906344918394,0.023937418789795085,0.7821501990040675,0.041803964476602444
Q2_Q4_0.25,0.7436831028459185,0.03335372898370431,0.7809786836336842,0.0351513309336547
Q3_Q4_0.25,0.7470939582986192,0.04648165816185302,0.7955132727128145,0.04334759839567699
Q1_0.25,0.755875039603999,0.038112985102455824,0.7916575582343027,0.031968533793912866
Q2_0.25,0.760488488722854,0.027118107800050893,0.7970114574894748,0.03509831617379967
Q3_0.25,0.7614909224152875,0.026121428279484066,0.7988275097374438,0.04082389445131358
Q4_0.25,0.7685029806797197,0.032118522066441064,0.7758750543201135,0.03934518429619138
Q1_Q2_0.5,0.7557508241168748,0.048908383831152244,0.7614779297955383,0.027554813867797578
Q1_Q3_0.5,0.7459646431800181,0.041192213594031885,0.770924734997203,0.02414687893329336
Q1_Q4_0.5,0.7715292135357613,0.03826164367807835,0.7575126040270794,0.010672231406506787
Q2_Q3_0.5,0.7551153838743561,0.027201555235883364,0.7817000002789489,0.03575937555008274
Q2_Q4_0.5,0.7359168892263619,0.057229684444620475,0.7782125278115022,0.04178801890956779
Q3_Q4_0.5,0.7294230768322167,0.07426295848093621,0.7240345982297275,0.054278669987651317
Q1_0.5,0.7643733260457353,0.05201627538096029,0.7475163777132596,0.03548810718975666
Q2_0.5,0.7595825807832374,0.022783723910363995,0.7941100230662831,0.03549125121224385
Q3_0.5,0.7576585650593682,0.026322880074174927,0.7903101998093611,0.028042169571697497
Q4_0.5,0.7820935198787196,0.03422519799135612,0.767591535880164,0.048991137424531574
Q1_Q2_0.75,0.7276564419029199,0.042423494706131916,0.5784366984411184,0.039751146653175064
Q1_Q3_0.75,0.7590728935329613,0.016338978280866685,0.5847236768635465,0.044426840253955865
Q1_Q4_0.75,0.6915692596693852,0.05382690733803407,0.6572936387564958,0.02323596679283193
Q2_Q3_0.75,0.7536256548776356,0.06468709788729264,0.7642603573201721,0.017555403004289327
Q2_Q4_0.75,0.5856881871414548,0.08986750720635506,0.6544144754257257,0.0574337899441537
Q3_Q4_0.75,0.4898176683026481,0.08905032007150507,0.614370186370057,0.030832533995194755
Q1_0.75,0.7452047824992274,0.018478595564192162,0.5745492764452863,0.08023319108290237
Q2_0.75,0.7701390237931076,0.026500045577701713,0.7954345263960971,0.027833348952691565
Q3_0.75,0.7535793707348784,0.027800106107441366,0.7847954222811652,0.0303915247768997
Q4_0.75,0.6373101099081762,0.08981894995903206,0.6677522530516808,0.03873591753005985
Q1_Q2_1.0,0.4206749867282502,0.04931971577383459,0.39842406976903394,0.007541615391697323
Q1_Q3_1.0,0.4188021943734432,0.027060575290692834,0.39842406976903394,0.007541615391697323
Q1_Q4_1.0,0.39842406976903394,0.007541615391697323,0.42783504897922586,0.048205126432946076
Q2_Q3_1.0,0.7298522186332376,0.11564256711515014,0.7379561200014765,0.027810526779435452
Q2_Q4_1.0,0.6805001642035986,0.04315138851704284,0.593228899782385,0.07332689839943636
Q3_Q4_1.0,0.4621873724299489,0.10603095357424377,0.46420964560648736,0.02555506231745637
Q1_1.0,0.469869064772387,0.06791975582201465,0.39842406976903394,0.007541615391697323
Q2_1.0,0.7528434229637027,0.02929560626674864,0.7870597315290605,0.042363195000965456
Q3_1.0,0.7603769134773508,0.04611206056174298,0.763129854095195,0.02593714351631542
Q4_1.0,0.4854004752509914,0.10161609232024037,0.5755523270696146,0.054991126385521005
