,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.22826342,0.003630331,0.13705605,0.0030386127,0.22729948,0.0060353717,0.13646097,0.0045880196
Q1_Q3_0.25,0.1664308,0.0055711856,0.093589656,0.0018875235,0.16765158,0.0062770764,0.094364725,0.0026999065
Q1_Q4_0.25,0.2004596,0.0027064378,0.11730595,0.0018865567,0.20169778,0.0032128876,0.11840935,0.002318906
Q2_Q3_0.25,0.116043545,0.0008807502,0.063870564,0.0005582197,0.11654546,0.00274858,0.06413852,0.0018064252
Q2_Q4_0.25,0.17768726,0.0054986915,0.09912496,0.0032920407,0.1774892,0.0065351245,0.098993175,0.0037344315
Q3_Q4_0.25,0.20860448,0.0020039256,0.12324075,0.0014698709,0.20870975,0.003368626,0.123051144,0.0024152887
Q1_0.25,0.22468722,0.0046402006,0.13019185,0.0035650053,0.22513983,0.00891086,0.13028245,0.00707943
Q2_0.25,0.11797899,0.0022865913,0.064056516,0.0013581228,0.118865564,0.0030331195,0.064765505,0.002022153
Q3_0.25,0.1209992,0.002320333,0.06577291,0.0015344281,0.120640874,0.003601929,0.06578303,0.002521304
Q4_0.25,0.22425981,0.0025115437,0.13167024,0.002163382,0.22430071,0.009045589,0.13144441,0.006981469
Q1_Q2_0.5,0.24912445,0.0027302152,0.15738478,0.0023077147,0.24955258,0.0013872974,0.15766461,0.00090992486
Q1_Q3_0.5,0.19807526,0.0034280398,0.11175059,0.001992864,0.19763234,0.006123437,0.111750364,0.0035524762
Q1_Q4_0.5,0.2184958,0.002133879,0.13287582,0.00093042786,0.21866135,0.0031636544,0.13295554,0.002051936
Q2_Q3_0.5,0.14190681,0.0019098519,0.07986487,0.001027539,0.14154764,0.0015335585,0.07941667,0.0006001879
Q2_Q4_0.5,0.19195357,0.0015927758,0.11067309,0.0010705846,0.19192216,0.0029449002,0.11014444,0.0021207307
Q3_Q4_0.5,0.24696548,0.0024770044,0.15488838,0.0013015362,0.24611238,0.0036498287,0.15427312,0.0031653014
Q1_0.5,0.28513423,0.005882541,0.17698796,0.0036350351,0.28635874,0.008572753,0.1779703,0.0066145374
Q2_0.5,0.15914199,0.0038212868,0.09530314,0.002184407,0.1587384,0.0023625253,0.09514731,0.0017331744
Q3_0.5,0.15433526,0.0035648674,0.09008648,0.002611293,0.15369965,0.0038892992,0.08959838,0.003720709
Q4_0.5,0.2987505,0.0027839134,0.1894531,0.0023677787,0.29821274,0.0025590055,0.18926215,0.002460374
Q1_Q2_0.75,0.2599741,0.001550539,0.16759534,0.0010899339,0.26013166,0.0015037344,0.16791752,0.0018836197
Q1_Q3_0.75,0.21012709,0.0005192571,0.11935858,0.00051895826,0.20961928,0.0010489859,0.119163886,0.0005380227
Q1_Q4_0.75,0.20521665,0.0007939356,0.12859668,0.00037730634,0.20502809,0.0013031436,0.12836777,0.0011745223
Q2_Q3_0.75,0.14880994,0.0012759533,0.08521576,0.0007215913,0.1484546,0.0019895392,0.08500006,0.0010867729
Q2_Q4_0.75,0.18905881,0.005077803,0.10912482,0.0022439146,0.18935435,0.0056956424,0.10915998,0.0024742482
Q3_Q4_0.75,0.2504456,0.0013992598,0.15824948,0.0009757809,0.25021592,0.0019409432,0.15816605,0.0016378382
Q1_0.75,0.30897582,0.0010271292,0.19879834,0.0005246388,0.30950755,0.0029030463,0.19953865,0.0034219348
Q2_0.75,0.17702636,0.0026958408,0.11018564,0.0017157383,0.17699464,0.003148411,0.11028363,0.0021712058
Q3_0.75,0.15835738,0.000965734,0.09356669,0.00017006189,0.15760766,0.0015185201,0.09288325,0.0014416107
Q4_0.75,0.3241785,0.002578143,0.21454534,0.0016507013,0.32410175,0.0045924434,0.21468179,0.0034068723
Q1_Q2_1.0,0.27009174,0.004267027,0.17989694,0.0026789368,0.27040634,0.0037396785,0.18016994,0.0027813092
Q1_Q3_1.0,0.21432117,0.0011540666,0.12316693,0.0006717979,0.21456845,0.0009758009,0.12320447,0.0006570671
Q1_Q4_1.0,0.19808333,0.0006070307,0.1273484,0.00050629786,0.19851592,0.0011537292,0.12768175,0.0013764601
Q2_Q3_1.0,0.16221294,0.00072729844,0.09512017,0.00021924987,0.16224709,0.0006644611,0.095133975,0.00046909068
Q2_Q4_1.0,0.19462983,0.0007042109,0.111964986,0.00027244815,0.19500017,0.0020696542,0.112104714,0.0009350066
Q3_Q4_1.0,0.25785613,0.0013757605,0.16907121,0.0010665372,0.2574684,0.0017661499,0.16886595,0.0013184998
Q1_1.0,0.3135701,0.0013386203,0.20736244,0.0008217446,0.31475875,0.0037188567,0.20855844,0.0029681283
Q2_1.0,0.18541734,0.0010168737,0.1148227,0.00040227504,0.18510054,0.0012258269,0.114647076,0.00076111883
Q3_1.0,0.16622946,0.001264113,0.10078565,0.0010026757,0.16623414,0.0019289198,0.10061071,0.0017729186
Q4_1.0,0.3326717,0.00082546216,0.2259366,0.0006724647,0.33311185,0.0024040206,0.22624473,0.0020755143
