,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.08474477,0.006911092,0.04227992,0.0015214031,0.10519725,0.024783887,0.046546854,0.0017959204
Q1_Q3_0.25,0.09855842,0.009503944,0.0442082,0.0021982507,0.11505227,0.03518298,0.048420466,0.0037994224
Q1_Q4_0.25,0.09959458,0.0026802071,0.049820565,0.0013613524,0.108501315,0.006329722,0.052719463,0.00075954664
Q2_Q3_0.25,0.03831569,0.0007073388,0.023808716,0.00038984648,0.037448987,0.00218362,0.023588909,0.0006921542
Q2_Q4_0.25,0.1059023,0.0040814825,0.048767116,0.0010794348,0.104655884,0.0067497524,0.0495466,0.004301498
Q3_Q4_0.25,0.10461012,0.0026770325,0.050565857,0.0008394811,0.1027658,0.00815742,0.050477315,0.002543294
Q1_0.25,0.09705216,0.008208958,0.04781548,0.0015555304,0.12160826,0.030340184,0.052649666,0.0048050527
Q2_0.25,0.035854146,0.0013065555,0.021553304,0.00023785353,0.034886796,0.00270518,0.021324987,0.0012971816
Q3_0.25,0.038663905,0.0013315482,0.024965003,0.0006924215,0.037943922,0.0040191286,0.024567503,0.0018994461
Q4_0.25,0.15082745,0.013955197,0.07211498,0.0023167874,0.1391807,0.027088238,0.07092928,0.0068599735
Q1_Q2_0.5,0.07756267,0.003451438,0.04567583,0.0009941387,0.0884115,0.008817657,0.04865637,0.0025924598
Q1_Q3_0.5,0.08114718,0.0016527137,0.04581498,0.0011343413,0.0894651,0.005464534,0.04831692,0.0012020266
Q1_Q4_0.5,0.111298636,0.0012579908,0.05852124,0.0010774609,0.1144927,0.0053418693,0.060027473,0.0017581481
Q2_Q3_0.5,0.05870404,0.0061173337,0.030872786,0.00054546,0.07655589,0.027084077,0.033505145,0.0018724751
Q2_Q4_0.5,0.12857617,0.007987121,0.06276257,0.0017315826,0.13035403,0.009077709,0.06392099,0.0048359106
Q3_Q4_0.5,0.13557221,0.0058132764,0.06888114,0.0019216298,0.16443148,0.049871884,0.073461734,0.0062227584
Q1_0.5,0.088538356,0.0010107517,0.049320586,0.0011068163,0.10455619,0.011026909,0.05369246,0.0023610748
Q2_0.5,0.04010161,0.0009099176,0.025024498,0.00029154838,0.041248582,0.0023098458,0.025240803,0.0009881973
Q3_0.5,0.06688355,0.013020077,0.027917463,0.0006674519,0.0577775,0.030559065,0.028187785,0.0014989742
Q4_0.5,0.15998459,0.0041133948,0.084300295,0.0018033205,0.16266516,0.009468394,0.08575557,0.0027404085
Q1_Q2_0.75,0.104096256,0.0019664771,0.06794672,0.0013215007,0.10875712,0.0015109159,0.07023109,0.0013787539
Q1_Q3_0.75,0.10520607,0.0028911622,0.06627456,0.0017513189,0.11293401,0.0037601083,0.0684626,0.0014151211
Q1_Q4_0.75,0.13081583,0.00198558,0.072504066,0.000671401,0.13725236,0.0023780593,0.07577587,0.0019211932
Q2_Q3_0.75,0.049080897,0.0016132327,0.03234613,0.000842526,0.06065421,0.0044305637,0.034724675,0.0020527819
Q2_Q4_0.75,1.3678563,2.3825529,0.1202539,0.0687559,6026.9062,12049.5625,407.92184,815.54974
Q3_Q4_0.75,763.2217,1525.9541,13.803404,27.39604,2049.1152,3936.1267,109.126236,210.84645
Q1_0.75,0.11017541,0.002745973,0.06842644,0.0010270141,0.11678032,0.0046888893,0.07116108,0.0018304157
Q2_0.75,0.076113746,0.010777598,0.0343235,0.0015163833,0.09239276,0.03668545,0.037051447,0.005901938
Q3_0.75,0.061110877,0.007450276,0.03134407,0.0007543364,0.060323454,0.025511263,0.03178536,0.0012193099
Q4_0.75,0.20868707,0.006575378,0.11510235,0.0025766417,0.22240734,0.034869242,0.119482055,0.009635085
Q1_Q2_1.0,0.4319077,0.009900924,0.3212835,0.0106220925,47220.69,94352.18,2089.5833,4174.2554
Q1_Q3_1.0,0.42918095,0.013147673,0.31062612,0.010220516,93339.766,186455.1,3643.6882,7277.415
Q1_Q4_1.0,0.21112223,0.02925226,0.10894865,0.014013329,1219.0977,840.96454,39.60903,28.704058
Q2_Q3_1.0,0.07113306,0.024297634,0.045735873,0.013012713,0.08008686,0.033339787,0.047996104,0.013811487
Q2_Q4_1.0,0.22488765,0.008225824,0.13364707,0.005915008,0.22570638,0.012387795,0.13503751,0.009319111
Q3_Q4_1.0,0.26147547,0.011283669,0.18223515,0.0053501544,0.2648304,0.012312574,0.18443283,0.0056296242
Q1_1.0,0.794087,0.47083402,0.421709,0.12573591,6968.0366,13692.386,287.22012,561.81854
Q2_1.0,0.07066221,0.0016572218,0.043411948,0.0018115764,0.08722885,0.02386338,0.0468884,0.0058674673
Q3_1.0,0.060996007,0.0042352243,0.03599909,0.00087023067,0.07364675,0.027893368,0.03774815,0.0012018549
Q4_1.0,0.27135357,0.0033755808,0.1757106,0.0034296177,0.27256718,0.00872637,0.17709751,0.00716005
