,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.8435658054419495,0.008099990439884675,0.8309194606803345,0.030160865110055744
Q1_Q3_0.25,0.8342613779326411,0.007581620543616008,0.8287431631228263,0.03656642285169007
Q1_Q4_0.25,0.8302029101192842,0.00649225512932747,0.8208846294065808,0.0438418373432107
Q2_Q3_0.25,0.8367538316846008,0.006698185726468452,0.8294094306706368,0.03739451083256086
Q2_Q4_0.25,0.84511863515007,0.008661452035979563,0.8294310201631412,0.046307432829103046
Q3_Q4_0.25,0.8351933933458262,0.005609115797926847,0.8273480028524286,0.0361305582808836
Q1_0.25,0.8404655466645646,0.008410108977576375,0.8313131323022216,0.03561811288933314
Q2_0.25,0.8418374944586065,0.008240371482057937,0.8328598765091897,0.03999724910262063
Q3_0.25,0.8400905332766906,0.006305896082647553,0.8353472854406512,0.04046611496916943
Q4_0.25,0.8402455787082376,0.008766449329953935,0.8385994853642643,0.04585143407716365
Q1_Q2_0.5,0.840820869308998,0.0054013865928075585,0.8193231413105184,0.0362849317383348
Q1_Q3_0.5,0.8331675667122693,0.0056207557667474544,0.822231375257493,0.026185813384420623
Q1_Q4_0.5,0.8156932888419434,0.011272245136057613,0.8024448710435607,0.03244658602023395
Q2_Q3_0.5,0.833201833461613,0.005538008323761841,0.8244661905114761,0.03003644178599713
Q2_Q4_0.5,0.8161400252779598,0.006055302381262594,0.8076013470160703,0.036720697977171986
Q3_Q4_0.5,0.8260435135156552,0.007233932984785964,0.8118139467230833,0.02629832816928124
Q1_0.5,0.8420290335408591,0.00896234263180891,0.8251487502657355,0.019825057373588837
Q2_0.5,0.8370263649072504,0.006322889208561927,0.8332347913274794,0.042121321360860414
Q3_0.5,0.839801205902025,0.008328662636878058,0.8335925596408131,0.037343893393414485
Q4_0.5,0.8402330403947668,0.006018450219358578,0.8332183266570036,0.03618544083640067
Q1_Q2_0.75,0.8161747221586605,0.008396835139626755,0.7923311624876208,0.04401661429904189
Q1_Q3_0.75,0.8198256282083183,0.008840840565079177,0.7947849833657065,0.034263293678391656
Q1_Q4_0.75,0.7621085216593606,0.016506952264778316,0.7532240034512817,0.03649133174273686
Q2_Q3_0.75,0.8320897706651197,0.005216453502982937,0.8260134473942721,0.03336729352085212
Q2_Q4_0.75,0.7124258616455863,0.15858815590766898,0.6931888056119668,0.1478641152108506
Q3_Q4_0.75,0.7025476096262763,0.15359929062058236,0.6951222485343138,0.15140732474730215
Q1_0.75,0.8236858656062168,0.008297899612378132,0.8154125874275184,0.04138755198186538
Q2_0.75,0.8404029016484861,0.0072418616820110445,0.8324913146884434,0.04043451301276482
Q3_0.75,0.8321765675178534,0.0077997058900459715,0.8306665593264615,0.033707486002372396
Q4_0.75,0.8218939493879681,0.008748194568822027,0.809523455264624,0.04334629085903676
Q1_Q2_1.0,0.6530148380595492,0.05376522371125223,0.6081616984034307,0.01456264140371165
Q1_Q3_1.0,0.705247769072009,0.05178903375259942,0.6797246626591471,0.046497092309774925
Q1_Q4_1.0,0.39971697128303046,0.003437906836893457,0.4014692151557286,0.010345330842982059
Q2_Q3_1.0,0.8305608683087151,0.006474776823905231,0.8198006786821102,0.02501572121845816
Q2_Q4_1.0,0.7306322188718346,0.014170500632466743,0.7217347608919991,0.02224933410693589
Q3_Q4_1.0,0.5814773944865635,0.018310365009052334,0.5811882431316431,0.043959099156086895
Q1_1.0,0.6669212145411063,0.11039977210480038,0.6184206732941017,0.09639989296592018
Q2_1.0,0.8397953994037772,0.007761364475901701,0.8359999570953949,0.03490667612263266
Q3_1.0,0.8347287581759992,0.0070367523069719985,0.8275680991836282,0.03322880974615091
Q4_1.0,0.7596903124577482,0.006723856610785889,0.7439517602838531,0.035073680899571295
