,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.86525 ± 0.016,0.85962 ± 0.020,0.86105 ± 0.015,0.86101 ± 0.024,0.84769 ± 0.016,0.86269 ± 0.009,0.86095 ± 0.010,0.85819 ± 0.020,0.85292 ± 0.019,0.86135 ± 0.019,0.84174 ± 0.020,0.84973 ± 0.011,0.82470 ± 0.042,0.86751 ± 0.016
0.2,0.87058 ± 0.020,0.84320 ± 0.023,0.86221 ± 0.044,0.85957 ± 0.025,0.84877 ± 0.019,0.84439 ± 0.019,0.85304 ± 0.018,0.85294 ± 0.024,0.84517 ± 0.014,0.83287 ± 0.023,0.83801 ± 0.005,0.82963 ± 0.017,0.76930 ± 0.052,0.84872 ± 0.026
0.3,0.85183 ± 0.026,0.87480 ± 0.013,0.84835 ± 0.009,0.86389 ± 0.017,0.85567 ± 0.016,0.84207 ± 0.016,0.85829 ± 0.013,0.84436 ± 0.013,0.84614 ± 0.009,0.84867 ± 0.028,0.83111 ± 0.020,0.83943 ± 0.022,0.79710 ± 0.044,0.85807 ± 0.014
0.4,0.85725 ± 0.025,0.84055 ± 0.014,0.84930 ± 0.016,0.87268 ± 0.016,0.84465 ± 0.018,0.81789 ± 0.025,0.85542 ± 0.019,0.83203 ± 0.015,0.84041 ± 0.016,0.79956 ± 0.034,0.81871 ± 0.027,0.80611 ± 0.008,0.82746 ± 0.044,0.83295 ± 0.026
0.5,0.82822 ± 0.019,0.82574 ± 0.010,0.81951 ± 0.015,0.85648 ± 0.019,0.80861 ± 0.016,0.75492 ± 0.021,0.82595 ± 0.009,0.82034 ± 0.019,0.79803 ± 0.014,0.80678 ± 0.036,0.78614 ± 0.019,0.80389 ± 0.016,0.77688 ± 0.024,0.80752 ± 0.035
0.6,0.83322 ± 0.027,0.82607 ± 0.003,0.85511 ± 0.015,0.83294 ± 0.016,0.81346 ± 0.011,0.76930 ± 0.036,0.81794 ± 0.019,0.84593 ± 0.011,0.78969 ± 0.010,0.79194 ± 0.030,0.78626 ± 0.012,0.78986 ± 0.029,0.82959 ± 0.027,0.84723 ± 0.023
0.7,0.81756 ± 0.041,0.81233 ± 0.009,0.80897 ± 0.011,0.81410 ± 0.019,0.80092 ± 0.012,0.76000 ± 0.008,0.80162 ± 0.021,0.82311 ± 0.012,0.76610 ± 0.028,0.78155 ± 0.035,0.75288 ± 0.021,0.76102 ± 0.024,0.81067 ± 0.045,0.81209 ± 0.027
0.8,0.80218 ± 0.015,0.78799 ± 0.023,0.76263 ± 0.036,0.77096 ± 0.018,0.71122 ± 0.022,0.69017 ± 0.023,0.72116 ± 0.014,0.73097 ± 0.024,0.67236 ± 0.015,0.72862 ± 0.015,0.66191 ± 0.019,0.68283 ± 0.034,0.80218 ± 0.030,0.76974 ± 0.039
0.9,0.78345 ± 0.029,0.73196 ± 0.033,0.71940 ± 0.025,0.74853 ± 0.027,0.68411 ± 0.024,0.65020 ± 0.017,0.63423 ± 0.023,0.66179 ± 0.016,0.62106 ± 0.025,0.67079 ± 0.047,0.67445 ± 0.019,0.62442 ± 0.030,0.79718 ± 0.042,0.79252 ± 0.029
