,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.95674 ± 0.013,0.94198 ± 0.009,0.94323 ± 0.011,0.95000 ± 0.006,0.94872 ± 0.013,0.84213 ± 0.228,0.94734 ± 0.012,0.94198 ± 0.013,0.94870 ± 0.015,0.91095 ± 0.008,0.90697 ± 0.017,0.90830 ± 0.016,0.98385 ± 0.011,0.93913 ± 0.007
0.2,0.96222 ± 0.010,0.94730 ± 0.008,0.93797 ± 0.016,0.93678 ± 0.012,0.93101 ± 0.019,0.92802 ± 0.019,0.93898 ± 0.012,0.92179 ± 0.018,0.93231 ± 0.015,0.91456 ± 0.011,0.88512 ± 0.010,0.87269 ± 0.011,0.96748 ± 0.009,0.92578 ± 0.020
0.3,0.96493 ± 0.015,0.95824 ± 0.008,0.92024 ± 0.009,0.93412 ± 0.011,0.94888 ± 0.010,0.95686 ± 0.007,0.93527 ± 0.006,0.92439 ± 0.003,0.93927 ± 0.016,0.92449 ± 0.019,0.89619 ± 0.014,0.89902 ± 0.013,0.98241 ± 0.009,0.92813 ± 0.013
0.4,0.97983 ± 0.004,0.94316 ± 0.011,0.90818 ± 0.009,0.91903 ± 0.013,0.91541 ± 0.019,0.89762 ± 0.026,0.91876 ± 0.003,0.92141 ± 0.009,0.89491 ± 0.016,0.86949 ± 0.016,0.85688 ± 0.014,0.84571 ± 0.026,0.97300 ± 0.013,0.91075 ± 0.013
0.5,0.97424 ± 0.010,0.93937 ± 0.013,0.88123 ± 0.012,0.89429 ± 0.015,0.90035 ± 0.020,0.87224 ± 0.012,0.90278 ± 0.023,0.88230 ± 0.026,0.88366 ± 0.014,0.90564 ± 0.012,0.82412 ± 0.017,0.84265 ± 0.008,0.97159 ± 0.007,0.88639 ± 0.016
0.6,0.98523 ± 0.007,0.94220 ± 0.014,0.90704 ± 0.023,0.87893 ± 0.030,0.87891 ± 0.013,0.86751 ± 0.019,0.88909 ± 0.010,0.86703 ± 0.013,0.87447 ± 0.015,0.90286 ± 0.016,0.81667 ± 0.011,0.83568 ± 0.010,0.97177 ± 0.010,0.89324 ± 0.021
0.7,0.98783 ± 0.012,0.94049 ± 0.006,0.82332 ± 0.032,0.85699 ± 0.028,0.84955 ± 0.022,0.81800 ± 0.019,0.86148 ± 0.012,0.84168 ± 0.019,0.86697 ± 0.011,0.87066 ± 0.029,0.77879 ± 0.016,0.78982 ± 0.020,0.95108 ± 0.014,0.87475 ± 0.036
0.8,0.98234 ± 0.010,0.91971 ± 0.020,0.76763 ± 0.052,0.84610 ± 0.014,0.78985 ± 0.026,0.78428 ± 0.019,0.73326 ± 0.023,0.69760 ± 0.050,0.71164 ± 0.024,0.78110 ± 0.043,0.69898 ± 0.018,0.69878 ± 0.021,0.94207 ± 0.014,0.81929 ± 0.048
0.9,0.98094 ± 0.013,0.87634 ± 0.011,0.59157 ± 0.069,0.76168 ± 0.035,0.73679 ± 0.014,0.65355 ± 0.106,0.60340 ± 0.023,0.55198 ± 0.084,0.62421 ± 0.039,0.66262 ± 0.087,0.61843 ± 0.068,0.63004 ± 0.026,0.85704 ± 0.036,0.82476 ± 0.028
