,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.41900 ± 0.008,0.42481 ± 0.006,0.20522 ± 0.004,0.15017 ± 0.003,0.11062 ± 0.003,400.25677 ± 800.149,0.12066 ± 0.002,0.16322 ± 0.003,0.11134 ± 0.003,0.16530 ± 0.011,0.13237 ± 0.004,0.13379 ± 0.004,0.25224 ± 0.004,0.22796 ± 0.006
0.2,0.41435 ± 0.002,0.42875 ± 0.003,0.20894 ± 0.005,0.15086 ± 0.002,0.12877 ± 0.003,0.16213 ± 0.007,0.12631 ± 0.002,0.16597 ± 0.002,0.11515 ± 0.001,0.20567 ± 0.008,0.13768 ± 0.001,0.13872 ± 0.002,0.24580 ± 0.002,0.23183 ± 0.004
0.3,0.41335 ± 0.004,0.43255 ± 0.004,0.20325 ± 0.004,0.15542 ± 0.002,0.13450 ± 0.003,0.19359 ± 0.002,0.13139 ± 0.000,0.17040 ± 0.002,0.12171 ± 0.001,0.24843 ± 0.006,0.13802 ± 0.002,0.13977 ± 0.001,0.23717 ± 0.005,0.22764 ± 0.004
0.4,0.41518 ± 0.003,0.43663 ± 0.003,0.20690 ± 0.004,0.16989 ± 0.001,0.14515 ± 0.001,0.22349 ± 0.005,0.14186 ± 0.001,0.18508 ± 0.004,0.13119 ± 0.002,0.29619 ± 0.004,0.14844 ± 0.003,0.14923 ± 0.003,0.23877 ± 0.005,0.22975 ± 0.004
0.5,0.41558 ± 0.005,0.43322 ± 0.003,0.20844 ± 0.004,0.18364 ± 0.001,0.15734 ± 0.002,0.23019 ± 0.005,0.15151 ± 0.003,0.19546 ± 0.005,0.14245 ± 0.002,0.32510 ± 0.013,0.15401 ± 0.001,0.15428 ± 0.001,0.23932 ± 0.006,0.23111 ± 0.004
0.6,0.41406 ± 0.001,0.43246 ± 0.002,0.21027 ± 0.003,0.19961 ± 0.002,0.17165 ± 0.003,0.23749 ± 0.005,0.16722 ± 0.002,0.20420 ± 0.002,0.15523 ± 0.001,0.34840 ± 0.016,0.16590 ± 0.001,0.16295 ± 0.002,0.23981 ± 0.005,0.23224 ± 0.004
0.7,0.41352 ± 0.004,0.43354 ± 0.003,0.20866 ± 0.003,0.22394 ± 0.003,0.18848 ± 0.002,0.23712 ± 0.002,0.18879 ± 0.004,0.20507 ± 0.003,0.16711 ± 0.004,0.35344 ± 0.020,0.17336 ± 0.002,0.17154 ± 0.002,0.24832 ± 0.008,0.23257 ± 0.003
0.8,0.41611 ± 0.002,0.43341 ± 0.003,0.21128 ± 0.003,0.24283 ± 0.003,0.22054 ± 0.002,0.24869 ± 0.003,0.22634 ± 0.004,0.21169 ± 0.003,0.19314 ± 0.005,0.32758 ± 0.011,0.19660 ± 0.003,0.19273 ± 0.003,15.70741 ± 3.860,0.23443 ± 0.003
0.9,0.41695 ± 0.002,0.43400 ± 0.003,0.21891 ± 0.002,0.24422 ± 0.004,0.24753 ± 0.004,1.43098 ± 2.088,0.24073 ± 0.004,0.22649 ± 0.003,0.23276 ± 0.011,0.42564 ± 0.015,1.31612 ± 0.153,0.21762 ± 0.003,33.30654 ± 8.653,0.24028 ± 0.003
