,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.78670 ± 0.039,0.78631 ± 0.042,0.81149 ± 0.039,0.81034 ± 0.037,0.80602 ± 0.027,0.81153 ± 0.039,0.81187 ± 0.035,0.80909 ± 0.036,0.80819 ± 0.033,0.74083 ± 0.045,0.78525 ± 0.045,0.79526 ± 0.042,0.29711 ± 0.083,0.80263 ± 0.036
0.2,0.76735 ± 0.042,0.76536 ± 0.047,0.80133 ± 0.035,0.80358 ± 0.040,0.80709 ± 0.038,0.81289 ± 0.042,0.80935 ± 0.035,0.80235 ± 0.035,0.80133 ± 0.035,0.75406 ± 0.040,0.77461 ± 0.035,0.76937 ± 0.032,0.37478 ± 0.093,0.80116 ± 0.038
0.3,0.78116 ± 0.029,0.66973 ± 0.040,0.79597 ± 0.034,0.80488 ± 0.047,0.80535 ± 0.036,0.80023 ± 0.038,0.80004 ± 0.033,0.79788 ± 0.040,0.79499 ± 0.033,0.76533 ± 0.045,0.76969 ± 0.043,0.77189 ± 0.041,0.37491 ± 0.021,0.78608 ± 0.036
0.4,0.73772 ± 0.030,0.74667 ± 0.036,0.79597 ± 0.034,0.80530 ± 0.029,0.80086 ± 0.034,0.79692 ± 0.039,0.80778 ± 0.034,0.78602 ± 0.021,0.80526 ± 0.040,0.75057 ± 0.044,0.75515 ± 0.033,0.75973 ± 0.040,0.34517 ± 0.066,0.77817 ± 0.033
0.5,0.69277 ± 0.057,0.42719 ± 0.025,0.79885 ± 0.030,0.78509 ± 0.049,0.79619 ± 0.033,0.79298 ± 0.046,0.78631 ± 0.055,0.78862 ± 0.025,0.79669 ± 0.037,0.72507 ± 0.040,0.75568 ± 0.036,0.75528 ± 0.035,0.33023 ± 0.068,0.78653 ± 0.028
0.6,0.64958 ± 0.105,0.45218 ± 0.015,0.77750 ± 0.034,0.75493 ± 0.048,0.77431 ± 0.050,0.76691 ± 0.051,0.78862 ± 0.044,0.77420 ± 0.033,0.79436 ± 0.045,0.73384 ± 0.032,0.76386 ± 0.049,0.74926 ± 0.037,0.30316 ± 0.059,0.76188 ± 0.043
0.7,0.52926 ± 0.121,0.59122 ± 0.080,0.77841 ± 0.035,0.75631 ± 0.037,0.78727 ± 0.033,0.76013 ± 0.026,0.78266 ± 0.041,0.77902 ± 0.023,0.78473 ± 0.044,0.70799 ± 0.051,0.73882 ± 0.031,0.73511 ± 0.026,0.25531 ± 0.012,0.75859 ± 0.033
0.8,0.45881 ± 0.127,0.39842 ± 0.008,0.75282 ± 0.045,0.74027 ± 0.058,0.74381 ± 0.038,0.74223 ± 0.043,0.75461 ± 0.050,0.75509 ± 0.042,0.75535 ± 0.050,0.67650 ± 0.099,0.71585 ± 0.051,0.71766 ± 0.044,0.25367 ± 0.010,0.72958 ± 0.064
0.9,0.45071 ± 0.100,0.39842 ± 0.008,0.74462 ± 0.043,0.70052 ± 0.038,0.73283 ± 0.045,0.48237 ± 0.049,0.70976 ± 0.041,0.74057 ± 0.050,0.74058 ± 0.046,0.45477 ± 0.062,0.72878 ± 0.046,0.71936 ± 0.049,0.25162 ± 0.011,0.70854 ± 0.023
