,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.6726513728739023,0.004297646804643584,0.6719705046561095,0.020244931500616226
Q1_Q3_0.25,0.6754162826520691,0.0035836241157157223,0.6750887371622923,0.02731269365411421
Q1_Q4_0.25,0.6826419494113596,0.007923822531888334,0.6856661338988741,0.02217685189011319
Q2_Q3_0.25,0.6699677023151099,0.007815748812164599,0.6681178364349443,0.02001936564504255
Q2_Q4_0.25,0.6706615455695827,0.0067399445368325085,0.6711916356945105,0.024220643699231954
Q3_Q4_0.25,0.6733792790356539,0.003915299150878824,0.6754039752342667,0.02692070599688762
Q1_0.25,0.6703272490347564,0.005393997620040108,0.6702471684002068,0.021695227961133462
Q2_0.25,0.6632663074819966,0.00574525453799875,0.6709405086085336,0.01766458551679504
Q3_0.25,0.6677964834990398,0.006765564875259388,0.6707595501105312,0.019626216774603942
Q4_0.25,0.6748551308926342,0.0060925909120314835,0.6763594058904093,0.022141118596313496
Q1_Q2_0.5,0.6857269332005764,0.009116102932785246,0.6894825599481307,0.0161310614084857
Q1_Q3_0.5,0.6811212710381985,0.009061115678543457,0.6832336977737203,0.020775844407468283
Q1_Q4_0.5,0.7136361823466618,0.0027261417652313753,0.7100225574850769,0.022749766759199187
Q2_Q3_0.5,0.6792365883758229,0.0070472767584875765,0.6807410228992763,0.01840936574222557
Q2_Q4_0.5,0.6909006943948073,0.009801274334259782,0.6941444621553207,0.023341341368974425
Q3_Q4_0.5,0.6981720652501215,0.005187545028357407,0.6967754575509426,0.025558271794036073
Q1_0.5,0.6783157517973271,0.010303091559869805,0.6836909853518705,0.01560498532471691
Q2_0.5,0.6702350840050585,0.006141012203810681,0.6711726773415361,0.01874915409311047
Q3_0.5,0.6697976916009883,0.006898426542779232,0.6765101883276035,0.019671860908884543
Q4_0.5,0.6857938599186948,0.010629702142711289,0.6860057266908626,0.02343603746088545
Q1_Q2_0.75,0.7381501019877191,0.005235139998557544,0.7426489249369259,0.024750812042359266
Q1_Q3_0.75,0.7030572943154955,0.007883513545951086,0.6993958075507042,0.020171221604350115
Q1_Q4_0.75,0.7492215495902614,0.007581362027500914,0.752073132920617,0.030921641554930723
Q2_Q3_0.75,0.6835640267828922,0.00832770474712109,0.6841363567841733,0.01897187317684455
Q2_Q4_0.75,0.7052124015441232,0.009807546112390287,0.7116507771178062,0.027392360200819987
Q3_Q4_0.75,0.7133881489989855,0.007009228134951872,0.7202375146152764,0.027494675019528
Q1_0.75,0.6974679122800954,0.007742922156951754,0.6965373413667058,0.023796299295498924
Q2_0.75,0.6650403636729626,0.004461006460358531,0.6659984376517774,0.018555474970668742
Q3_0.75,0.6699294011184598,0.010459907454201837,0.674752098248861,0.015472416186684372
Q4_0.75,0.7007079969680008,0.005618409426551262,0.7040455543350153,0.023681211137359257
Q1_Q2_1.0,0.7928776464824334,0.009130300016515472,0.792072789591796,0.018115948775605857
Q1_Q3_1.0,0.7457101564210964,0.015389639432151391,0.7473039568642939,0.02520504506037253
Q1_Q4_1.0,0.7938747736724006,0.009230272548553258,0.7965696814950892,0.027437159463312592
Q2_Q3_1.0,0.6841673658258134,0.0076180030681154785,0.6871427083431417,0.01882903851887236
Q2_Q4_1.0,0.7296304895079289,0.004171657364335333,0.7336411987255816,0.03346088144465363
Q3_Q4_1.0,0.7826418102357385,0.007385545781547364,0.7847884441604076,0.03205382386399105
Q1_1.0,0.732985211942973,0.014084453037328843,0.7325656597033477,0.023091481370090868
Q2_1.0,0.6746751646012183,0.008105588886100726,0.6807736887410432,0.01789735352490964
Q3_1.0,0.674874813607133,0.004703422034125046,0.6751016097538008,0.022835615198959967
Q4_1.0,0.7291021189810698,0.009508043786973588,0.7263553723506817,0.03331568686327122
