,RD,ZR,Mean,KNN,MF,Mice,MisF,XGB,OT,HI,GAIN,Mi,NMi,CSDI
Bank,0.8166960706748296,0.0,0.0,0.8595175585734879,0.7995327787850934,0.8878912359332329,0.9087671363005327,0.8936514929555379,0.8133444784138977,0.9032675871066542,0.8743324677697535,0.9063029383498705,0.9065007645493199,0.8284035450168863
Cali,0.8224936500421155,0.0,0.0,0.821711124413073,0.6418920965114469,0.8159362516070857,0.8949984970363989,0.8232288623641443,0.48948349208696607,0.8934583969773442,0.8454665965858797,0.7716385417214644,0.7310832854240801,0.7819405955414808
Climate,0.8227520458821018,0.0,0.0,0.81890858874748,0.82368021067192,0.8103883807229734,0.8175516135284389,0.7669145582673209,0.8235799413554614,0.8216806517862058,0.8232210302699585,0.8147390342144429,0.814605845461114,0.7744214222323363
Concre,0.7429335065898847,0.0,0.0,0.8081378066712045,0.7080150271283527,0.7829541528884867,0.809519782956483,0.7826269918631503,0.7062977766291343,0.8165682781693999,0.6901988180075884,0.8032942048850191,0.8030952336829957,0.7033833129071625
Qsar,0.6021389514086005,0.0,0.0,0.7806560136907945,0.5846646186735382,0.6433615067821725,0.7046686061244041,0.6132747300695673,0.4346050531277131,0.7244688725964139,0.4024895677372543,0.6068434179684058,0.6116385532163269,0.5561170345478629
Red,0.824494920958997,0.0,0.0,0.8585825321755142,0.8348002137331104,0.8629222798404068,0.904496211622947,0.5635910841530692,0.7707946991252121,0.8980561073746991,0.881712009677648,0.8914870078516716,0.8919080241300996,0.828566054088397
Sonar,0.8292686473946395,0.0,0.0,0.8953166271823413,0.8630709645665309,0.803583342252321,0.9218245313565585,0.7519309736227736,0.8026716174729994,0.904026152940373,0.866689316848673,0.8904213837462365,0.8988762160048939,0.8021875947567416
White,0.8268957139776534,0.0,0.0,0.8595360351907528,0.8355225595573579,0.8754217188753437,0.8906816425334896,0.4353114563277676,0.7451064612967639,0.8908061330859713,0.8650792341168971,0.8720257340882991,0.8711115014921011,0.8436960177321847
Yacht,0.793776236707677,0.0,0.0,0.8550224374285607,0.8103430666054013,0.8121767505290828,0.8625920682035444,0.8304707350230209,0.806955801356376,0.8525838591833244,0.5455749255993925,0.8326360700556641,0.8389621290887057,0.6736658982681055
Yeast,0.8487100029221187,0.0,0.0,0.8691914102938461,0.5694050145960181,0.7928390393770345,0.8791837874153103,0.7641079317816093,0.6317972817510205,0.8922555247509585,0.6390954467508512,0.5818427868359832,0.7100933123292648,0.6364933868776493
