,RD,ZR,Mean,KNN,MF,Mice,MisF,XGB,OT,HI,GAIN,Mi,NMi,CSDI
Bank,0.4593772306926615,0.0,0.0,0.5878150082731187,0.4206002834564508,0.5723133424356743,0.6263833034840379,0.5786120851180059,0.46394033920000766,0.608035327172787,0.5041468542822699,0.5743757359182327,0.5519397003985793,0.4900273211235251
Cali,0.4640645120111181,0.0,0.0,0.5076086489482092,0.329701152448765,0.555260946878213,0.6307872998280304,0.5211329121251043,0.2767923044657975,0.55981311490274,0.4720140436282085,0.396887362572166,0.40747941717991676,0.5089711616034591
Climate,0.48019438335808606,0.0,0.0,0.4742323096895237,0.47929762882556803,0.4683050083063832,0.48857725977113525,0.4350689287795494,0.48299968083227685,0.4772321040363646,0.4764830305403434,0.46659422946318924,0.47412729670208853,0.4596023566587585
Concre,0.4118830677126198,0.0,0.0,0.5206205057998236,0.3424527823162878,0.49196333767582834,0.5398135701664007,0.47186818273822356,0.3827086106966332,0.5066575519921466,0.40325616857705004,0.48617738433919716,0.4837553670761478,0.4115515475732437
Qsar,0.34361494711504514,0.0,0.0,0.3402464142395871,0.3803630296545224,0.4125549434770959,0.5639112013105677,0.36179216363186273,0.2510566844254121,0.5221719297189253,0.2573868744986148,0.4554080331504947,0.46440257576174543,0.31000087003867455
Red,0.466667153896806,0.0,0.0,0.5078801426578167,0.47044426897448083,0.5651880649557348,0.6285023734755179,0.6841192677873764,0.4358731080567063,0.575979567159917,0.537095898646005,0.5725599365635728,0.5580583867539841,0.4685286661498447
Sonar,0.46384780210007015,0.0,0.0,0.5274138848438851,0.5366350606631627,0.5243839264714674,0.6383579393202823,0.42911567926559513,0.44245343568667994,0.5981838092384588,0.15372529353108244,0.6389296244334013,0.642825245814718,0.44757437472148587
White,0.4663958286894191,0.0,0.0,0.5012582076687775,0.4687878112765335,0.5714646575412698,0.6115696548201316,0.6858951780100092,0.41464034111697334,0.5821354626167026,0.5336958779995017,0.5602602796703076,0.5649956846002987,0.5008222122964282
Yacht,0.4714522272331741,0.0,0.0,0.5486231647249307,0.4838921032547135,0.5224029296622138,0.5787750293809598,0.48509303439168894,0.47520036977264246,0.51302774411189,0.19631883324949306,0.5240582328802759,0.5180404415298557,0.39764087691871386
Yeast,0.5195936739968015,0.0,0.0,0.5863675898131303,0.4056264493860571,0.49406009255664324,0.6237955835929527,0.4112694466849818,0.36896957947459474,0.6295370974766178,0.35414445961191177,0.37967465976375614,0.4624864262510996,0.35472181768366007
