,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
0.1,1.1539546306458743,0.006061073797259046,39751040.43453697,724577.8581006918
0.2,1.153992532781213,0.006007011753530141,39445528.104953475,631103.611385792
0.3,1.15399662258007,0.006005535840628186,39637526.882200465,670560.595200284
0.4,1.153990156993091,0.006009782193862395,39298425.67314345,666240.8228511843
0.5,1.1539872564807183,0.006018839326642751,35673914.12014256,605086.6045112225
0.6,1.1540020798625115,0.006009664792412438,33713411.23217787,703758.5136276186
0.7,1.153993240804889,0.006021429419848899,27274471.95442755,489675.5063771108
0.8,1.1540116407535834,0.006072086623522984,28593600.165669985,507126.9827338857
