,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
0.1,0.7960798705867406,0.025522156406342183,0.7397943068358634,0.08609722496604898
0.2,0.7671466659359731,0.02121485419562659,0.6914129856369385,0.08269324845198796
0.3,0.6753880953912209,0.07336062104722989,0.5370732104989944,0.05231996455903103
0.4,0.7162609889514926,0.0630014756924782,0.6084043365646514,0.08686756634163427
0.5,0.540832991430125,0.038498031546432346,0.4740678419839801,0.008271094634414654
0.6,0.6522212826944077,0.03743717421801496,0.522609006465794,0.0606331083061715
0.7,0.48374434513891823,0.013740089597202998,0.4776858435681965,0.006069967429577366
0.8,0.5406296640884525,0.03361057897893292,0.47447728741846384,0.011116203678075346
