,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.74642 ± 0.010,0.73180 ± 0.011,0.74510 ± 0.011,0.74038 ± 0.011,0.73673 ± 0.010,1.86522 ± 2.005,0.74131 ± 0.010,0.74261 ± 0.011,0.73767 ± 0.010,0.81079 ± 0.065,0.88817 ± 0.045,0.91029 ± 0.035,5.94924 ± 0.062,0.74467 ± 0.010
0.2,0.75513 ± 0.013,0.73206 ± 0.012,0.74375 ± 0.014,0.73657 ± 0.011,0.73331 ± 0.013,0.73558 ± 0.013,0.73941 ± 0.013,0.73770 ± 0.012,0.73472 ± 0.011,0.80955 ± 0.068,0.94710 ± 0.049,0.90937 ± 0.035,5.76591 ± 0.053,0.73658 ± 0.010
0.3,0.77321 ± 0.019,0.73061 ± 0.011,0.76749 ± 0.013,0.75049 ± 0.010,0.74335 ± 0.009,1.86709 ± 2.069,0.75897 ± 0.009,0.76200 ± 0.011,0.74720 ± 0.010,0.78936 ± 0.018,0.87651 ± 0.012,0.89902 ± 0.021,5.79476 ± 0.073,0.76222 ± 0.014
0.4,0.77325 ± 0.018,0.73809 ± 0.013,0.76179 ± 0.015,0.75230 ± 0.014,0.74902 ± 0.012,0.82907 ± 0.148,0.75750 ± 0.011,0.76176 ± 0.014,0.75086 ± 0.012,0.83214 ± 0.062,0.89774 ± 0.014,0.89171 ± 0.032,5.80794 ± 0.057,0.75628 ± 0.013
0.5,0.77643 ± 0.021,0.74267 ± 0.010,0.77859 ± 0.026,0.76016 ± 0.014,0.76098 ± 0.014,0.77430 ± 0.019,0.76482 ± 0.017,0.75294 ± 0.017,0.75045 ± 0.018,0.82178 ± 0.051,0.88342 ± 0.027,0.91313 ± 0.023,5.79402 ± 0.165,0.75108 ± 0.014
0.6,0.86400 ± 0.017,0.73852 ± 0.013,0.82860 ± 0.012,0.79653 ± 0.011,0.84985 ± 0.015,0.81447 ± 0.030,0.80802 ± 0.011,0.80610 ± 0.012,0.78003 ± 0.014,0.88972 ± 0.098,1.17808 ± 0.168,1.16559 ± 0.032,5.84768 ± 0.069,0.77871 ± 0.014
0.7,0.75480 ± 0.010,0.74396 ± 0.009,0.81900 ± 0.012,0.76981 ± 0.009,0.76340 ± 0.018,0.79133 ± 0.016,0.80379 ± 0.015,0.77621 ± 0.016,0.77076 ± 0.012,0.84956 ± 0.073,0.96194 ± 0.098,0.93530 ± 0.016,5.78732 ± 0.044,0.74147 ± 0.012
0.8,0.85130 ± 0.037,0.79346 ± 0.016,1.15926 ± 0.058,0.96159 ± 0.034,1.09236 ± 0.071,1.22761 ± 0.034,0.91113 ± 0.031,0.88580 ± 0.018,0.83213 ± 0.026,1.27259 ± 0.155,1.38252 ± 0.170,1.30996 ± 0.160,5.81957 ± 0.043,0.83743 ± 0.025
