,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.74642,0.73180,0.74510,0.74038,0.73673,1.86522,0.74131,0.74261,0.73767,0.81079,0.88817,0.91029,5.94924,0.74467
0.2,0.75513,0.73206,0.74375,0.73657,0.73331,0.73558,0.73941,0.73770,0.73472,0.80955,0.94710,0.90937,5.76591,0.73658
0.3,0.77321,0.73061,0.76749,0.75049,0.74335,1.86709,0.75897,0.76200,0.74720,0.78936,0.87651,0.89902,5.79476,0.76222
0.4,0.77325,0.73809,0.76179,0.75230,0.74902,0.82907,0.75750,0.76176,0.75086,0.83214,0.89774,0.89171,5.80794,0.75628
0.5,0.77643,0.74267,0.77859,0.76016,0.76098,0.77430,0.76482,0.75294,0.75045,0.82178,0.88342,0.91313,5.79402,0.75108
0.6,0.86400,0.73852,0.82860,0.79653,0.84985,0.81447,0.80802,0.80610,0.78003,0.88972,1.17808,1.16559,5.84768,0.77871
0.7,0.75480,0.74396,0.81900,0.76981,0.76340,0.79133,0.80379,0.77621,0.77076,0.84956,0.96194,0.93530,5.78732,0.74147
0.8,0.85130,0.79346,1.15926,0.96159,1.09236,1.22761,0.91113,0.88580,0.83213,1.27259,1.38252,1.30996,5.81957,0.83743
