,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.12969035,0.0034428549,0.09475162,0.00245466,0.13049415,0.009583959,0.09714471,0.0064388784
Q1_Q3_0.25,0.12636141,0.002667122,0.09474972,0.0017432012,0.13855188,0.003677129,0.10299196,0.003154737
Q1_Q4_0.25,0.16421475,0.0024235316,0.12423241,0.0014824473,0.19202422,0.0104473885,0.1429122,0.0060027605
Q2_Q3_0.25,0.10364239,0.0026163962,0.07688324,0.0017940523,0.12425163,0.006967831,0.08846033,0.0041239127
Q2_Q4_0.25,0.1498482,0.003244094,0.10806471,0.0015124017,0.18417722,0.013627218,0.13053772,0.0077215126
Q3_Q4_0.25,0.151894,0.005237671,0.11212504,0.003329864,0.18899968,0.019603172,0.141296,0.013153743
Q1_0.25,0.13263285,0.002737986,0.101638734,0.0016236149,0.13367587,0.0117932,0.10225737,0.010486885
Q2_0.25,0.09750332,0.003701182,0.07208508,0.001991289,0.10087924,0.006024944,0.07530189,0.0031767183
Q3_0.25,0.109468654,0.005279874,0.082608536,0.0031911503,0.13382366,0.02033376,0.09492062,0.0123027945
Q4_0.25,0.19236039,0.00522396,0.1492095,0.003992235,0.24817841,0.017584426,0.19363956,0.011733201
Q1_Q2_0.5,0.14261378,0.002338859,0.10720088,0.001722158,0.14512652,0.007526043,0.10961783,0.004116227
Q1_Q3_0.5,0.13717446,0.0015403917,0.10254927,0.0012471458,0.14768264,0.005090304,0.111104056,0.0036558465
Q1_Q4_0.5,0.18784288,0.003039747,0.14843324,0.0023320273,0.19982038,0.008985332,0.15976039,0.0059447875
Q2_Q3_0.5,0.11377609,0.001963274,0.08588885,0.0013863398,0.13393953,0.0044013336,0.09608066,0.003460325
Q2_Q4_0.5,0.16634594,0.004560619,0.12039469,0.0033754334,0.19072194,0.004779519,0.13782935,0.0044108634
Q3_Q4_0.5,0.17551933,0.0017230175,0.13375165,0.0011149053,0.1991132,0.007975441,0.15164877,0.0061882474
Q1_0.5,0.15090455,0.0043116366,0.11709021,0.004127289,0.1499135,0.011841797,0.11664794,0.00749404
Q2_0.5,0.102482334,0.0018507543,0.07572268,0.0015595317,0.11585752,0.011880451,0.08408693,0.006569848
Q3_0.5,0.11556312,0.0012176364,0.08825658,0.000625285,0.14020595,0.013630929,0.10413923,0.010172815
Q4_0.5,0.21548931,0.0051897583,0.17364046,0.0058298125,0.26099148,0.01084319,0.21089283,0.011529406
Q1_Q2_0.75,0.1742451,0.0024935182,0.13623829,0.0015391357,0.17262118,0.0041270335,0.13607016,0.004841023
Q1_Q3_0.75,0.14989375,0.0023855262,0.113743864,0.0020058972,0.15600267,0.008898601,0.11879945,0.006139474
Q1_Q4_0.75,0.22184162,0.0017472849,0.18180908,0.0017391695,0.23331304,0.011713429,0.19144082,0.0062086247
Q2_Q3_0.75,0.12798932,0.00076768856,0.09668356,0.00038732425,0.14721355,0.008192985,0.107399724,0.0063944347
Q2_Q4_0.75,0.19105427,0.0035878809,0.13962662,0.0027783264,0.20881286,0.016107934,0.15259638,0.014367199
Q3_Q4_0.75,0.21475741,0.004870406,0.16730073,0.005368717,0.22865954,0.015397707,0.17935672,0.012953573
Q1_0.75,0.1805978,0.0015768472,0.14527057,0.0025217398,0.17652646,0.011575292,0.14238016,0.0081179375
Q2_0.75,0.10936566,0.002368736,0.080789596,0.0012388071,0.12725985,0.008582337,0.09242609,0.0041061155
Q3_0.75,0.12396908,0.0019418264,0.09469428,0.0015770367,0.14449736,0.0074229133,0.10778816,0.005491771
Q4_0.75,0.25851932,0.0025705374,0.21670714,0.003484542,0.2905305,0.01286293,0.24575146,0.0092452485
Q1_Q2_1.0,0.28451675,0.006063414,0.24415223,0.005355605,0.29110235,0.0072678006,0.25161868,0.0038038006
Q1_Q3_1.0,0.18516716,0.0015706768,0.1403722,0.0011700516,0.1888198,0.008254689,0.14421716,0.005760405
Q1_Q4_1.0,0.26844916,0.004396776,0.2291272,0.0040243967,0.27250105,0.016972318,0.23366916,0.012610959
Q2_Q3_1.0,0.16101667,0.0040890253,0.12422098,0.0028768175,0.17312108,0.011789319,0.13056506,0.0076778214
Q2_Q4_1.0,0.24224293,0.0053423867,0.17603083,0.00449418,0.25543302,0.019726334,0.18568785,0.01669715
Q3_Q4_1.0,0.3376227,0.0022199177,0.2884717,0.0015802467,0.34667206,0.01807429,0.2967165,0.01648111
Q1_1.0,0.23023145,0.0040872497,0.19372015,0.0036729753,0.23193881,0.008417113,0.19687912,0.0046987818
Q2_1.0,0.1188247,0.0031123403,0.08973362,0.0022916538,0.14171639,0.0074105193,0.1012524,0.003461285
Q3_1.0,0.13780567,0.003476487,0.107471764,0.003338463,0.15962645,0.014247389,0.12006547,0.00860165
Q4_1.0,0.32986698,0.0053821793,0.28938144,0.0042711194,0.34558216,0.019943925,0.30649862,0.017663091
