,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
0.1,8.983287171652,0.18578566984089634,9.020128878553043,0.7844060831883872
0.2,9.118727092637657,0.18193870852504604,9.18449570519223,1.0404336736091473
0.3,8.965017766818855,0.17799387184907847,9.023242334730083,0.7657160478360964
0.4,10.273858434581161,0.1924214341578695,10.35469212148741,0.7428289403041783
0.5,8.982426015422291,0.18092555742791558,9.01999417428267,0.7504216177320366
0.6,8.995592545085355,0.1891849647556605,8.96583965729172,0.7929413376832005
0.7,11.93988285147692,0.18974112530301518,12.013739073587491,0.9368022159642414
0.8,8.97583029011237,0.17752004586657696,8.959506131906437,0.7562578295623195
