,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.3,0.47475 ± 0.001,0.30814 ± 0.001,0.14785 ± 0.006,0.14785 ± 0.006,0.14785 ± 0.006,0.14785 ± 0.006,0.14785 ± 0.006,0.17259 ± 0.001,0.14785 ± 0.006,0.28550 ± 0.039,9.66149 ± 0.477,0.30596 ± 0.047,0.12571 ± 0.001,0.17865 ± 0.006
0.5,0.45378 ± 0.000,0.36664 ± 0.001,0.13666 ± 0.001,0.13666 ± 0.001,0.13666 ± 0.001,0.13666 ± 0.001,0.13666 ± 0.001,0.21610 ± 0.001,0.13666 ± 0.001,0.30520 ± 0.002,8.25473 ± 0.650,0.30504 ± 0.014,0.13307 ± 0.002,0.16919 ± 0.001
0.7,0.51552 ± 0.000,0.25541 ± 0.001,0.20875 ± 0.030,0.20875 ± 0.030,0.20875 ± 0.030,0.20875 ± 0.030,0.20875 ± 0.030,0.23103 ± 0.003,0.20875 ± 0.030,0.24639 ± 0.027,8.51828 ± 1.297,0.27811 ± 0.049,0.14459 ± 0.002,0.23151 ± 0.026
