,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.9620841751369673,0.0059166658335840835,0.6228818490522807,0.07733786785808762
Q1_Q3_0.25,0.9757799531037602,0.003143194032187591,0.6774361103763737,0.03366568230192568
Q1_Q4_0.25,0.9690404275323594,0.018749801622308385,0.6150379838360143,0.030454567483752464
Q2_Q3_0.25,0.9770947424942168,0.01081032481809133,0.7123057444514224,0.06917132891569151
Q2_Q4_0.25,0.96603561747011,0.015520900134898869,0.7292201433845635,0.006859613196112093
Q3_Q4_0.25,0.98243957197745,0.0070427809578512595,0.7613460806839021,0.052767271066056436
Q1_0.25,0.9688657969061969,0.01849272630300851,0.6459970265559836,0.0522541017460599
Q2_0.25,0.9770914312506875,0.003432871929986305,0.7551167023376029,0.05699034437189119
Q3_0.25,0.9622483286320774,0.01232815391403936,0.8083002740025066,0.032393349734862964
Q4_0.25,0.9770723649939562,0.006899408993336141,0.79727165345882,0.024328199314014594
Q1_Q2_0.5,0.9714708950082389,0.011294622460773016,0.5770628542922047,0.08780139908258527
Q1_Q3_0.5,0.9756524574315104,0.01036922094758722,0.627731424903869,0.06385526945190041
Q1_Q4_0.5,0.9770059006543341,0.005546791821767153,0.585477882972978,0.1021464384895844
Q2_Q3_0.5,0.982462164745838,0.0033798602315915456,0.71854360971335,0.05919922792267056
Q2_Q4_0.5,0.9687626493087091,0.016405260041299535,0.6694672920388562,0.06432368712652697
Q3_Q4_0.5,0.9783981291670727,0.007932852450864553,0.7470340986517456,0.08254620699564076
Q1_0.5,0.960815759572626,0.006625775685047087,0.674827900113016,0.058458500956812744
Q2_0.5,0.9527086036241327,0.0004718078874111062,0.6036532220040624,0.07996717628858489
Q3_0.5,0.9797670016595983,0.006141624063484645,0.7274700073028793,0.048378581786278296
Q4_0.5,0.9718036044516495,0.007732592949865166,0.8008620560797185,0.043688293009823576
Q1_Q2_0.75,0.9414515884740133,0.013129497584379495,0.6701489322726925,0.0776802769788259
Q1_Q3_0.75,0.9714518819087912,0.015997468013112675,0.5307370156906466,0.07975107853370135
Q1_Q4_0.75,0.9865337700427199,0.006003902234555613,0.5870438606330801,0.10248236179202497
Q2_Q3_0.75,0.9823748114089799,0.009449421506018,0.6733070975119221,0.03523203287089153
Q2_Q4_0.75,0.979783056953357,0.004209673513120406,0.6143483486518259,0.0800825417092265
Q3_Q4_0.75,0.9851567085438753,0.007854968157610477,0.7677874264310555,0.033870332286422195
Q1_0.75,0.9580239120007354,0.0027709016250307213,0.7064006237262052,0.08474809071778673
Q2_0.75,0.9783615441945128,0.010926299793619022,0.6311456209682822,0.10030540386305054
Q3_0.75,0.9824680670256265,0.0033760253534931956,0.8104222908029708,0.0532943770361461
Q4_0.75,0.9865944627072617,0.00943945108178411,0.8095592804048394,0.05459411261977612
Q1_Q2_1.0,0.9647998324840957,0.008055255213172812,0.7445523919724726,0.06273055526951682
Q1_Q3_1.0,0.9688672445678966,0.015247606509149188,0.5604111817573051,0.037014456999545746
Q1_Q4_1.0,0.9783778889476741,0.010907357717512129,0.600304117423353,0.08494542963548064
Q2_Q3_1.0,0.9634509221131484,0.008461921930443745,0.7286099494201178,0.06824044517872185
Q2_Q4_1.0,0.9824697820030638,0.005412830271677534,0.6577729511530697,0.05049425443450721
Q3_Q4_1.0,0.9865023931956749,0.008487996902907045,0.8386673156059572,0.05922396462044457
Q1_1.0,0.9609676693411993,0.00962042677959035,0.7009785202575733,0.0429243481353242
Q2_1.0,0.9715305751207719,0.010201609062817361,0.6276188874772631,0.05741316066282239
Q3_1.0,0.9770064188863987,0.007129611681343371,0.7923207652103121,0.08599173406126523
Q4_1.0,0.9825142079423272,0.005387703484192563,0.8043507686122415,0.06570513861085543
