,RD,ZR,Mean,KNN,MF,Mice,MisF,XGB,OT,HI,GAIN,Mi,NMi,CSDI
Bank,1.0,0.2,0.4,0.4,1.0,0.4,0.4,0.4,1.0,1.0,1.0,1.0,0.0,1.0
Cali,0.4,0.3462986186699859,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.19995153864792797,0.019187080318519914,0.2
Climate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,1.0
Concre,0.012693913829025114,-0.006176390428149361,-0.006176390428149361,-0.006176390428149361,0.0,-0.006176390428149361,-0.006176390428149361,-0.006176390428149361,0.0,0.0,0.0,0.0,0.07649122310847215,0.0
Qsar,0.0,0.05929785986178517,0.05970001772409722,0.05970001772409722,0.08743046573731138,0.05970001772409722,0.05970001772409722,0.05970001772409722,0.011938944209423773,0.07397536836861637,0.11918925931709272,0.050216532351871256,0.13705343083769245,0.0
Red,0.0055395627719309936,0.1748288745932731,0.2245949124250548,0.2245949124250548,0.3222864367509476,0.2245949124250548,0.2245949124250548,0.2245949124250548,0.4499789184015853,0.1920220161423694,0.1920220161423694,0.0,0.09368399569967467,0.0
Sonar,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.0,0.8,0.8,0.2,1.0,1.0
White,0.003764707971013515,-0.0008522389188321191,0.19979550102251675,0.19979550102251675,0.19979550102251675,0.19979550102251675,0.19979550102251675,0.19979550102251675,0.39976125801361767,0.2,0.2,0.2,0.024598464517118553,0.2
Yacht,0.07770932081383214,0.179981337771785,0.179981337771785,0.179981337771785,0.2886578985654219,0.179981337771785,0.179981337771785,0.179981337771785,0.2253674771505602,0.18700577237794108,0.20085484680504764,0.007862937084437,0.15442721422117647,0.0
Yeast,0.008564106473467656,-0.004560959557210106,-0.0026913643025446637,-0.0026913643025446637,0.0,-0.0026913643025446637,-0.0026913643025446637,-0.0026913643025446637,0.0,0.0,0.0,0.0,-0.0008432441373401524,0.0
