,RD,ZR,Mean,KNN,MF,Mice,MisF,XGB,OT,HI,GAIN,Mi,NMi,CSDI
Bank,-0.0108109635634583,-0.002617121269880945,0.0,0.01696326013816783,0.07155899055025783,0.01696326013816783,0.01696326013816783,0.01696326013816783,0.012392273424120637,0.0,0.0,0.166951621606585,-0.058623379722826774,0.06889602543043301
Cali,-0.0010280797250234032,-0.003620007427450736,0.0,0.008713815868822979,-0.190322997939767,0.008713815868822979,0.008713815868822979,0.008713815868822979,-0.0038105043756117784,0.0,0.0,-0.10385784992469733,0.1221226820695295,0.18019379080333503
Climate,0.0018980039229260423,0.0068253348665297964,0.0,0.03679745754129108,0.006862210354575285,0.03679745754129108,0.03679745754129108,0.03679745754129108,0.0013211030344986736,0.0,0.0,-0.001055728625822084,-0.002480673820237684,0.007603553709472713
Concre,-0.0020823957374508013,-0.001818251804312793,0.0,0.037643212065358804,-0.15254359154287944,0.037643212065358804,0.037643212065358804,0.037643212065358804,0.010357109282733935,0.0,0.0,0.035793386450215875,0.07866216777500844,0.054840518371623716
Qsar,-0.0019533064497639935,0.015756500085798812,0.0,0.03042932784863318,0.17925402501253193,0.03042932784863318,0.03042932784863318,0.03042932784863318,0.003401104222817594,0.0,0.0,-0.010308060327702265,-0.022352983809628933,0.02653143085898782
Red,-0.0010024729730836305,0.008632121468014276,0.0,0.025284009274219775,0.08712133806066905,0.025284009274219775,0.025284009274219775,0.025284009274219775,0.0010808964960239754,0.0,0.0,-0.014651513701409552,-0.06775649133728531,0.014489876420490719
Sonar,0.0028391528170569084,0.009148252272318972,0.0,0.061702367392011,0.17047848174991356,0.061702367392011,0.061702367392011,0.061702367392011,-0.015979175694791944,0.0,0.0,0.025053065344083247,-0.12309258670821113,-0.002480271000758566
White,0.0056664312897459,0.007556866399002811,0.0,0.012089350347384665,-0.0760469063184836,0.012089350347384665,0.012089350347384665,0.012089350347384665,-0.0047934836279168915,0.0,0.0,-0.030578566443806743,0.043419144534987346,0.1659127183988936
Yacht,-0.03499192180144928,0.015609343164982536,0.0,0.06863121899708477,0.06573257717373655,0.06863121899708477,0.06863121899708477,0.06863121899708477,-0.023242396817259325,0.0,0.0,0.011894229236141607,-0.03604121194062539,0.00466118969025117
Yeast,-0.0038553261308335958,-0.002283576737586523,0.0,0.016998222121241142,0.01827723501970376,0.016998222121241142,0.016998222121241142,0.016998222121241142,-0.009389800256000919,0.0,0.0,0.008209199069846889,0.010099793275363105,0.003632745056825359
