,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,1.1520008088475815,0.0023248550230554315,1.1537769396644184,0.005833261040037151
Q1_Q3_0.25,1.1518785842893648,0.0020760006873664695,1.1537322688228928,0.005859523876933576
Q1_Q4_0.25,1.1521734946921334,0.002151031372355752,1.1538895994239824,0.005981445910698063
Q2_Q3_0.25,1.1517613030115998,0.002188506002655777,1.1534930214518269,0.006008528215077411
Q2_Q4_0.25,1.1521619503189122,0.0020829945513821326,1.1539391043255312,0.005808776526100527
Q3_Q4_0.25,1.1520975916524017,0.0021777619768509862,1.1539077564251723,0.005819093929382313
Q1_0.25,1.1518146696805918,0.002138575233163644,1.1534643520293342,0.005795726143368553
Q2_0.25,1.1518508489119632,0.0021599501963767316,1.1536534597882258,0.00597178085552598
Q3_0.25,1.151868039964943,0.002162531819249345,1.1536551484151985,0.005981211796955563
Q4_0.25,1.15233288868616,0.0021134154451626997,1.1538863568527096,0.005859748074599917
Q1_Q2_0.5,1.1518773436742669,0.002160580974386166,1.1534797633861038,0.0062533391835699545
Q1_Q3_0.5,1.1515908351252613,0.0021754412203515757,1.153405379522134,0.006005779578402384
Q1_Q4_0.5,1.1524070614349848,0.0020623418346488076,1.1538487842657148,0.00575649186617323
Q2_Q3_0.5,1.1516717840043431,0.002198250244870389,1.15343094668426,0.006132835444428616
Q2_Q4_0.5,1.1522718974245172,0.002207544621619922,1.1539736645525265,0.005765658367632215
Q3_Q4_0.5,1.1522342447569998,0.00210189980400211,1.1542219070439228,0.0056600846539431714
Q1_0.5,1.1516628398709117,0.002150644258309597,1.1536779058155722,0.0060711579763981435
Q2_0.5,1.1518155091036892,0.002210685578329713,1.1534950580670382,0.006023168573081192
Q3_0.5,1.151657141288736,0.002140476998628486,1.1537778589048702,0.00599316677190636
Q4_0.5,1.1523117392031268,0.00223868931321407,1.153951159144158,0.005920009538146233
Q1_Q2_0.75,1.1487361582143216,0.005116902163075804,1.1505727447460576,0.010725115753929424
Q1_Q3_0.75,1.1510843048486126,0.002169906984758027,1.1527892227469292,0.006156476247159236
Q1_Q4_0.75,1.1525474734144878,0.002034208801566481,1.1541332947131766,0.005884748325270326
Q2_Q3_0.75,1.1513468653120316,0.002255066617477304,1.1536266695360013,0.006189960197972331
Q2_Q4_0.75,1.1521242758719548,0.002272809894753459,1.1535520526731335,0.006042692647285652
Q3_Q4_0.75,1.1523808123618657,0.002155013007655485,1.1541932848061887,0.0059290076489391715
Q1_0.75,1.151591952563173,0.0021420875382157124,1.1534627825883246,0.0060595155722079136
Q2_0.75,1.1517500845631319,0.002218471846839232,1.153549565917785,0.006013394858829385
Q3_0.75,1.1517057728468374,0.002132066581389586,1.1535120761221591,0.005919390588452326
Q4_0.75,1.1525526569315132,0.0021413623891917088,1.1539785412898875,0.005901179391216332
Q1_Q2_1.0,1.1507041258647577,0.002388566241587542,1.152346189323072,0.007573354192402882
Q1_Q3_1.0,1.1505030160644245,0.0023124882024029504,1.152303077266751,0.006267981970816023
Q1_Q4_1.0,1.1525859013886521,0.0020084724803967613,1.154104688328301,0.005743747123365339
Q2_Q3_1.0,1.1512713892753008,0.002194559739957966,1.1532324198028987,0.006086651654823489
Q2_Q4_1.0,1.1518720751728886,0.002311623589267327,1.153100876067446,0.00578238959007972
Q3_Q4_1.0,1.1524427052313917,0.002224487073332122,1.154215291072814,0.006143806846819005
Q1_1.0,1.1514772893197434,0.002190996801325195,1.1532518702574674,0.006161623420121723
Q2_1.0,1.1516344995519732,0.0022827033659262048,1.1532444455513582,0.006043624004008003
Q3_1.0,1.1515527311241287,0.0021524384818224817,1.1535380144569403,0.0059495330532218366
Q4_1.0,1.15243811319648,0.0021665287198642273,1.1540043177604458,0.005883445059915977
