,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.91649 ± 0.026,0.98452 ± 0.006,0.96544 ± 0.009,0.97500 ± 0.006,0.96839 ± 0.008,0.97133 ± 0.007,0.97280 ± 0.005,0.97573 ± 0.006,0.97280 ± 0.005,0.97354 ± 0.017,0.95654 ± 0.018,0.95653 ± 0.023,0.25596 ± 0.050,0.96470 ± 0.007
0.2,0.89235 ± 0.025,0.97258 ± 0.007,0.89472 ± 0.021,0.89922 ± 0.021,0.91552 ± 0.021,0.94059 ± 0.021,0.89770 ± 0.026,0.91157 ± 0.022,0.91836 ± 0.026,0.91171 ± 0.029,0.84116 ± 0.028,0.91588 ± 0.010,0.26445 ± 0.047,0.89456 ± 0.027
0.3,0.87731 ± 0.018,0.97855 ± 0.008,0.93087 ± 0.014,0.96182 ± 0.016,0.93145 ± 0.018,0.94856 ± 0.019,0.96988 ± 0.005,0.94637 ± 0.016,0.96766 ± 0.010,0.93454 ± 0.027,0.92051 ± 0.019,0.94113 ± 0.018,0.29622 ± 0.043,0.92570 ± 0.017
0.4,0.93780 ± 0.015,0.97252 ± 0.008,0.92105 ± 0.018,0.95671 ± 0.014,0.95676 ± 0.012,0.95675 ± 0.011,0.94440 ± 0.022,0.91589 ± 0.024,0.95527 ± 0.012,0.92689 ± 0.033,0.85597 ± 0.060,0.90841 ± 0.028,0.30787 ± 0.006,0.91886 ± 0.022
0.5,0.95601 ± 0.008,0.97696 ± 0.007,0.93490 ± 0.005,0.95894 ± 0.011,0.95385 ± 0.012,0.94874 ± 0.008,0.94801 ± 0.006,0.94292 ± 0.007,0.95677 ± 0.014,0.94945 ± 0.018,0.81975 ± 0.073,0.83435 ± 0.067,0.29714 ± 0.019,0.93345 ± 0.006
0.6,0.87706 ± 0.023,0.79873 ± 0.029,0.81115 ± 0.024,0.82004 ± 0.017,0.76170 ± 0.027,0.78823 ± 0.019,0.83903 ± 0.045,0.83193 ± 0.010,0.79433 ± 0.020,0.82448 ± 0.066,0.76750 ± 0.039,0.75943 ± 0.033,0.21157 ± 0.022,0.84401 ± 0.029
0.7,0.94610 ± 0.013,0.92640 ± 0.020,0.89792 ± 0.029,0.92283 ± 0.019,0.92193 ± 0.023,0.89496 ± 0.027,0.90877 ± 0.023,0.90391 ± 0.032,0.92725 ± 0.019,0.89710 ± 0.046,0.70016 ± 0.017,0.73128 ± 0.093,0.25602 ± 0.053,0.91752 ± 0.022
0.8,0.87573 ± 0.025,0.39711 ± 0.013,0.44638 ± 0.027,0.42334 ± 0.016,0.42714 ± 0.015,0.47265 ± 0.020,0.39933 ± 0.015,0.80983 ± 0.014,0.41122 ± 0.011,0.50837 ± 0.149,0.50865 ± 0.070,0.56342 ± 0.048,0.29463 ± 0.034,0.64511 ± 0.038
