,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.123887874,0.0027872594,0.09051715,0.0012300996,0.12938485,0.009322356,0.09584406,0.006613108
Q1_Q3_0.25,0.12369718,0.00080233434,0.09306172,0.00033916847,0.13771303,0.0053797327,0.1009017,0.00537938
Q1_Q4_0.25,0.16870883,0.0039978973,0.12660563,0.003013869,0.19406843,0.0065192496,0.14670637,0.003573783
Q2_Q3_0.25,0.106713116,0.0024781043,0.07941805,0.0024030071,0.12390931,0.007793078,0.09023604,0.0055253087
Q2_Q4_0.25,0.1589208,0.0049219863,0.11374651,0.0033993295,0.18616691,0.012137725,0.13344714,0.0077367905
Q3_Q4_0.25,0.15994047,0.0031076483,0.11891748,0.0025294088,0.1894226,0.014484921,0.14068457,0.009718952
Q1_0.25,0.12941006,0.002202473,0.09873124,0.002196765,0.13212006,0.012897672,0.10092102,0.009233805
Q2_0.25,0.09691529,0.004445005,0.071417615,0.003215091,0.11504997,0.008836091,0.08235647,0.005848908
Q3_0.25,0.1132228,0.0034602566,0.08487333,0.0021016728,0.14241087,0.019877834,0.102978446,0.013256885
Q4_0.25,0.20543225,0.0075926026,0.16042587,0.006129438,0.2516744,0.018656556,0.19715098,0.013778545
Q1_Q2_0.5,0.1340531,0.0024492217,0.099750504,0.0017215931,0.14288521,0.0052238046,0.10722373,0.0028943163
Q1_Q3_0.5,0.13321993,0.002206068,0.10004264,0.0015739517,0.14209037,0.0063649886,0.10716011,0.0052916305
Q1_Q4_0.5,0.19096783,0.0026564146,0.15013959,0.0022768585,0.20635247,0.010522373,0.16454382,0.007857964
Q2_Q3_0.5,0.11882583,0.0025522884,0.08797861,0.0019540638,0.14000516,0.007767247,0.1004143,0.0056753214
Q2_Q4_0.5,0.17648607,0.0031488468,0.1273702,0.0018291745,0.19545026,0.012789461,0.14177158,0.010433926
Q3_Q4_0.5,0.19001564,0.0032005375,0.1462419,0.0016180488,0.21244164,0.009997542,0.1617586,0.0077959867
Q1_0.5,0.14610128,0.003909987,0.11143968,0.0032784538,0.1421862,0.010838785,0.1104779,0.006583319
Q2_0.5,0.10277641,0.002368233,0.07615283,0.0016756514,0.12642543,0.011034598,0.087910786,0.006866997
Q3_0.5,0.119916216,0.00094428624,0.091698036,0.0013979587,0.14819613,0.012737523,0.108022526,0.0095028775
Q4_0.5,0.23541577,0.0061647957,0.19214389,0.0058480166,0.27588555,0.015023996,0.22631426,0.011874991
Q1_Q2_0.75,0.16383609,0.0013405349,0.12706979,0.0014818019,0.1681501,0.0058976384,0.13030943,0.00370609
Q1_Q3_0.75,0.14626458,0.0017181631,0.111385584,0.0013496012,0.15791306,0.008787309,0.11950258,0.006476778
Q1_Q4_0.75,0.22756788,0.0018592112,0.18603034,0.0012122348,0.24090555,0.011106974,0.19797365,0.008005054
Q2_Q3_0.75,0.12994869,0.0026779773,0.09756062,0.0018791369,0.153577,0.0100864805,0.11091391,0.008081771
Q2_Q4_0.75,0.20301685,0.0019844843,0.14825365,0.0016813555,0.22006099,0.013707733,0.16161932,0.01216134
Q3_Q4_0.75,0.24295671,0.0031423143,0.1940392,0.0034234829,0.25332457,0.019675825,0.20208387,0.015647462
Q1_0.75,0.16760568,0.004400029,0.13245225,0.0036231023,0.16804047,0.008023785,0.13477449,0.0038550026
Q2_0.75,0.10764764,0.0023694858,0.080303,0.0019575588,0.12513272,0.012377241,0.09037783,0.008397277
Q3_0.75,0.12725587,0.0042336346,0.09789199,0.0034119657,0.1539483,0.007019276,0.11305418,0.0061921407
Q4_0.75,0.28809208,0.006915862,0.24644396,0.0070789256,0.3204586,0.023430144,0.2743805,0.013481822
Q1_Q2_1.0,0.27477652,0.005198547,0.2351441,0.0045315404,0.27862796,0.005772954,0.24089217,0.0031141108
Q1_Q3_1.0,0.18259847,0.0035499753,0.138624,0.0025543626,0.18807006,0.0057111713,0.14336982,0.0050021773
Q1_Q4_1.0,0.2703345,0.005662579,0.23001671,0.0043795714,0.27386156,0.015294267,0.23428817,0.0122781135
Q2_Q3_1.0,0.16569202,0.005096021,0.12742104,0.0030493597,0.17913269,0.007002103,0.13553299,0.0058979006
Q2_Q4_1.0,0.25559,0.0075603426,0.18493885,0.0062429165,0.26590195,0.022913873,0.19288585,0.01904955
Q3_Q4_1.0,0.3542381,0.004259005,0.3044286,0.0035509306,0.36152363,0.01582904,0.3113174,0.013977849
Q1_1.0,0.21664385,0.0048613898,0.17949595,0.004306537,0.21666189,0.010269933,0.1835031,0.006953679
Q2_1.0,0.11492761,0.00067430903,0.08640636,0.0010135545,0.13501562,0.014932854,0.096424006,0.006502349
Q3_1.0,0.14503965,0.002930014,0.11304319,0.0023480456,0.16549304,0.011809714,0.1258883,0.0066111484
Q4_1.0,0.35784945,0.0041773273,0.31668776,0.0048002703,0.36889842,0.023040442,0.32816347,0.021676801
