,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
Q1_Q2_0.25,0.98163,0.98156,0.96994,0.97726,0.98161,0.97794,0.98454,0.97066,0.99115,0.98674,0.96409,0.97062,0.35105,0.97796
Q1_Q3_0.25,0.98237,0.97491,0.97578,0.98163,0.98454,0.98381,0.98308,0.97872,0.99482,0.99115,0.95739,0.95167,0.35689,0.97653
Q1_Q4_0.25,0.98310,0.99189,0.98456,0.99336,0.99556,0.99483,0.99189,0.98235,0.99704,0.98080,0.95674,0.98014,0.35689,0.98382
Q2_Q3_0.25,0.99188,0.97049,0.99483,0.99704,0.99263,0.98895,0.99114,0.99337,0.99704,0.99483,0.96990,0.97509,0.35689,0.99556
Q2_Q4_0.25,0.99115,0.97635,1.00000,0.99853,0.99557,0.99557,0.99705,0.99852,1.00000,0.99332,0.97868,0.95518,0.35689,0.99704
Q3_Q4_0.25,0.99851,0.97047,0.99111,1.00000,1.00000,1.00000,0.99927,1.00000,1.00000,0.98442,0.96839,0.97426,0.35689,0.99927
Q1_0.25,0.98237,0.99263,0.97066,0.98822,0.98234,0.98234,0.98454,0.97212,0.98969,0.98455,0.97501,0.97865,0.35689,0.97870
Q2_0.25,0.99043,0.98601,0.98969,0.99704,0.98895,0.98895,0.99042,0.99263,0.99630,0.99117,0.97867,0.98086,0.35689,0.99189
Q3_0.25,0.99853,0.98600,1.00000,1.00000,1.00000,1.00000,0.99704,1.00000,1.00000,0.99483,0.97350,0.96768,0.35689,1.00000
Q4_0.25,0.99704,0.99263,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.99485,0.98675,0.96406,0.35689,1.00000
Q1_Q2_0.5,0.97431,0.96527,0.93786,0.95896,0.96112,0.95893,0.96915,0.95316,0.98381,0.96190,0.90250,0.91741,0.30787,0.95170
Q1_Q3_0.5,0.96769,0.95479,0.96846,0.97503,0.97573,0.97501,0.97202,0.96993,0.98675,0.98382,0.92109,0.93555,0.35689,0.96918
