,random,zero,Mean,MF,KNN,MICE,Missforest,XGB,OT,Hyper,GAIN,notmiwae,miwae,tabcsdi
banknote,0.8358964830789649,0.7038540145985401,0.967182481751825,0.9620703384207033,0.8891307232913072,0.8555753151957532,0.888406104844061,0.8584950232249502,0.9299933642999336,0.904459190444592,0.913945587259456,0.8665082946250828,0.8949595222295953,0.8774412740544127
climate_model_crashes,0.9203703703703704,0.9148148148148147,0.9148148148148147,0.9185185185185185,0.9203703703703704,0.9148148148148147,0.9148148148148147,0.9166666666666666,0.9111111111111111,0.9203703703703704,0.9203703703703704,0.9166666666666666,0.9166666666666666,0.9166666666666667
connectionist_bench_sonar,0.7441241685144125,0.6956762749445676,0.8413525498891353,0.8072062084257207,0.8218403547671841,0.8267184035476719,0.8319290465631928,0.7974501108647449,0.8120842572062085,0.7977827050997783,0.8117516629711752,0.7831485587583149,0.8075388026607537,0.8260532150776052
qsar_biodegradation,0.776303317535545,0.7706161137440759,0.852132701421801,0.8549763033175356,0.8511848341232227,0.8540284360189574,0.8464454976303317,0.8540284360189574,0.842654028436019,0.8511848341232229,0.8502369668246444,0.8530805687203792,0.8540284360189574,0.852132701421801
yeast,0.47236036036036033,0.382,0.5908648648648649,0.5895225225225225,0.5510990990990992,0.5820810810810811,0.5787207207207208,0.5847747747747747,0.5665945945945945,0.5841081081081081,0.5183063063063063,0.5915585585585585,0.5922072072072072,0.5686306306306307
