,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.7360947169006853,0.013714293444233144,0.8903594509048979,0.017355394636189427
Q1_Q3_0.25,0.7311152512135503,0.010041140052416738,0.8630958203595522,0.027037986735919412
Q1_Q4_0.25,0.7380220281535321,0.009261567335886282,0.8734487072544163,0.01888296869798778
Q2_Q3_0.25,0.7321490721199913,0.012327816728483123,0.8620869296800597,0.01801513644150477
Q2_Q4_0.25,0.7291556607381323,0.009797340398743783,0.8501100350035722,0.02452386124147974
Q3_Q4_0.25,0.7213812874253198,0.008416719658429201,0.8261227347986596,0.01951100243670826
Q1_0.25,0.7264609238623665,0.010757379280669303,0.8376859067569781,0.022231818125181768
Q2_0.25,0.7224291800645066,0.010549046069411806,0.8061001131150796,0.013319525900899193
Q3_0.25,0.7190363185848094,0.009360894196192354,0.7779112917820635,0.010648979188831603
Q4_0.25,0.7125600118907238,0.00606273391214304,0.769983535834682,0.014672972530658707
Q1_Q2_0.5,0.7719943652757757,0.011286318633028439,0.9718350714416386,0.014434524019680465
Q1_Q3_0.5,0.7682496833316146,0.017767618181024406,0.953397542959304,0.014903998650670108
Q1_Q4_0.5,0.7874003093409859,0.013854820300158555,0.9473344835215292,0.027867577038218648
Q2_Q3_0.5,0.7454472083195381,0.011423623342317318,0.9193942277965956,0.023318225259146966
Q2_Q4_0.5,0.7578249333893131,0.011868460527485268,0.9084882506628578,0.021686823211575345
Q3_Q4_0.5,0.7446474065218891,0.010402650812724193,0.8955816289552809,0.026445955256351603
Q1_0.5,0.7468894630321323,0.010498583568722216,0.913807629446179,0.016755972421453397
Q2_0.5,0.7290995115629777,0.011550024895785316,0.8644026343706587,0.012227375164234562
Q3_0.5,0.7246298247297278,0.008009519085294563,0.8352978209424922,0.02390818741850642
Q4_0.5,0.7262645282183098,0.007453836636346979,0.8232063381668752,0.030424833654531736
Q1_Q2_0.75,0.8243141653974634,0.023854981542266722,1.0079898786851789,0.020854198705879234
Q1_Q3_0.75,0.807189030154969,0.01763829052699617,0.9825367328832513,0.029539754287423312
Q1_Q4_0.75,0.826941526513842,0.007510190232351576,0.9910604035299524,0.023993247370795567
Q2_Q3_0.75,0.7714827622439728,0.00802099325956252,0.9565338757129703,0.025138063929454713
Q2_Q4_0.75,0.7767744810155357,0.011192161066132729,0.9471008717713977,0.012976848374301927
Q3_Q4_0.75,0.7748785497232321,0.006039993469952806,0.9317685924002606,0.029158667187645343
Q1_0.75,0.7850262277668675,0.01195797349329206,0.9738821368855044,0.006918976985094657
Q2_0.75,0.7478285989472467,0.013855710150753328,0.9109625037649304,0.016598659035125023
Q3_0.75,0.7368220891643341,0.008834218406009687,0.8629244766171966,0.031592036954991826
Q4_0.75,0.7311170964693181,0.009823688283864662,0.8542701461571234,0.019574692522511195
Q1_Q2_1.0,0.8997245469126025,0.03682392100761684,1.0210614930881217,0.02507374162591303
Q1_Q3_1.0,0.8468408998514334,0.023555212227453635,1.0009999853388138,0.029846754923324562
Q1_Q4_1.0,0.8678662879514831,0.018152590519979486,1.0063052024737735,0.027479585245747718
Q2_Q3_1.0,0.7844328459949474,0.011102363000779377,0.9723508400061496,0.030321253933361228
Q2_Q4_1.0,0.8035448846288782,0.008426396638364652,0.9761663257172855,0.027672015101216762
Q3_Q4_1.0,0.8162280881874826,0.023912503686038804,0.9597335960256655,0.0313178213470264
Q1_1.0,0.8233426457587131,0.019144445468068136,1.0022503754603347,0.018692082063409294
Q2_1.0,0.7638991557559394,0.015858304327723522,0.9364080384823514,0.023413256478380932
Q3_1.0,0.7415671972162297,0.013360051849467543,0.8888191239626938,0.021579880810984237
Q4_1.0,0.7495849851006782,0.012198966699132665,0.887810997464857,0.02452879270827528
