,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.7959091724914391,0.02962302099556887,0.4955402557863601,0.017048552647369097
Q1_Q3_0.25,0.7779759093914179,0.06524052961381654,0.5143430836526773,0.01750128753426459
Q1_Q4_0.25,0.7941390907923349,0.04350781621856296,0.49958096612659475,0.014721885443477384
Q2_Q3_0.25,0.8287956752296436,0.04001756864877945,0.7582066497786393,0.03002493809490834
Q2_Q4_0.25,0.818157255934722,0.028109366247436225,0.7579803620506308,0.03712844157151298
Q3_Q4_0.25,0.8542237758435608,0.027439718338142686,0.7754383458627003,0.020898905899485693
Q1_0.25,0.8229709182091938,0.0349454312427366,0.5106195933554657,0.03238969318813041
Q2_0.25,0.8290583604965438,0.03925429705612255,0.78356973699382,0.012866624266742434
Q3_0.25,0.8420809197152526,0.031003022177726273,0.7926625508069007,0.04339902250444789
Q4_0.25,0.8330586692060514,0.038711060202058105,0.8283444064128694,0.031608618266310305
Q1_Q2_0.5,0.5620054942522414,0.03930125005176696,0.4072883633053099,0.007049083917558538
Q1_Q3_0.5,0.6561059363158643,0.07662535268231199,0.41282537947450376,0.019862867926761583
Q1_Q4_0.5,0.7062831457122757,0.02667689717380401,0.41074821953887863,0.01837317036945732
Q2_Q3_0.5,0.8063213372254971,0.057302370830416505,0.7206302492986938,0.017848955815568973
Q2_Q4_0.5,0.8257436141579948,0.030472034429432686,0.7316328585569126,0.022777680180329503
Q3_Q4_0.5,0.8064080483259055,0.015397239960918782,0.7473072112910517,0.04551879649653496
Q1_0.5,0.7529260807139853,0.036829064986816124,0.4203959132886334,0.02777613277590006
Q2_0.5,0.8073395574679536,0.033068289771385054,0.7585756124009672,0.020063848590782463
Q3_0.5,0.8446437078366975,0.029062393956118933,0.7577376811352756,0.025806808181156958
Q4_0.5,0.8341310714207495,0.025016925611340946,0.8013274026190844,0.045015896243704404
Q1_Q2_0.75,0.4064457380174642,0.012453711074313315,0.39842406976903394,0.007541615391697323
Q1_Q3_0.75,0.4537375981155035,0.03010472707682084,0.39842406976903394,0.007541615391697323
Q1_Q4_0.75,0.6207513255568008,0.041850382462612634,0.3980901561751109,0.007168829558621633
Q2_Q3_0.75,0.8009960615783971,0.021524230914434676,0.6837481774449051,0.0357383963041348
Q2_Q4_0.75,0.807938257899351,0.030623221257294414,0.7019021211028085,0.021726915470304836
Q3_Q4_0.75,0.8091641531739702,0.02771194177125468,0.7298860852749631,0.02322760038623493
Q1_0.75,0.5425274097265986,0.08064734649400168,0.397739004833969,0.00747097762102559
Q2_0.75,0.8047757909765562,0.04698961021484093,0.7238330788535607,0.04447478883574344
Q3_0.75,0.8331645205542777,0.04042022378396084,0.7429848322683915,0.02465986415159464
Q4_0.75,0.8131141277829099,0.017339566307966136,0.7913622382417465,0.02863618578142444
Q1_Q2_1.0,0.4023817417528964,0.004374056980092742,0.39808251317747734,0.007475154522174391
Q1_Q3_1.0,0.4108229305601542,0.007548951917536502,0.39842406976903394,0.007541615391697323
Q1_Q4_1.0,0.40574362249117185,0.025319540877269852,0.39842406976903394,0.007541615391697323
Q2_Q3_1.0,0.7185330568821898,0.051390577403753995,0.6524269133927617,0.04328898709463034
Q2_Q4_1.0,0.8154801160016095,0.013196402803725447,0.7011325677486567,0.009267633153050308
Q3_Q4_1.0,0.7635277745094203,0.02172248872993863,0.7071624006743382,0.03272423574579659
Q1_1.0,0.43913269247258535,0.03411001052095313,0.39842406976903394,0.007541615391697323
Q2_1.0,0.8010025039784388,0.04765617715662361,0.7117850520669796,0.0165003371449354
Q3_1.0,0.834404121546956,0.04314104860156728,0.7103774974742993,0.02876184553145454
Q4_1.0,0.8087081930134064,0.015050408680126246,0.7836268969440066,0.033265299350556776
