,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.67727 ± 0.022,0.66648 ± 0.022,0.65103 ± 0.019,0.65057 ± 0.019,0.65034 ± 0.018,0.79027 ± 0.066,0.64895 ± 0.018,0.65088 ± 0.017,0.65037 ± 0.018,0.67694 ± 0.025,0.68972 ± 0.017,0.69900 ± 0.018,0.80788 ± 0.027,0.65216 ± 0.018
0.2,0.69338 ± 0.022,0.67614 ± 0.025,0.65454 ± 0.018,0.65234 ± 0.019,0.65201 ± 0.019,0.77277 ± 0.084,0.65091 ± 0.017,0.65400 ± 0.018,0.64999 ± 0.019,0.68171 ± 0.031,0.70578 ± 0.029,0.71260 ± 0.024,0.80734 ± 0.029,0.65552 ± 0.019
0.3,0.72134 ± 0.027,0.70611 ± 0.021,0.65844 ± 0.021,0.66109 ± 0.020,0.65227 ± 0.018,0.74397 ± 0.077,0.65103 ± 0.018,0.65845 ± 0.021,0.65254 ± 0.017,0.68715 ± 0.025,0.72953 ± 0.038,0.72915 ± 0.035,0.81597 ± 0.032,0.66070 ± 0.021
0.4,0.73634 ± 0.034,0.70295 ± 0.021,0.65743 ± 0.016,0.65597 ± 0.016,0.66019 ± 0.020,0.68450 ± 0.059,0.65470 ± 0.014,0.66114 ± 0.019,0.65265 ± 0.016,0.67467 ± 0.014,0.70631 ± 0.031,0.72485 ± 0.045,0.80746 ± 0.029,0.65873 ± 0.019
0.5,0.78794 ± 0.030,0.72002 ± 0.037,0.65989 ± 0.018,0.65934 ± 0.021,0.66026 ± 0.018,0.67685 ± 0.023,0.65542 ± 0.017,0.66783 ± 0.015,0.65835 ± 0.019,0.68187 ± 0.023,0.74975 ± 0.037,0.75817 ± 0.053,0.80750 ± 0.029,0.66508 ± 0.017
0.6,0.75988 ± 0.030,0.71928 ± 0.015,0.67605 ± 0.023,0.65961 ± 0.024,0.65860 ± 0.023,0.67605 ± 0.023,0.65640 ± 0.023,0.67158 ± 0.023,0.65636 ± 0.022,0.69446 ± 0.029,0.76046 ± 0.047,0.77831 ± 0.050,0.80849 ± 0.029,0.66887 ± 0.024
0.7,0.77744 ± 0.021,0.72284 ± 0.028,0.68191 ± 0.023,0.68356 ± 0.023,0.67810 ± 0.027,0.68191 ± 0.023,0.67748 ± 0.012,0.69498 ± 0.022,0.67672 ± 0.012,0.68791 ± 0.034,0.71967 ± 0.023,0.73442 ± 0.029,0.80785 ± 0.029,0.68830 ± 0.022
0.8,0.78912 ± 0.031,0.72882 ± 0.027,0.68637 ± 0.031,0.68468 ± 0.024,0.68285 ± 0.025,0.68637 ± 0.031,0.71210 ± 0.029,0.68581 ± 0.027,0.69912 ± 0.021,0.75868 ± 0.061,0.71206 ± 0.076,0.70449 ± 0.014,0.80855 ± 0.028,0.71010 ± 0.031
0.9,0.80361 ± 0.033,0.73930 ± 0.047,0.67122 ± 0.026,0.72167 ± 0.031,0.66751 ± 0.024,0.67122 ± 0.026,0.75243 ± 0.045,0.66473 ± 0.019,0.71801 ± 0.020,0.71586 ± 0.058,0.83200 ± 0.089,0.69391 ± 0.032,0.80774 ± 0.029,0.73117 ± 0.028
