,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.63958 ± 0.019,0.64727 ± 0.017,0.63837 ± 0.019,0.63356 ± 0.018,0.63601 ± 0.020,0.81036 ± 0.076,0.63186 ± 0.018,0.63773 ± 0.016,0.63332 ± 0.017,0.67555 ± 0.028,0.69118 ± 0.028,0.69503 ± 0.010,0.83753 ± 0.036,0.63540 ± 0.018
0.2,0.65786 ± 0.026,0.66862 ± 0.024,0.65357 ± 0.014,0.63869 ± 0.014,0.64321 ± 0.019,0.80884 ± 0.095,0.64009 ± 0.015,0.64783 ± 0.011,0.64227 ± 0.016,0.68848 ± 0.037,0.70759 ± 0.032,0.71935 ± 0.012,0.82265 ± 0.030,0.64996 ± 0.017
0.3,0.67169 ± 0.026,0.67106 ± 0.013,0.66593 ± 0.012,0.66447 ± 0.014,0.65247 ± 0.011,0.81414 ± 0.071,0.65475 ± 0.014,0.65574 ± 0.009,0.65217 ± 0.014,0.69714 ± 0.014,0.73215 ± 0.019,0.70901 ± 0.014,0.87836 ± 0.078,0.66605 ± 0.012
0.4,0.69926 ± 0.024,0.68692 ± 0.022,0.68476 ± 0.010,0.66890 ± 0.015,0.65061 ± 0.020,0.73338 ± 0.058,0.65857 ± 0.022,0.67352 ± 0.010,0.65232 ± 0.016,0.68183 ± 0.022,0.72080 ± 0.030,0.72242 ± 0.037,0.81582 ± 0.024,0.67405 ± 0.011
0.5,0.72024 ± 0.025,0.69298 ± 0.026,0.67658 ± 0.013,0.67723 ± 0.022,0.66322 ± 0.017,0.70792 ± 0.058,0.66915 ± 0.023,0.67896 ± 0.019,0.65867 ± 0.022,0.69508 ± 0.029,0.75382 ± 0.030,0.75903 ± 0.042,0.83314 ± 0.034,0.67767 ± 0.011
0.6,0.71104 ± 0.016,0.72369 ± 0.035,0.71789 ± 0.016,0.67863 ± 0.020,0.67560 ± 0.023,0.71789 ± 0.016,0.67513 ± 0.028,0.69416 ± 0.016,0.67546 ± 0.027,0.72169 ± 0.023,0.78081 ± 0.041,0.74681 ± 0.020,0.92995 ± 0.051,0.69069 ± 0.017
0.7,0.79068 ± 0.056,0.76032 ± 0.032,0.69316 ± 0.030,0.69841 ± 0.031,0.69063 ± 0.025,0.69316 ± 0.030,0.67634 ± 0.026,0.70321 ± 0.016,0.68098 ± 0.029,0.73158 ± 0.028,0.82688 ± 0.020,0.78095 ± 0.085,0.84462 ± 0.040,0.69881 ± 0.022
0.8,0.77360 ± 0.050,0.83838 ± 0.031,0.72268 ± 0.026,0.70878 ± 0.018,0.72442 ± 0.033,0.72268 ± 0.026,0.71670 ± 0.026,0.71530 ± 0.028,0.70612 ± 0.038,0.81153 ± 0.071,0.89741 ± 0.165,0.81597 ± 0.067,0.83532 ± 0.023,0.74066 ± 0.021
0.9,0.82971 ± 0.032,0.80729 ± 0.028,0.77465 ± 0.060,0.77522 ± 0.074,0.74450 ± 0.050,0.77465 ± 0.060,0.80827 ± 0.068,0.76341 ± 0.064,0.72917 ± 0.041,0.82900 ± 0.047,0.92529 ± 0.105,1.05747 ± 0.187,0.84894 ± 0.020,0.75747 ± 0.039
