,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
Q1_Q2_0.25,0.5994191932080204,0.06816455783176886,0.5182395439522416,0.05995677798826102
Q1_Q3_0.25,0.737951000741303,0.022940419487322825,0.5869116988632073,0.0651029737171346
Q1_Q4_0.25,0.7326025549763386,0.039058892957681675,0.5839074581164553,0.0684890448560476
Q2_Q3_0.25,0.7369009438154717,0.05403250589795596,0.5385298190926487,0.05182702665944757
Q2_Q4_0.25,0.7516593085444004,0.039346578360871624,0.622917699565791,0.05437507112744775
Q3_Q4_0.25,0.8208532831089483,0.030519290284202225,0.6902802190565096,0.09260507175841966
Q1_0.25,0.7541356982112827,0.02721633348987267,0.6281633479691915,0.0636524136711865
Q2_0.25,0.7712185830117577,0.026286247779881637,0.600364895858883,0.07385791135461177
Q3_0.25,0.8015181197385038,0.029486119496081792,0.6631623513707099,0.06515151264415933
Q4_0.25,0.88135075466077,0.018327208548128297,0.7642820046654324,0.08102052740022361
Q1_Q2_0.5,0.4773655293779311,0.001642527687711916,0.4771841713273939,0.0058955496106883635
Q1_Q3_0.5,0.6476614220094354,0.038790398436452586,0.5111282462368465,0.04742080648486736
Q1_Q4_0.5,0.5039159650844723,0.04327925574973536,0.476115915494543,0.007969984595721982
Q2_Q3_0.5,0.6275969351134236,0.03646415444543957,0.4917466909277701,0.034240934705697536
Q2_Q4_0.5,0.6183513564630825,0.03063784128746775,0.5179763334775613,0.06443013377066854
Q3_Q4_0.5,0.8247458209519121,0.01769395432146215,0.6398471383824947,0.1120806117241187
Q1_0.5,0.5338257189430168,0.03453151092023547,0.49886197818996125,0.04795345445886964
Q2_0.5,0.6276095317545933,0.02752958247995497,0.47452381070073113,0.009907709972819367
Q3_0.5,0.8111481847416145,0.011249056114110416,0.6053965648007933,0.09602602697195901
Q4_0.5,0.8649265506519226,0.019872440508823766,0.7555265717292569,0.05319352203035595
Q1_Q2_0.75,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q1_Q3_0.75,0.4832734166652014,0.013163563129570555,0.4776858435681965,0.006069967429577366
Q1_Q4_0.75,0.49421386073755025,0.013438039016029048,0.4771841713273939,0.0058955496106883635
Q2_Q3_0.75,0.516163543226796,0.042266439417121056,0.4761358311992633,0.0072789519961057635
Q2_Q4_0.75,0.5740869143382991,0.04153819847816597,0.47668249908659116,0.005671609626346073
Q3_Q4_0.75,0.821659848157893,0.019319961083370755,0.6866428214882208,0.0659343106985727
Q1_0.75,0.4890052293085027,0.015650369601469167,0.47718417132739377,0.0058955496106883635
Q2_0.75,0.4773655293779311,0.001642527687711916,0.47718417132739377,0.0058955496106883635
Q3_0.75,0.8007510277606158,0.017491667669166187,0.6427698859978688,0.028378225093493557
Q4_0.75,0.8836799872414056,0.02401534835871337,0.7766211062262303,0.06582522668024306
Q1_Q2_1.0,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q1_Q3_1.0,0.49382606812077545,0.021025412016513076,0.4776858435681965,0.006069967429577366
Q1_Q4_1.0,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q2_Q3_1.0,0.5067267294426065,0.03103850400753024,0.47615604053678845,0.00649103877318749
Q2_Q4_1.0,0.5120276291254818,0.03025235600976133,0.47615604053678845,0.00649103877318749
Q3_Q4_1.0,0.8113192940847183,0.03411335248546866,0.6553518832982064,0.06163243310913212
Q1_1.0,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q2_1.0,0.4773655293779311,0.001642527687711916,0.4776858435681965,0.006069967429577366
Q3_1.0,0.7894048906216267,0.018675493991296067,0.60846123131007,0.01686225625760898
Q4_1.0,0.8080953839192964,0.16511203236204133,0.6939936898131729,0.12616865188843296
