,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.07259782,0.0006638579,0.052577466,0.0006048631,0.07224413,0.0025322628,0.05247774,0.0013839473
Q1_Q3_0.25,0.06903614,0.0006593241,0.048757322,0.00034539707,0.06889627,0.0023443077,0.048877973,0.0010173677
Q1_Q4_0.25,0.10445468,0.0040002745,0.06946858,0.0007333135,0.10317214,0.01333004,0.0694942,0.0022957013
Q2_Q3_0.25,0.055800922,0.002173532,0.035537045,0.0003503546,0.05261623,0.0056906585,0.035398237,0.00036187322
Q2_Q4_0.25,0.086956725,0.00092115207,0.055745184,0.00036850633,0.08704747,0.0032741916,0.05572409,0.00038664948
Q3_Q4_0.25,0.085441485,0.00087711745,0.055756025,0.00052630686,0.08538195,0.0022606754,0.055802632,0.0009922307
Q1_0.25,0.08024271,0.0012543997,0.06058867,0.0012894867,0.08073448,0.0022738704,0.06101377,0.0023072355
Q2_0.25,0.04728101,0.00044441625,0.03410477,0.00021037985,0.046858996,0.0021689069,0.03405485,0.0015624939
Q3_0.25,0.046307586,0.001698392,0.030121097,0.00045530882,0.044878926,0.0065488787,0.03024866,0.00083878887
Q4_0.25,0.11900719,0.0067103156,0.07649231,0.0018197394,0.11667268,0.02046365,0.07614599,0.0041784523
Q1_Q2_0.5,0.09380943,0.0013455619,0.068430424,0.0006009118,0.09646754,0.0049641207,0.0688928,0.0009343213
Q1_Q3_0.5,0.085043184,0.0030343307,0.057476096,0.0011084703,0.091569185,0.01591898,0.05825316,0.0011158417
Q1_Q4_0.5,0.11214204,0.0009244959,0.08233447,0.00061992527,0.11252227,0.0029108005,0.08260111,0.0016180921
Q2_Q3_0.5,0.06909738,0.003841918,0.044118993,0.002727673,0.07289498,0.014180757,0.0448642,0.0031363727
Q2_Q4_0.5,0.09907877,0.0007560194,0.066063955,0.00045596276,0.09884332,0.0030726036,0.06604124,0.0016235237
Q3_Q4_0.5,0.10289861,0.0013002155,0.069334246,0.00067430665,0.10263153,0.0035579712,0.06923882,0.0010642122
Q1_0.5,0.0919809,0.0014476753,0.07078031,0.0013828082,0.09195347,0.0019893788,0.07082152,0.0018889281
Q2_0.5,0.051653683,0.0007532167,0.0372845,0.00035898166,0.052379854,0.0017291297,0.037506986,0.0005451057
Q3_0.5,0.051492833,0.0015382416,0.033243675,0.00047302438,0.04854658,0.0045443056,0.033150833,0.00074095506
Q4_0.5,0.120629884,0.0014615518,0.08650881,0.0008367601,0.12002282,0.0055730697,0.08596641,0.002530071
Q1_Q2_0.75,0.1103255,0.0018255414,0.08669788,0.0013247601,0.11210432,0.0029820064,0.087044716,0.0018266424
Q1_Q3_0.75,0.095771395,0.00052966364,0.067157835,0.00065431534,0.10512795,0.019968653,0.06779285,0.0014578921
Q1_Q4_0.75,0.12656543,0.0011515956,0.0963306,0.0006411102,0.12661484,0.0011090111,0.09627452,0.0006978012
Q2_Q3_0.75,0.07119223,0.0008505367,0.04834661,0.00027188164,0.07947257,0.018298179,0.04884236,0.0010004262
Q2_Q4_0.75,0.105932,0.00052801304,0.072074786,0.0003962376,0.105873846,0.002638656,0.07205775,0.0016183397
Q3_Q4_0.75,0.12066515,0.0009590104,0.08819816,0.00065727637,0.12029453,0.0021728252,0.08789466,0.0015017224
Q1_0.75,0.103481114,0.0012139836,0.08226265,0.0014667377,0.1035763,0.0011987364,0.082078375,0.0013758106
Q2_0.75,0.058493115,0.0008056475,0.042179957,0.0005124798,0.058447648,0.0017233575,0.042097308,0.0006244602
Q3_0.75,0.05023243,0.00042848432,0.03593556,6.184848e-05,0.050162993,0.00070354354,0.03586033,0.00047993546
Q4_0.75,0.13236746,0.0013935826,0.09963398,0.0009030986,0.13229296,0.0049178777,0.09966509,0.0033102075
Q1_Q2_1.0,0.18415436,0.002383336,0.14732972,0.0011719204,0.18536182,0.002447126,0.14769793,0.0011061318
Q1_Q3_1.0,0.117743626,0.0021356326,0.084966816,0.001551332,0.118033096,0.003370718,0.085192084,0.002299433
Q1_Q4_1.0,0.1406195,0.0007347142,0.11261605,0.00039613643,0.14027375,0.0022092657,0.11236224,0.001260067
Q2_Q3_1.0,0.07055475,0.0010558793,0.04949801,0.0005118803,0.075883836,0.009017831,0.049950298,0.001240934
Q2_Q4_1.0,0.1266188,0.0014499206,0.08691628,0.0006609166,0.12613963,0.0029099644,0.08671351,0.0017982268
Q3_Q4_1.0,0.19012909,0.00051435875,0.14918932,0.0003016208,0.18972954,0.0035578622,0.14889021,0.0021741977
Q1_1.0,0.12420972,0.0023562673,0.10057329,0.0016316351,0.12599644,0.0027556869,0.101297215,0.0021291727
Q2_1.0,0.065004595,0.000944319,0.046833932,0.0016067583,0.064794295,0.0009896064,0.046750747,0.0017100478
Q3_1.0,0.06123457,0.003659724,0.03993527,0.0013266363,0.058043264,0.0051508592,0.039867323,0.0011117972
Q4_1.0,0.15274088,0.0013603662,0.12341666,0.0009034759,0.15245394,0.0042491485,0.12329487,0.0026746322
