,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,0.8124967380847397,0.03197061987913734,11223066.588345995,434524.78959096264
Q1_Q3_0.25,0.8084086898114524,0.0294153047032184,10973186.970286041,397400.7658188269
Q1_Q4_0.25,0.8082087420322249,0.029560950742031,11004836.453382667,416937.0146227963
Q2_Q3_0.25,0.8114565123695193,0.0315496090459618,11153194.746709159,449515.18150514446
Q2_Q4_0.25,0.8077751775738282,0.029461396393613094,11150788.00388826,398352.03738891444
Q3_Q4_0.25,0.8086773205711516,0.029241440394376966,11100458.148491612,570778.8483205929
Q1_0.25,0.8106795892387556,0.02977318463041807,11389719.1042725,483936.3633547637
Q2_0.25,0.812844587107713,0.03224763944219341,11487679.172801381,473275.0553326981
Q3_0.25,0.8072316469498645,0.0296512207590205,11327286.60504042,526778.9160902007
Q4_0.25,0.8077525224675247,0.029173941176437894,11379269.252609137,362695.91564052994
Q1_Q2_0.5,0.8107236511453404,0.03036032379100971,10343588.930170087,324840.13449175004
Q1_Q3_0.5,0.8072895592425144,0.02901400835167286,10201347.484647393,442221.50482982304
Q1_Q4_0.5,0.8074725334664461,0.02893315356439118,10133744.852664951,357130.49326135236
Q2_Q3_0.5,0.8103797633179763,0.029737085650451713,10420834.39592304,420472.5093644883
Q2_Q4_0.5,0.8086449455858421,0.02979084454560966,10230485.698269214,387982.2384225967
Q3_Q4_0.5,0.8078266933109376,0.02854892017239127,10182733.808361255,247096.83601293302
Q1_0.5,0.8075551679183007,0.02933339299367076,11014867.756183216,240412.6792589627
Q2_0.5,0.8146915798804109,0.0323753289636949,11109237.110320777,451891.6676390383
Q3_0.5,0.8068408581074736,0.02870958857429485,11020319.504967237,448509.9308324205
Q4_0.5,0.8076446551805763,0.02851082138364596,10902020.238415588,310663.3791098497
Q1_Q2_0.75,0.8106652074740502,0.030345436082876008,9371732.305731231,488498.49043588375
Q1_Q3_0.75,0.8092693293495469,0.029466850657353525,9229128.907467172,410202.1014642721
Q1_Q4_0.75,0.8075701186413304,0.028763147611141404,8916978.305494009,332615.8382082792
Q2_Q3_0.75,0.8108145929572596,0.029851251203287896,9409239.864222333,436992.2914774184
Q2_Q4_0.75,0.8080304357385495,0.02906890013143493,9381864.570094783,359076.82361013995
Q3_Q4_0.75,0.8069753648930543,0.028405047969396358,9253598.178487524,365029.32240250055
Q1_0.75,0.8080271569590629,0.0297026376717166,10491668.185730744,199964.123359854
Q2_0.75,0.811939273428821,0.030890136542272496,10925660.531958992,577005.4245036677
Q3_0.75,0.8072937783804879,0.028804289496967263,10567485.37256367,608980.8817459928
Q4_0.75,0.8075604617635698,0.02866219537444562,10568238.350365926,184387.9883072798
Q1_Q2_1.0,0.8109605234169195,0.029978754432681012,8436375.585550055,354605.89000094467
Q1_Q3_1.0,0.8079654612359815,0.028762427380148163,8079771.046158207,375692.8259897614
Q1_Q4_1.0,0.8076939979632337,0.02863936756918186,7967922.931406568,306704.5731153228
Q2_Q3_1.0,0.808931382875137,0.029073905174271854,8452935.94659907,443185.45321516204
Q2_Q4_1.0,0.8080240496764806,0.02888255619796713,8230831.489095921,281188.52995308465
Q3_Q4_1.0,0.8068975155473469,0.028498876348599433,8263660.36400684,364061.61242730735
Q1_1.0,0.8083357774916596,0.029730923798313273,10091291.268001378,269822.18562975037
Q2_1.0,0.8135031247327221,0.03146325441763467,10435579.680204209,470012.2382201982
Q3_1.0,0.8070246133357092,0.02856026123572209,10134968.685158392,576838.7635515849
Q4_1.0,0.8076838245181074,0.028435860283769432,10107414.876220275,263254.18466053385
