,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
0.1,0.24019921,0.005048027,0.18893199,0.0049450733,0.25934488,0.017213674,0.21106365,0.014673837
0.2,0.24886155,0.0064147203,0.1954962,0.005115663,0.26196876,0.014873564,0.20999725,0.011314654
0.3,0.23988345,0.003181812,0.19019268,0.0017099755,0.24856958,0.010103788,0.19829185,0.0070449384
0.4,0.25866064,0.004407716,0.20115046,0.0032684263,0.26738626,0.01219775,0.20898783,0.009173697
0.5,0.25615293,0.0032023056,0.20602374,0.0029844325,0.26016343,0.011230012,0.20962223,0.009377548
0.6,0.2555515,0.002431221,0.20515761,0.0024830878,0.25980002,0.008232134,0.20884526,0.007747548
0.7,0.2537993,0.0021373203,0.2008222,0.0013888349,0.2567097,0.005871373,0.20264757,0.0048988387
0.8,0.25385398,0.001185157,0.20206913,0.0011927461,0.25567544,0.0058507244,0.20427556,0.0055061136
0.9,0.2408266,0.0014346757,0.19137871,0.00096428196,0.24458694,0.004891948,0.19459674,0.00408621
