,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.31064963,0.0057319207,0.22794044,0.002891435,0.31737655,0.019041378,0.24095921,0.023670852
Q1_Q3_0.25,0.33364004,0.014930472,0.2659267,0.013481711,0.34218627,0.029166956,0.27671647,0.030145973
Q1_Q4_0.25,0.40167403,0.010975684,0.34849393,0.011737028,0.39777803,0.02943886,0.34180158,0.036023792
Q2_Q3_0.25,0.1871535,0.00458657,0.13872175,0.0047363606,0.17831233,0.02530415,0.13566847,0.01845299
Q2_Q4_0.25,0.30755973,0.015289382,0.23188445,0.014713833,0.3084565,0.018173104,0.2359554,0.019867543
Q3_Q4_0.25,0.35240376,0.007684724,0.2899933,0.00665388,0.346481,0.011402279,0.28304037,0.014367195
Q1_0.25,0.40398812,0.004735793,0.33389774,0.0076587317,0.40787044,0.013892822,0.33662325,0.022885764
Q2_0.25,0.1089084,0.005422697,0.0864295,0.005147126,0.10739173,0.007824908,0.08988164,0.01039832
Q3_0.25,0.24789014,0.017443705,0.192765,0.016933195,0.23754616,0.04548737,0.18910459,0.04177704
Q4_0.25,0.45762855,0.016115567,0.42441788,0.017497232,0.43955678,0.035747703,0.40609103,0.041315366
Q1_Q2_0.5,0.3482036,0.012893732,0.26698214,0.013617267,0.33948743,0.046302482,0.26002157,0.043029033
Q1_Q3_0.5,0.34667084,0.008233601,0.27351356,0.007418241,0.35215575,0.015108319,0.27634022,0.013124879
Q1_Q4_0.5,0.40349078,0.008159316,0.34749871,0.008336657,0.40467015,0.01972417,0.34411317,0.023578722
Q2_Q3_0.5,0.19350052,0.00772682,0.14160398,0.0053331763,0.20534237,0.02932773,0.15342197,0.020718502
Q2_Q4_0.5,0.32993656,0.0053528184,0.2478668,0.0069374554,0.32847634,0.016613789,0.24829224,0.0215722
Q3_Q4_0.5,0.3955131,0.0074875844,0.33942848,0.0071836305,0.40521678,0.02462758,0.346086,0.020291902
Q1_0.5,0.43544006,0.007973935,0.37089533,0.0072942046,0.43895835,0.020115811,0.3738326,0.021050092
Q2_0.5,0.119953,0.0018580599,0.09367606,0.0011657448,0.12691389,0.012087355,0.10379734,0.012718024
Q3_0.5,0.25541154,0.00534022,0.20190918,0.005891735,0.25646895,0.026161421,0.20182653,0.028600924
Q4_0.5,0.46723992,0.00577411,0.432877,0.008063276,0.47270387,0.029074455,0.44030532,0.02681995
Q1_Q2_0.75,0.39983454,0.007079477,0.32357663,0.007122081,0.39643675,0.014917721,0.3188689,0.015377495
Q1_Q3_0.75,0.37519175,0.008327844,0.29796046,0.0083422335,0.36713484,0.022460015,0.2897876,0.0228895
Q1_Q4_0.75,0.40855604,0.004286433,0.35517237,0.0048682215,0.40878743,0.015835531,0.35358027,0.020505307
Q2_Q3_0.75,0.20451446,0.0070383176,0.15035021,0.004577878,0.20408973,0.024532875,0.15003791,0.019146075
Q2_Q4_0.75,0.35268277,0.0029445682,0.27145192,0.0021410596,0.35407138,0.007044034,0.27827746,0.012622379
Q3_Q4_0.75,0.4455691,0.003608358,0.39310846,0.003868634,0.43729883,0.012843062,0.38119438,0.016562268
Q1_0.75,0.47136036,0.008373488,0.40915424,0.0093371505,0.4639688,0.026492434,0.40272927,0.031269588
Q2_0.75,0.11827495,0.006003468,0.092222415,0.0037386285,0.122924544,0.018484466,0.09926641,0.01542728
Q3_0.75,0.27434275,0.0024073154,0.21847627,0.004104671,0.26630193,0.02423031,0.21113317,0.022504326
Q4_0.75,0.4980649,0.007861384,0.4637467,0.0077937925,0.5092036,0.026269443,0.4770031,0.026283363
Q1_Q2_1.0,0.5319292,0.0053512836,0.47126836,0.0050948896,0.5315618,0.020298779,0.4720184,0.018343186
Q1_Q3_1.0,0.46415156,0.0037740802,0.38494992,0.0030854254,0.4668507,0.020467559,0.38775283,0.016217727
Q1_Q4_1.0,0.4220036,0.008257364,0.3693939,0.008582187,0.4221999,0.02124787,0.37170237,0.019746024
Q2_Q3_1.0,0.22464195,0.004650739,0.16345254,0.0037258652,0.22886272,0.0175883,0.1695134,0.01404957
Q2_Q4_1.0,0.417845,0.0053833867,0.33793965,0.0075971177,0.42373723,0.017857885,0.3422789,0.019905927
Q3_Q4_1.0,0.50102866,0.005138891,0.45140615,0.006516664,0.49972588,0.01886607,0.44960436,0.019469684
Q1_1.0,0.51471865,0.006317585,0.45861784,0.008262925,0.5080135,0.033790912,0.45342654,0.036022272
Q2_1.0,0.12097999,0.003611303,0.09579211,0.0026899052,0.13787563,0.018833036,0.10928883,0.01604485
Q3_1.0,0.28739184,0.0057431306,0.22815509,0.0038235397,0.29026377,0.027906066,0.23227295,0.026941044
Q4_1.0,0.5212517,0.004180142,0.48724326,0.0055624763,0.52164304,0.011479138,0.4876414,0.015418145
