,random,zero,Mean,MF,KNN,MICE,Missforest,XGB,OT,Hyper,GAIN,notmiwae,miwae,tabcsdi
banknote,0.8038035832780359,0.8869303251493033,0.8205865958858659,0.8439362972793629,0.8315116124751162,0.878919708029197,0.8687060384870604,0.867970802919708,0.8140039814200397,0.8738102189781023,0.8643450564034506,0.8205812873258129,0.8373616456536164,0.5550656934306569
climate_model_crashes,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147,0.9148148148148147
connectionist_bench_sonar,0.6300443458980045,0.7249445676274944,0.7831485587583149,0.7828159645232816,0.8218403547671841,0.8124168514412418,0.8117516629711752,0.8068736141906874,0.7685144124168515,0.8117516629711752,0.7496674057649667,0.7584257206208426,0.7779379157427938,0.45543237250554325
qsar_biodegradation,0.6843601895734597,0.7800947867298579,0.8009478672985783,0.795260663507109,0.8284360189573459,0.8274881516587678,0.8199052132701421,0.8255924170616113,0.7601895734597156,0.8312796208530806,0.7753554502369668,0.8037914691943128,0.804739336492891,0.6625592417061611
yeast,0.34706306306306306,0.3934954954954955,0.40905405405405404,0.4043333333333333,0.39834234234234234,0.4157927927927928,0.40434234234234234,0.41648648648648645,0.40911711711711707,0.36590090090090094,0.3781081081081081,0.38070270270270273,0.36866666666666664,0.2965135135135135
