,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.94064 ± 0.012,0.80740 ± 0.036,0.94680 ± 0.019,0.95944 ± 0.014,0.96384 ± 0.014,0.96462 ± 0.010,0.96093 ± 0.014,0.95714 ± 0.012,0.96387 ± 0.011,0.95474 ± 0.010,0.91060 ± 0.012,0.91575 ± 0.037,0.32500 ± 0.078,0.94822 ± 0.014
0.2,0.89218 ± 0.025,0.72126 ± 0.017,0.93622 ± 0.020,0.95495 ± 0.016,0.95791 ± 0.011,0.96242 ± 0.014,0.95500 ± 0.017,0.93391 ± 0.020,0.96383 ± 0.013,0.90323 ± 0.034,0.85603 ± 0.038,0.88283 ± 0.029,0.36889 ± 0.013,0.93168 ± 0.021
0.3,0.85180 ± 0.036,0.39866 ± 0.007,0.92395 ± 0.026,0.94518 ± 0.016,0.97494 ± 0.007,0.97055 ± 0.008,0.96023 ± 0.015,0.91349 ± 0.028,0.96610 ± 0.008,0.92303 ± 0.017,0.84994 ± 0.035,0.86120 ± 0.051,0.37936 ± 0.020,0.92455 ± 0.023
0.4,0.89506 ± 0.026,0.64276 ± 0.041,0.89670 ± 0.018,0.88600 ± 0.018,0.93761 ± 0.015,0.95183 ± 0.010,0.93072 ± 0.011,0.89023 ± 0.025,0.95034 ± 0.014,0.83027 ± 0.085,0.77389 ± 0.045,0.79222 ± 0.052,0.37575 ± 0.024,0.89126 ± 0.021
0.5,0.70125 ± 0.024,0.40137 ± 0.013,0.90776 ± 0.021,0.92338 ± 0.018,0.91814 ± 0.038,0.94551 ± 0.026,0.93926 ± 0.016,0.90256 ± 0.026,0.94554 ± 0.019,0.86062 ± 0.063,0.85148 ± 0.065,0.81939 ± 0.037,0.45066 ± 0.085,0.89856 ± 0.031
0.6,0.69539 ± 0.048,0.43382 ± 0.039,0.87071 ± 0.014,0.86597 ± 0.017,0.91418 ± 0.011,0.91748 ± 0.020,0.92695 ± 0.024,0.85235 ± 0.012,0.94355 ± 0.014,0.75491 ± 0.099,0.77970 ± 0.069,0.79092 ± 0.031,0.40846 ± 0.099,0.85788 ± 0.013
0.7,0.70650 ± 0.048,0.61906 ± 0.044,0.82848 ± 0.027,0.83123 ± 0.031,0.81602 ± 0.027,0.85056 ± 0.023,0.87136 ± 0.027,0.81029 ± 0.031,0.88215 ± 0.026,0.85150 ± 0.030,0.74485 ± 0.048,0.74244 ± 0.040,0.41273 ± 0.085,0.81130 ± 0.031
0.8,0.54799 ± 0.061,0.37605 ± 0.021,0.81475 ± 0.031,0.79975 ± 0.025,0.79422 ± 0.062,0.76192 ± 0.033,0.77515 ± 0.023,0.80193 ± 0.037,0.77384 ± 0.041,0.72842 ± 0.060,0.67974 ± 0.170,0.73634 ± 0.019,0.47930 ± 0.120,0.77728 ± 0.049
0.9,0.55020 ± 0.090,0.47267 ± 0.124,0.77415 ± 0.030,0.63462 ± 0.064,0.70481 ± 0.052,0.61220 ± 0.036,0.60538 ± 0.084,0.75955 ± 0.034,0.58898 ± 0.041,0.62817 ± 0.136,0.46108 ± 0.166,0.62852 ± 0.050,0.59613 ± 0.039,0.67383 ± 0.084
