,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.1,0.99410 ± 0.005,0.97710 ± 0.010,0.99485 ± 0.005,0.99853 ± 0.002,0.99704 ± 0.004,0.99630 ± 0.003,0.99335 ± 0.003,0.99633 ± 0.006,1.00000 ± 0.000,0.99630 ± 0.006,0.97126 ± 0.004,0.96916 ± 0.021,0.35689 ± 0.006,0.99485 ± 0.005
0.2,0.97647 ± 0.015,0.95701 ± 0.013,0.99336 ± 0.005,0.99630 ± 0.003,0.98895 ± 0.009,0.98969 ± 0.009,0.98528 ± 0.007,0.99337 ± 0.005,0.99630 ± 0.003,0.98234 ± 0.012,0.92740 ± 0.024,0.94795 ± 0.021,0.35689 ± 0.006,0.99119 ± 0.011
0.3,0.97426 ± 0.013,0.96750 ± 0.011,0.98014 ± 0.011,0.98820 ± 0.010,0.98821 ± 0.006,0.98822 ± 0.005,0.98821 ± 0.006,0.97943 ± 0.014,0.99190 ± 0.010,0.98309 ± 0.014,0.93775 ± 0.025,0.93191 ± 0.052,0.35689 ± 0.006,0.97648 ± 0.017
0.4,0.96020 ± 0.021,0.93669 ± 0.021,0.97942 ± 0.008,0.97499 ± 0.008,0.98968 ± 0.005,0.99187 ± 0.005,0.98159 ± 0.002,0.98015 ± 0.009,0.99335 ± 0.004,0.94358 ± 0.049,0.86015 ± 0.065,0.91935 ± 0.022,0.35689 ± 0.006,0.97722 ± 0.009
0.5,0.93515 ± 0.030,0.91787 ± 0.026,0.92348 ± 0.023,0.97036 ± 0.004,0.97866 ± 0.011,0.98600 ± 0.004,0.98593 ± 0.008,0.95058 ± 0.017,0.98895 ± 0.005,0.90063 ± 0.088,0.89960 ± 0.067,0.86748 ± 0.041,0.30787 ± 0.006,0.91950 ± 0.021
0.6,0.91242 ± 0.019,0.94176 ± 0.015,0.94213 ± 0.016,0.90431 ± 0.021,0.96896 ± 0.021,0.97497 ± 0.014,0.95522 ± 0.008,0.94713 ± 0.014,0.96717 ± 0.017,0.85550 ± 0.044,0.88651 ± 0.056,0.86348 ± 0.073,0.35689 ± 0.006,0.88727 ± 0.021
0.7,0.84027 ± 0.050,0.92768 ± 0.015,0.83500 ± 0.024,0.93246 ± 0.033,0.84060 ± 0.050,0.89710 ± 0.018,0.94045 ± 0.031,0.84449 ± 0.018,0.95298 ± 0.034,0.85773 ± 0.091,0.67625 ± 0.088,0.75705 ± 0.068,0.35689 ± 0.006,0.89071 ± 0.037
0.8,0.52025 ± 0.048,0.69014 ± 0.098,0.78502 ± 0.060,0.75377 ± 0.045,0.69550 ± 0.063,0.66930 ± 0.035,0.75762 ± 0.072,0.79553 ± 0.087,0.75274 ± 0.089,0.66534 ± 0.061,0.64335 ± 0.150,0.58255 ± 0.052,0.35689 ± 0.006,0.69766 ± 0.062
0.9,0.54881 ± 0.084,0.44829 ± 0.026,0.81256 ± 0.008,0.53522 ± 0.091,0.76417 ± 0.022,0.60230 ± 0.039,0.62436 ± 0.096,0.60746 ± 0.056,0.60444 ± 0.111,0.63075 ± 0.154,0.49351 ± 0.115,0.60410 ± 0.048,0.35689 ± 0.006,0.63530 ± 0.052
