,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.12932326,0.0039821654,0.09526019,0.0036377641,0.13387777,0.0062098824,0.09619437,0.006017338
Q1_Q3_0.25,0.13451394,0.0022907688,0.10034797,0.0017860328,0.1393452,0.0029579455,0.1040823,0.0020689694
Q1_Q4_0.25,0.20008278,0.0014774008,0.15657611,0.0021462787,0.20089671,0.008469282,0.15718707,0.0062706685
Q2_Q3_0.25,0.09651587,0.00057276175,0.071674444,0.00093389547,0.098720595,0.005769308,0.07311563,0.005280632
Q2_Q4_0.25,0.18110678,0.0046432796,0.1284509,0.002782209,0.17887938,0.014534909,0.12767923,0.008808941
Q3_Q4_0.25,0.17864117,0.0030824651,0.13183291,0.002392877,0.17800179,0.0037305795,0.13133334,0.003587424
Q1_0.25,0.15985198,0.00456574,0.124697134,0.003967085,0.16520302,0.0051518707,0.1287181,0.004995694
Q2_0.25,0.10079797,0.0051530306,0.07285212,0.0026072133,0.10136326,0.008414698,0.07323747,0.005096285
Q3_0.25,0.09718221,0.0035708179,0.074671075,0.0032437907,0.09941081,0.0074559273,0.076129414,0.005533625
Q4_0.25,0.2420202,0.006313443,0.19689576,0.0070077986,0.24097672,0.011840617,0.19567478,0.0075262585
Q1_Q2_0.5,0.13326913,0.0049173953,0.09740492,0.0036512443,0.13475077,0.005738973,0.09784195,0.004774157
Q1_Q3_0.5,0.13446966,0.003361105,0.10034925,0.0020575533,0.13659194,0.0035060777,0.102138266,0.002516072
Q1_Q4_0.5,0.2025965,0.001393699,0.1580763,0.0007921878,0.20155248,0.0042902622,0.1576064,0.004216368
Q2_Q3_0.5,0.09630562,0.0016516531,0.07207372,0.0014024191,0.09645612,0.00459056,0.071727835,0.0030878163
Q2_Q4_0.5,0.17944781,0.0033529513,0.12965953,0.0024298325,0.17865083,0.005521192,0.12886044,0.004905454
Q3_Q4_0.5,0.1785933,0.0029610547,0.13241823,0.0026313802,0.17840849,0.0051229997,0.13220842,0.0047023515
Q1_0.5,0.16165306,0.007719609,0.1253812,0.0058971522,0.16348322,0.0084262155,0.1253721,0.0071880906
Q2_0.5,0.09678398,0.0039687417,0.07075447,0.0031482782,0.09830205,0.005649117,0.071621306,0.0042871526
Q3_0.5,0.09668264,0.0027754297,0.07405802,0.0019329797,0.09969646,0.006933623,0.0765719,0.0046714433
Q4_0.5,0.23676464,0.0042872634,0.19042829,0.0048570274,0.23551147,0.004319619,0.1891382,0.004319072
Q1_Q2_0.75,0.13334723,0.0035849416,0.09801088,0.0027002224,0.13527776,0.0045888037,0.09829172,0.003129758
Q1_Q3_0.75,0.13342091,0.0024302627,0.09990604,0.0015117548,0.13503043,0.002391167,0.10081309,0.0013458835
Q1_Q4_0.75,0.1992481,0.00044725425,0.15577938,0.00040276037,0.19910088,0.0023986986,0.15582694,0.0019405299
Q2_Q3_0.75,0.0959663,0.0008749126,0.07129534,0.00067325565,0.096435174,0.0031878764,0.07111735,0.002140232
Q2_Q4_0.75,0.17848913,0.0018413594,0.12854904,0.0011770043,0.17776263,0.004104269,0.12822428,0.0027840694
Q3_Q4_0.75,0.18104827,0.002252558,0.13249679,0.0019142659,0.18065171,0.003955754,0.13255855,0.0030291593
Q1_0.75,0.16164452,0.0066904216,0.12495875,0.0052435207,0.16472091,0.007846108,0.1266998,0.006627431
Q2_0.75,0.097205825,0.0027284045,0.071219094,0.0024686228,0.09735696,0.004528562,0.07078787,0.0025204252
Q3_0.75,0.097035654,0.0026988187,0.07442807,0.0019485608,0.09707238,0.005811127,0.07417073,0.0043092445
Q4_0.75,0.23728769,0.0046518906,0.19241774,0.004567579,0.23665985,0.0038442812,0.19221066,0.0031004734
Q1_Q2_1.0,0.13325599,0.0027917163,0.09786899,0.0020500026,0.13538554,0.0044929823,0.09865761,0.002953355
Q1_Q3_1.0,0.13359927,0.0018888991,0.099928394,0.0012236148,0.1359862,0.0017207148,0.10122303,0.0007727237
Q1_Q4_1.0,0.19954792,0.00038206388,0.15617935,0.00044972144,0.19972216,0.0028462014,0.15635233,0.002156864
Q2_Q3_1.0,0.09562005,0.0009264674,0.070681766,0.0006003809,0.096790254,0.0029185116,0.07109713,0.0019522468
Q2_Q4_1.0,0.17723429,0.0018649631,0.12745641,0.0013840168,0.1765844,0.0032887696,0.12702815,0.0024716996
Q3_Q4_1.0,0.17956421,0.0017031902,0.13157862,0.0014134335,0.17896704,0.0017065252,0.13150081,0.0011360166
Q1_1.0,0.16128108,0.006365318,0.12481228,0.005060561,0.16395257,0.0072534606,0.12635422,0.0057762177
Q2_1.0,0.09683166,0.002480413,0.07024505,0.0020991424,0.09761377,0.005561825,0.07009964,0.0032966705
Q3_1.0,0.0960142,0.002049438,0.07369021,0.0013966765,0.09759331,0.0044523887,0.07479193,0.0032149039
Q4_1.0,0.2358137,0.003288704,0.19148071,0.003386816,0.2344081,0.0028515842,0.19065498,0.0028573694
