,random,zero,mean,knn,mice,XGB,missforest,mf,hyper,gain,notmiwae,miwae,tabcsdi,ot
0.3,0.50215 ± 0.000,0.18869 ± 0.000,0.09776 ± 0.000,0.09776 ± 0.000,0.09776 ± 0.000,0.09776 ± 0.000,0.09776 ± 0.000,0.14595 ± 0.001,0.09776 ± 0.000,0.18870 ± 0.000,5.76760 ± 0.663,0.30409 ± 0.115,0.10287 ± 0.001,0.13956 ± 0.001
0.5,0.52741 ± 0.000,0.13644 ± 0.000,0.07139 ± 0.000,0.07139 ± 0.000,0.07139 ± 0.000,0.07139 ± 0.000,0.07139 ± 0.000,0.21704 ± 0.002,0.07139 ± 0.000,0.13644 ± 0.000,7.68100 ± 1.142,0.26177 ± 0.040,0.07493 ± 0.000,0.12267 ± 0.001
0.7,0.49751 ± 0.000,0.26123 ± 0.000,0.13129 ± 0.018,0.13129 ± 0.018,0.13129 ± 0.018,0.13129 ± 0.018,0.13129 ± 0.018,0.20184 ± 0.007,0.13129 ± 0.018,0.27187 ± 0.009,8.69808 ± 0.753,0.26658 ± 0.073,0.07551 ± 0.000,0.16518 ± 0.015
