,train_ML_rmse_mean,train_ML_rmse_std,test_ML_rmse_mean,test_ML_rmse_std
Q1_Q2_0.25,12.037664221162256,1.4275937238742544,12.17576297662436,1.3261931041461819
Q1_Q3_0.25,12.009646285526411,1.4257996317939174,12.059086253254192,1.3454100138373353
Q1_Q4_0.25,12.450469667684017,1.446877819732949,12.773163698716814,1.483299771073583
Q2_Q3_0.25,11.862010073924532,1.3755490570686753,11.86639514134814,1.3389107926061934
Q2_Q4_0.25,12.231219974765702,1.4012807413017803,12.561722621078001,1.3808864303510784
Q3_Q4_0.25,12.116379452117728,1.3399653377507683,12.355959140301717,1.6459000810126492
Q1_0.25,12.036299939403202,1.4247992257946214,12.104043909641305,1.3921159106986623
Q2_0.25,11.858662491740649,1.3851616591564726,11.885195998817691,1.341778591958685
Q3_0.25,11.821378918056592,1.367565852367112,11.798081891491899,1.3601156533321137
Q4_0.25,12.17740605045287,1.3920320761025036,12.44712685945772,1.4522940556384492
Q1_Q2_0.5,12.427458766224182,1.5402945715187106,12.694476068221432,1.352693967016982
Q1_Q3_0.5,12.315768951604676,1.5194277339476978,12.37933326878402,1.272498820623146
Q1_Q4_0.5,13.019279886990995,1.4202017818439314,13.40853587868595,1.468603507039758
Q2_Q3_0.5,11.879680164641204,1.3798658857303814,11.89334788687027,1.3337628932540513
Q2_Q4_0.5,12.651712756377815,1.4170348312420238,13.43744001221277,1.5060993444692847
Q3_Q4_0.5,12.65376307429247,1.3833992838252496,13.213968221852719,1.3901859648182209
Q1_0.5,12.316393113801773,1.4466285821545943,12.420037562755978,1.3177881610164863
Q2_0.5,11.901863610698959,1.3815839558387484,11.987840689507028,1.347300604444932
Q3_0.5,11.906107546256752,1.4236489809123871,11.760659582636553,1.376363306444517
Q4_0.5,12.579211837434604,1.3998868100470263,13.295155634932717,1.3420822174745672
Q1_Q2_0.75,13.260155343767845,1.5458013888569309,13.799436024390115,1.0683738176184852
Q1_Q3_0.75,13.112937004541322,1.4347739080342128,12.747672355224939,1.2926702243053154
Q1_Q4_0.75,14.038251525221668,1.536978159294866,14.492679169998263,1.5353590613497632
Q2_Q3_0.75,12.050905608583355,1.3426365046578137,11.9250896179746,1.3323476465844457
Q2_Q4_0.75,13.36690139312725,1.4254526567587271,14.025108231970716,1.2547265378519223
Q3_Q4_0.75,13.455994216056661,1.3944305826654386,14.377725855249556,1.433898801609359
Q1_0.75,12.772431959501336,1.5839283420114496,12.831681521143603,1.4236929460154186
Q2_0.75,11.963216936038478,1.4446783930208553,12.08078117480155,1.2609894267474748
Q3_0.75,11.893113799757238,1.3987323456446241,11.711488751494949,1.395044508500519
Q4_0.75,13.29571104823589,1.3680436908253757,14.129306066619543,1.7087436037991157
Q1_Q2_1.0,14.353194301883965,1.6803185631923607,14.741547132330505,1.1773862235351895
Q1_Q3_1.0,14.04539308648584,1.6002383680319634,13.489674956445208,1.269283437189098
Q1_Q4_1.0,14.527482061392627,1.5731321406839207,14.912591312375332,1.5776203007413223
Q2_Q3_1.0,11.982210350567513,1.4396721284515102,12.072951790808165,1.2428425175280637
Q2_Q4_1.0,13.947121704239914,1.4511290098900869,14.839667555527205,1.5787619594818922
Q3_Q4_1.0,14.865076331995748,1.3163821306865884,15.565060475074114,1.6844395580539981
Q1_1.0,13.629371663799537,1.602653131835347,13.282336002369117,1.3222488382087239
Q2_1.0,12.027515905037815,1.4588576269041904,12.214080235822056,1.2707151703752406
Q3_1.0,11.951319814718367,1.3651935613891852,11.653436386459159,1.3824748096207296
Q4_1.0,13.898521287076443,1.4373526138115005,14.850619966537352,1.6050352984265661
