,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.11144562,0.004404062,0.05366885,0.0014357817,0.10789196,0.019025132,0.052970033,0.008227266
Q1_Q3_0.25,0.1329896,0.0049648928,0.06334203,0.00253085,0.13007584,0.012865253,0.066221625,0.008746014
Q1_Q4_0.25,0.19159691,0.0066764904,0.10473251,0.0029920242,0.2034368,0.022767488,0.11460383,0.018952133
Q2_Q3_0.25,0.08339135,0.006154216,0.04154206,0.0028084165,0.08534545,0.0073908423,0.04473226,0.004341654
Q2_Q4_0.25,0.12179488,0.006528191,0.058611594,0.0024616632,0.12352846,0.022011783,0.058011167,0.008426911
Q3_Q4_0.25,0.120514154,0.0059155063,0.058633327,0.002875139,0.120045915,0.015586246,0.05849579,0.009652201
Q1_0.25,0.12623847,0.0062303483,0.05496403,0.0024526305,0.13402253,0.015876798,0.059463155,0.012067598
Q2_0.25,0.06785687,0.0060315193,0.03244565,0.0029289005,0.07578496,0.020415355,0.0342528,0.006721036
Q3_0.25,0.067730784,0.014568894,0.031136725,0.0047024777,0.06411113,0.015569943,0.03120577,0.006953983
Q4_0.25,0.12454192,0.006761902,0.054341882,0.0023993663,0.14777447,0.021677481,0.0643353,0.006681103
Q1_Q2_0.5,0.15434518,0.011164559,0.0904281,0.006193612,0.15386279,0.0052397726,0.089902826,0.003799547
Q1_Q3_0.5,0.16480215,0.0057304422,0.09558853,0.0036005045,0.1610946,0.011135065,0.09696193,0.00566147
Q1_Q4_0.5,0.22401647,0.0039022532,0.14713077,0.0042214347,0.22843823,0.01311962,0.14909787,0.012199695
Q2_Q3_0.5,0.11620925,0.0034701813,0.071189456,0.0022197866,0.122809745,0.010299436,0.07576056,0.004655231
Q2_Q4_0.5,0.1553767,0.0052328943,0.08717241,0.0033801727,0.16140142,0.010632037,0.089554615,0.006313942
Q3_Q4_0.5,0.15614481,0.00485492,0.09505572,0.0039124675,0.15758808,0.0069076237,0.09700471,0.00528937
Q1_0.5,0.15871616,0.004854491,0.08385925,0.0038920206,0.16326906,0.0027236887,0.08976896,0.0037227347
Q2_0.5,0.08191283,0.002513326,0.04375294,0.001719267,0.08088072,0.012887895,0.04433448,0.005505689
Q3_0.5,0.10394219,0.0041821045,0.05603235,0.0023483417,0.10367463,0.0098680705,0.057570063,0.0042790165
Q4_0.5,0.16146669,0.0057666968,0.08465174,0.003813279,0.16298254,0.017627072,0.083957896,0.00913575
Q1_Q2_0.75,0.21593866,0.0061205425,0.14746103,0.0057418575,0.21442337,0.008721553,0.14689612,0.007561803
Q1_Q3_0.75,0.20475566,0.0042522247,0.13613316,0.0024678488,0.21073528,0.011901054,0.13967025,0.010962814
Q1_Q4_0.75,0.27224126,0.011563711,0.20524243,0.010594735,0.26722467,0.006501988,0.20209208,0.0066007995
Q2_Q3_0.75,0.15960348,0.010850383,0.107979655,0.0058011655,0.15940823,0.013979264,0.106433414,0.010333404
Q2_Q4_0.75,0.1972569,0.014583818,0.12786455,0.009432336,0.2051508,0.016307374,0.13263366,0.010919973
Q3_Q4_0.75,0.2233284,0.0071488065,0.15896562,0.0028558346,0.22780025,0.005787155,0.16314855,0.007059999
Q1_0.75,0.2374542,0.013752782,0.160237,0.0115549555,0.23330088,0.013720691,0.1588403,0.009300829
Q2_0.75,0.10948815,0.0012525995,0.068492256,0.0019962194,0.10684049,0.011129295,0.0685427,0.007037101
Q3_0.75,0.12424587,0.008737232,0.08028621,0.006010523,0.122362174,0.008134362,0.080781996,0.0037498614
Q4_0.75,0.21147072,0.0035407639,0.13450944,0.0024004076,0.21198721,0.018827332,0.1348494,0.012009688
Q1_Q2_1.0,0.41291586,0.008238814,0.35957134,0.0067361575,0.40980917,0.0035140044,0.3575779,0.0033351877
Q1_Q3_1.0,0.40431875,0.008683498,0.3185212,0.010107347,0.4034071,0.010773033,0.31861916,0.010448897
Q1_Q4_1.0,0.31074655,0.002988478,0.2738574,0.0024290965,0.30889285,0.0054938244,0.27210715,0.0055111586
Q2_Q3_1.0,0.22764118,0.011725033,0.1839767,0.009111507,0.22992115,0.013468264,0.18481568,0.011384421
Q2_Q4_1.0,0.29855904,0.009176764,0.22743623,0.006285985,0.29724216,0.008466571,0.22519045,0.0069739977
Q3_Q4_1.0,0.4096447,0.0020011112,0.35826123,0.0015105185,0.4087699,0.0062633287,0.35754523,0.0048490446
Q1_1.0,0.4263398,0.0057270485,0.3754343,0.005061126,0.42666465,0.009339645,0.37517998,0.009346459
Q2_1.0,0.14289892,0.0044053993,0.10902083,0.0033519606,0.14010532,0.009159122,0.10827422,0.004878058
Q3_1.0,0.1865345,0.006192528,0.14731029,0.005637278,0.18932562,0.011187847,0.15023628,0.00774772
Q4_1.0,0.39121622,0.011700256,0.33543473,0.009705761,0.38497892,0.024518088,0.32983792,0.021405727
