,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.32922867,0.0042128474,0.2913376,0.0041994997,0.33049768,0.0048533175,0.29231182,0.005358286
Q1_Q3_0.25,0.30507866,0.003969029,0.25864297,0.003254445,0.30709076,0.012031542,0.25962475,0.0099355085
Q1_Q4_0.25,0.39151588,0.0012562458,0.3821543,0.0013776835,0.39299697,0.004369862,0.38340884,0.0039330525
Q2_Q3_0.25,0.15163133,0.0023051095,0.13073604,0.0020960167,0.15169474,0.0063702585,0.13168809,0.006677579
Q2_Q4_0.25,0.3054255,0.0032440156,0.25734854,0.0016584884,0.30486852,0.0066407984,0.25819618,0.0101228
Q3_Q4_0.25,0.3287531,0.0083823,0.29077363,0.009440103,0.32577562,0.0077750944,0.2883493,0.00789508
Q1_0.25,0.4176426,0.0034618047,0.4085578,0.003783039,0.41615853,0.0043517584,0.40748906,0.0040928535
Q2_0.25,0.15774296,0.0059172763,0.13694227,0.005930411,0.15990524,0.007659463,0.13821875,0.008522125
Q3_0.25,0.15272026,0.0018446132,0.1308542,0.0028403776,0.15361647,0.0044083134,0.13145995,0.004276875
Q4_0.25,0.4184764,0.00718697,0.40998626,0.007175074,0.41575256,0.013653615,0.40809172,0.013766446
Q1_Q2_0.5,0.3700829,0.0017515961,0.33534735,0.0019141736,0.37181067,0.0041879085,0.33748052,0.0048303166
Q1_Q3_0.5,0.31599644,0.0034356068,0.2594111,0.0018828583,0.31540924,0.00315807,0.25888318,0.0043488927
Q1_Q4_0.5,0.3880062,0.00095101836,0.3787256,0.001125274,0.3882195,0.0054144724,0.3789199,0.005008662
Q2_Q3_0.5,0.14950801,0.0008110725,0.12821166,0.00096801895,0.14960104,0.0026740073,0.1282546,0.0023942837
Q2_Q4_0.5,0.3197351,0.004515896,0.26253137,0.0024718414,0.31818718,0.00553864,0.26153272,0.00465349
Q3_Q4_0.5,0.3778172,0.0023099836,0.34091187,0.0028789204,0.37483165,0.0048157186,0.33840948,0.004642009
Q1_0.5,0.44078463,0.004071505,0.4326629,0.003806829,0.44123587,0.008339788,0.4332951,0.008434199
Q2_0.5,0.16815892,0.0052427123,0.14770243,0.005581209,0.1699673,0.0037184772,0.14951731,0.0038934266
Q3_0.5,0.17173246,0.006651203,0.15148506,0.0069411313,0.16925177,0.011614346,0.14943445,0.0125549855
Q4_0.5,0.44321483,0.0065258583,0.43486708,0.006637599,0.44248146,0.008319568,0.43492514,0.008554155
Q1_Q2_0.75,0.4283475,0.0052739754,0.39948592,0.0052897655,0.42908016,0.0041728104,0.4013916,0.0047844923
Q1_Q3_0.75,0.3318823,0.0026938166,0.26654688,0.0015578234,0.3314701,0.0026993076,0.2661546,0.0027799285
Q1_Q4_0.75,0.38590342,0.00038134592,0.37702233,0.00043153972,0.3864883,0.0031154049,0.3776972,0.0027937712
Q2_Q3_0.75,0.15196677,0.0015323494,0.12981173,0.0012260688,0.15107827,0.0031263568,0.129076,0.003489278
Q2_Q4_0.75,0.33906075,0.005162163,0.27006114,0.0032755348,0.34014428,0.00760868,0.27136838,0.007748385
Q3_Q4_0.75,0.4403804,0.0037332668,0.41103593,0.004054238,0.43898544,0.0047302144,0.4096443,0.005426106
Q1_0.75,0.472351,0.006136031,0.46495023,0.0063567646,0.47352394,0.004250461,0.4661935,0.004519442
Q2_0.75,0.17800447,0.007276184,0.15698896,0.00659006,0.17920013,0.0023277055,0.15837416,0.0036271706
Q3_0.75,0.18423289,0.0018415083,0.16308093,0.0021812285,0.18222645,0.003777507,0.16114224,0.0043925517
Q4_0.75,0.47341013,0.003866267,0.46555266,0.003997801,0.47289354,0.0014810582,0.46532136,0.0019967372
Q1_Q2_1.0,0.51998043,0.004651945,0.49868935,0.0049370085,0.5205955,0.0059361244,0.49941176,0.00586672
Q1_Q3_1.0,0.36473075,0.0051353653,0.28591594,0.003852661,0.36421528,0.006783809,0.285551,0.006675062
Q1_Q4_1.0,0.3844208,0.0010006566,0.37636617,0.000956543,0.3845582,0.0028302562,0.3764051,0.0028639894
Q2_Q3_1.0,0.15630126,0.0023374504,0.13293281,0.001852044,0.15495026,0.0031067636,0.13216594,0.0033261254
Q2_Q4_1.0,0.3676809,0.0039424477,0.28873482,0.0029794294,0.3688437,0.0114439055,0.28993207,0.010905051
Q3_Q4_1.0,0.52249366,0.0015740508,0.50121486,0.0017269142,0.5224059,0.003398472,0.50116694,0.0037255764
Q1_1.0,0.5058409,0.0018851305,0.49932694,0.0019795287,0.5053999,0.0045524444,0.498945,0.0047572516
Q2_1.0,0.19008908,0.0063742585,0.16767216,0.0064263996,0.1930927,0.0048853443,0.17050032,0.0059016934
Q3_1.0,0.20208056,0.0059688874,0.18020388,0.0060224975,0.19889155,0.008642884,0.1761019,0.007960331
Q4_1.0,0.50967246,0.0037594046,0.5028103,0.003841798,0.5103086,0.0057901274,0.5036766,0.0058988035
