,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std
Q1_Q2_0.25,0.45733792,0.0026848842,0.37619606,0.0031216803,0.45229053,0.005360276,0.36912745,0.0056491294
Q1_Q3_0.25,0.44351402,0.0047306167,0.3638614,0.0049154684,0.44180417,0.0056480984,0.36126715,0.0059337774
Q1_Q4_0.25,0.4269547,0.0024552874,0.34980574,0.002807974,0.4277727,0.0041173124,0.3492152,0.0048118574
Q2_Q3_0.25,0.4161291,0.0013384415,0.33977857,0.0021575387,0.41394314,0.007596966,0.33687758,0.007839782
Q2_Q4_0.25,0.3994958,0.002371453,0.32632723,0.0025617124,0.40378556,0.0055227852,0.32963663,0.0063899644
Q3_Q4_0.25,0.38354665,0.0033241708,0.313823,0.0029596253,0.38528362,0.007157032,0.31405056,0.0066620205
Q1_0.25,0.47462067,0.0066515836,0.39113885,0.0067290342,0.47679457,0.007877316,0.39296705,0.0074839946
Q2_0.25,0.43363985,0.004185677,0.35532027,0.0045099943,0.43750468,0.007819711,0.35937852,0.007846579
Q3_0.25,0.39762837,0.0030906328,0.32428953,0.0035840205,0.39469495,0.0066489433,0.32115152,0.008365594
Q4_0.25,0.36667103,0.0020319286,0.30109444,0.003287539,0.3647071,0.006064389,0.29950684,0.0065725558
Q1_Q2_0.5,0.45498037,0.002653405,0.37361035,0.0030441866,0.45809937,0.004885933,0.37610584,0.005378686
Q1_Q3_0.5,0.44191828,0.0021197107,0.36192903,0.0023938355,0.43664366,0.005571299,0.35722613,0.005755457
Q1_Q4_0.5,0.4281923,0.0016117594,0.35024285,0.0013259745,0.42738596,0.005419388,0.34957975,0.004843332
Q2_Q3_0.5,0.41546798,0.0020633563,0.33927652,0.0021041506,0.41653547,0.0029318398,0.34079906,0.0022348699
Q2_Q4_0.5,0.40063778,0.0025557952,0.32743025,0.0023687421,0.40545124,0.0013392671,0.33214176,0.00091554085
Q3_Q4_0.5,0.38330126,0.0012449744,0.3135875,0.0013685281,0.3840105,0.0035703043,0.313726,0.0038449657
Q1_0.5,0.47678202,0.0033378215,0.39421755,0.0031257942,0.4747154,0.0076946146,0.39156765,0.008177691
Q2_0.5,0.43294534,0.002212216,0.35407615,0.0018313215,0.4309384,0.0049444707,0.35222453,0.0070621306
Q3_0.5,0.39772108,0.003217885,0.32456857,0.002844726,0.4000818,0.008046133,0.32656997,0.007335449
Q4_0.5,0.36682448,0.0014016626,0.30093318,0.0015619079,0.36770967,0.00609126,0.3025881,0.0055346577
Q1_Q2_0.75,0.4542915,0.0010819326,0.37250844,0.0011509781,0.45624822,0.0010976664,0.37534514,0.0021010689
Q1_Q3_0.75,0.44090185,0.0018658697,0.36140877,0.002028367,0.44320488,0.003027672,0.363224,0.0032254446
Q1_Q4_0.75,0.4268023,0.0018854046,0.34895223,0.0016750363,0.42823082,0.0034216736,0.3506847,0.0032669406
Q2_Q3_0.75,0.41640043,0.0012332939,0.33997098,0.001352452,0.41478515,0.0016686204,0.3387767,0.0026015257
Q2_Q4_0.75,0.40348196,0.00096841395,0.3303225,0.0009273649,0.39932936,0.0021138713,0.3254227,0.0023999605
Q3_Q4_0.75,0.38282472,0.0019514847,0.3132812,0.0020332704,0.3838766,0.0023362886,0.31423342,0.0014305296
Q1_0.75,0.4742694,0.0038655533,0.39115688,0.0042314106,0.47631708,0.004238762,0.3938418,0.0030664578
Q2_0.75,0.43168902,0.0031097438,0.3530859,0.002649247,0.43191323,0.007831783,0.35311064,0.0075108837
Q3_0.75,0.3993535,0.0030434148,0.32647258,0.0032212671,0.39782032,0.0043779784,0.3248642,0.0050872313
Q4_0.75,0.36706,0.0013699839,0.30067977,0.0017335073,0.36497352,0.0033423754,0.30064794,0.0024733585
Q1_Q2_1.0,0.45509535,0.002298919,0.37400872,0.0025543175,0.45693928,0.0029165798,0.37604877,0.002520168
Q1_Q3_1.0,0.4393181,0.0020612841,0.3592049,0.0014163606,0.4425322,0.004172193,0.3620982,0.0038864843
Q1_Q4_1.0,0.4271675,0.001882215,0.34928623,0.0020655743,0.43053108,0.0016635441,0.35270244,0.0013482117
Q2_Q3_1.0,0.41568154,0.0014084416,0.33946213,0.0014197442,0.41551623,0.0028472422,0.3390135,0.001821373
Q2_Q4_1.0,0.40204033,0.00075859233,0.32858884,0.0008482108,0.4018367,0.0031084756,0.32810426,0.0033590184
Q3_Q4_1.0,0.38308558,0.00089224044,0.31347167,0.0013434641,0.38308468,0.0023128518,0.31345367,0.0025304116
Q1_1.0,0.4777256,0.0011575893,0.39482835,0.001543092,0.47242507,0.0038877183,0.38953656,0.0047720983
Q2_1.0,0.43052682,0.0016174,0.35211918,0.0015551968,0.43001753,0.0059479387,0.35110408,0.0061172456
Q3_1.0,0.39685646,0.0023338697,0.32393643,0.002625302,0.39680654,0.003792482,0.3235798,0.0035360553
Q4_1.0,0.36772135,0.0016648669,0.30233687,0.0014648439,0.3696742,0.0016412489,0.30314428,0.0014751075
