,train_ML_f1_mean,train_ML_f1_std,test_ML_f1_mean,test_ML_f1_std
0.1,0.9609720774876468,0.0032865982452659056,0.9556815632835083,0.011438055471986276
0.2,0.9176415382867683,0.003997017611204913,0.9073324871620525,0.0171824100903619
0.3,0.8562716172737215,0.006288731122248225,0.8513104245484812,0.008238214730317361
0.4,0.8289922261678475,0.00496310166870716,0.8200875994008797,0.006224546841554489
0.5,0.748998635590231,0.012181231097685772,0.7423694970344968,0.032265505251956136
0.6,0.7059839969163826,0.004588232631087498,0.6849075865397494,0.015039278482533386
0.7,0.6908600147800236,0.011355449060645189,0.6735800124867586,0.014484283200454303
0.8,0.5479535206080077,0.009754721117994318,0.5375035369561113,0.010723776777397885
0.9,0.5222745006571177,0.017022805840546534,0.5003375224900197,0.037689902977438676
